"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","96","96","2","green-127","green","6878","choice-task","26","888063","0.0-5.0-1.0-0.0","81","my5xr63d","low"
"2","free","14","34","1","red-191","red","2582","choice-task","50","1008146","0.0-5.0-1.1-0.1","81","my5xr63d","low"
"3","fixed","113","133","1","purple-136","purple","5006","choice-task","57","1057883","0.0-5.0-1.2-0.2","81","my5xr63d","low"
"4","free","72","52","2","blue-178","blue","5646","choice-task","85","1136622","0.0-5.0-1.3-0.3","81","my5xr63d","low"
"5","fixed","32","12","2","orange-22","orange","1889","choice-task","97","1183490","0.0-5.0-1.4-0.4","81","my5xr63d","low"
"6","free","55","55","2","yellow-103","yellow","4293","choice-task","119","1256548","0.0-5.0-1.5-0.5","81","my5xr63d","low"
