"round_number","sampling_type","mean","safe_value","choice","stimulus","stimulus_colour","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","randomID","condition"
"1","fixed","19","39","2","yellow-100","yellow","58514","choice-task","11","474443","0.0-5.0-1.0-0.0","112","0ohxx9e3","low"
"2","free","116","96","2","green-23","green","1262","choice-task","32","542400","0.0-5.0-1.1-0.1","112","0ohxx9e3","low"
"3","fixed","39","19","2","red-150","red","4707","choice-task","44","598654","0.0-5.0-1.2-0.2","112","0ohxx9e3","low"
"4","free","96","96","2","purple-133","purple","3885","choice-task","65","646630","0.0-5.0-1.3-0.3","112","0ohxx9e3","low"
"5","fixed","71","71","1","orange-28","orange","4955","choice-task","87","721776","0.0-5.0-1.4-0.4","112","0ohxx9e3","low"
"6","free","50","70","1","blue-74","blue","3964","choice-task","111","775248","0.0-5.0-1.5-0.5","112","0ohxx9e3","low"
