"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-120","blue-212","risky","safe","3036","bandit-task","7","710348","0.0-3.0-0.0","111","high"
"2","safe","49","red-16","blue-164","risky","safe","2638","bandit-task","8","716252","0.0-3.0-0.1","111","high"
"3","risky","25","red-146","blue-217","risky","safe","1814","bandit-task","9","721404","0.0-3.0-0.2","111","high"
"4","safe","52","red-63","blue-160","risky","safe","2918","bandit-task","10","727612","0.0-3.0-0.3","111","high"
"5","safe","48","red-74","blue-54","risky","safe","1502","bandit-task","11","732540","0.0-3.0-0.4","111","high"
"6","safe","48","red-62","blue-27","risky","safe","1638","bandit-task","12","737124","0.0-3.0-0.5","111","high"
"7","safe","50","red-193","blue-73","risky","safe","1086","bandit-task","13","740931","0.0-3.0-0.6","111","high"
"8","safe","49","red-130","blue-210","risky","safe","1287","bandit-task","14","745243","0.0-3.0-0.7","111","high"
"9","risky","63","red-156","blue-31","risky","safe","1774","bandit-task","15","749923","0.0-3.0-0.8","111","high"
"10","safe","51","red-222","blue-219","risky","safe","3118","bandit-task","16","755931","0.0-3.0-0.9","111","high"
"11","risky","30","red-18","blue-35","risky","safe","2535","bandit-task","17","761203","0.0-3.0-0.10","111","high"
"12","safe","50","red-67","blue-39","risky","safe","1708","bandit-task","18","765624","0.0-3.0-0.11","111","high"
"13","safe","49","red-12","blue-69","risky","safe","2117","bandit-task","19","770824","0.0-3.0-0.12","111","high"
"14","risky","60","red-105","blue-214","risky","safe","1702","bandit-task","20","775544","0.0-3.0-0.13","111","high"
"15","safe","52","red-22","blue-93","risky","safe","2878","bandit-task","21","781528","0.0-3.0-0.14","111","high"
"16","safe","51","red-115","blue-5","risky","safe","2414","bandit-task","22","786744","0.0-3.0-0.15","111","high"
"17","risky","74","red-46","blue-134","risky","safe","3134","bandit-task","23","792616","0.0-3.0-0.16","111","high"
"18","safe","50","red-121","blue-36","risky","safe","2902","bandit-task","24","798016","0.0-3.0-0.17","111","high"
"19","risky","76","red-177","blue-178","risky","safe","1238","bandit-task","25","801968","0.0-3.0-0.18","111","high"
"20","risky","89","red-122","blue-106","risky","safe","1046","bandit-task","26","805896","0.0-3.0-0.19","111","high"
"21","risky","76","red-100","blue-137","risky","safe","1782","bandit-task","27","810392","0.0-3.0-0.20","111","high"
"22","risky","29","red-165","blue-48","risky","safe","1358","bandit-task","28","814408","0.0-3.0-0.21","111","high"
"23","safe","51","red-220","blue-78","risky","safe","1062","bandit-task","29","818272","0.0-3.0-0.22","111","high"
"24","risky","40","red-76","blue-107","risky","safe","886","bandit-task","30","821800","0.0-3.0-0.23","111","high"
"25","risky","25","red-161","blue-145","risky","safe","1402","bandit-task","31","826052","0.0-3.0-0.24","111","high"
"26","safe","51","red-208","blue-66","risky","safe","982","bandit-task","32","831259","0.0-3.0-0.25","111","high"
"27","safe","51","red-3","blue-162","risky","safe","1246","bandit-task","33","835003","0.0-3.0-0.26","111","high"
"28","safe","49","red-91","blue-80","risky","safe","1623","bandit-task","34","839571","0.0-3.0-0.27","111","high"
"29","risky","28","red-32","blue-131","risky","safe","1694","bandit-task","35","843739","0.0-3.0-0.28","111","high"
"30","safe","51","red-10","blue-113","risky","safe","902","bandit-task","36","847755","0.0-3.0-0.29","111","high"
"31","risky","69","red-56","blue-196","risky","safe","1318","bandit-task","37","851779","0.0-3.0-0.30","111","high"
"32","safe","51","red-104","blue-194","risky","safe","2895","bandit-task","38","857675","0.0-3.0-0.31","111","high"
"33","risky","24","red-206","blue-152","risky","safe","1229","bandit-task","39","861883","0.0-3.0-0.32","111","high"
