"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-121","red-182","safe","risky","2821","bandit-task","13","469663","0.0-3.0-0.0","56","high"
"2","safe","50","blue-136","red-75","safe","risky","1670","bandit-task","14","474103","0.0-3.0-0.1","56","high"
"3","safe","51","blue-64","red-187","safe","risky","886","bandit-task","15","477727","0.0-3.0-0.2","56","high"
"4","safe","47","blue-173","red-74","safe","risky","999","bandit-task","16","481574","0.0-3.0-0.3","56","high"
"5","safe","51","blue-29","red-41","safe","risky","951","bandit-task","17","485542","0.0-3.0-0.4","56","high"
"6","safe","50","blue-95","red-67","safe","risky","847","bandit-task","18","488991","0.0-3.0-0.5","56","high"
"7","safe","50","blue-133","red-113","safe","risky","1093","bandit-task","19","492830","0.0-3.0-0.6","56","high"
"8","safe","50","blue-97","red-18","safe","risky","919","bandit-task","20","496207","0.0-3.0-0.7","56","high"
"9","safe","50","blue-83","red-134","safe","risky","886","bandit-task","21","499742","0.0-3.0-0.8","56","high"
"10","safe","51","blue-68","red-31","safe","risky","1047","bandit-task","22","503246","0.0-3.0-0.9","56","high"
"11","safe","49","blue-44","red-191","safe","risky","886","bandit-task","23","506718","0.0-3.0-0.10","56","high"
"12","safe","50","blue-166","red-158","safe","risky","1646","bandit-task","24","511030","0.0-3.0-0.11","56","high"
"13","risky","74","blue-111","red-157","safe","risky","1493","bandit-task","25","515462","0.0-3.0-0.12","56","high"
"14","safe","50","blue-205","red-27","safe","risky","958","bandit-task","26","518854","0.0-3.0-0.13","56","high"
"15","risky","74","blue-16","red-112","safe","risky","1046","bandit-task","27","523520","0.0-3.0-0.14","56","high"
"16","risky","15","blue-100","red-169","safe","risky","886","bandit-task","28","527128","0.0-3.0-0.15","56","high"
"17","risky","61","blue-42","red-143","safe","risky","1494","bandit-task","29","531120","0.0-3.0-0.16","56","high"
"18","risky","66","blue-91","red-19","safe","risky","1030","bandit-task","30","534720","0.0-3.0-0.17","56","high"
"19","safe","51","blue-154","red-164","safe","risky","1062","bandit-task","31","538264","0.0-3.0-0.18","56","high"
