"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-80","red-112","safe","risky","2022","bandit-task","7","249473","0.0-3.0-0.0","55","high"
"2","risky","58","blue-34","red-29","safe","risky","1510","bandit-task","8","253288","0.0-3.0-0.1","55","high"
"3","safe","50","blue-208","red-154","safe","risky","551","bandit-task","9","256168","0.0-3.0-0.2","55","high"
"4","safe","49","blue-7","red-79","safe","risky","446","bandit-task","10","259176","0.0-3.0-0.3","55","high"
"5","safe","50","blue-87","red-1","safe","risky","463","bandit-task","11","261992","0.0-3.0-0.4","55","high"
"6","safe","49","blue-216","red-133","safe","risky","463","bandit-task","12","264800","0.0-3.0-0.5","55","high"
"7","safe","50","blue-2","red-56","safe","risky","454","bandit-task","13","267592","0.0-3.0-0.6","55","high"
"8","safe","49","blue-40","red-102","safe","risky","447","bandit-task","14","270392","0.0-3.0-0.7","55","high"
"9","safe","50","blue-142","red-131","safe","risky","519","bandit-task","15","273225","0.0-3.0-0.8","55","high"
"10","risky","60","blue-120","red-11","safe","risky","725","bandit-task","16","276589","0.0-3.0-0.9","55","high"
"11","safe","51","blue-128","red-148","safe","risky","614","bandit-task","17","279509","0.0-3.0-0.10","55","high"
"12","safe","50","blue-173","red-107","safe","risky","750","bandit-task","18","282685","0.0-3.0-0.11","55","high"
"13","risky","76","blue-125","red-178","safe","risky","662","bandit-task","19","285629","0.0-3.0-0.12","55","high"
"14","safe","49","blue-122","red-74","safe","risky","910","bandit-task","20","288837","0.0-3.0-0.13","55","high"
"15","safe","50","blue-42","red-22","safe","risky","1094","bandit-task","21","292541","0.0-3.0-0.14","55","high"
"16","safe","49","blue-207","red-54","safe","risky","1182","bandit-task","22","296069","0.0-3.0-0.15","55","high"
"17","risky","41","blue-197","red-113","safe","risky","1094","bandit-task","23","299509","0.0-3.0-0.16","55","high"
"18","safe","52","blue-134","red-48","safe","risky","501","bandit-task","24","302589","0.0-3.0-0.17","55","high"
"19","safe","52","blue-30","red-174","safe","risky","838","bandit-task","25","305997","0.0-3.0-0.18","55","high"
"20","safe","52","blue-94","red-76","safe","risky","805","bandit-task","26","309309","0.0-3.0-0.19","55","high"
"21","risky","20","blue-118","red-78","safe","risky","734","bandit-task","27","312389","0.0-3.0-0.20","55","high"
"22","safe","50","blue-59","red-10","safe","risky","582","bandit-task","28","315293","0.0-3.0-0.21","55","high"
"23","risky","74","blue-191","red-217","safe","risky","886","bandit-task","29","318541","0.0-3.0-0.22","55","high"
"24","safe","51","blue-55","red-104","safe","risky","574","bandit-task","30","321765","0.0-3.0-0.23","55","high"
"25","risky","65","blue-182","red-31","safe","risky","662","bandit-task","31","324797","0.0-3.0-0.24","55","high"
"26","safe","50","blue-193","red-20","safe","risky","486","bandit-task","32","327589","0.0-3.0-0.25","55","high"
"27","risky","29","blue-32","red-57","safe","risky","430","bandit-task","33","330332","0.0-3.0-0.26","55","high"
"28","risky","13","blue-145","red-195","safe","risky","943","bandit-task","34","333965","0.0-3.0-0.27","55","high"
"29","safe","48","blue-35","red-198","safe","risky","678","bandit-task","35","336915","0.0-3.0-0.28","55","high"
"30","risky","59","blue-95","red-159","safe","risky","934","bandit-task","36","340299","0.0-3.0-0.29","55","high"
"31","risky","69","blue-93","red-218","safe","risky","1294","bandit-task","37","344131","0.0-3.0-0.30","55","high"
"32","safe","49","blue-37","red-19","safe","risky","790","bandit-task","38","347219","0.0-3.0-0.31","55","high"
"33","risky","73","blue-5","red-109","safe","risky","678","bandit-task","39","350171","0.0-3.0-0.32","55","high"
"34","risky","26","blue-83","red-152","safe","risky","582","bandit-task","40","353059","0.0-3.0-0.33","55","high"
"35","safe","50","blue-140","red-199","safe","risky","566","bandit-task","41","355987","0.0-3.0-0.34","55","high"
"36","risky","64","blue-205","red-81","safe","risky","694","bandit-task","42","358987","0.0-3.0-0.35","55","high"
"37","safe","50","blue-183","red-114","safe","risky","790","bandit-task","43","362051","0.0-3.0-0.36","55","high"
"38","risky","30","blue-172","red-60","safe","risky","614","bandit-task","44","365059","0.0-3.0-0.37","55","high"
"39","safe","50","blue-13","red-119","safe","risky","422","bandit-task","45","367899","0.0-3.0-0.38","55","high"
"40","safe","51","blue-71","red-157","safe","risky","742","bandit-task","46","371043","0.0-3.0-0.39","55","high"
"41","risky","33","blue-4","red-212","safe","risky","670","bandit-task","47","374291","0.0-3.0-0.40","55","high"
"42","safe","50","blue-18","red-105","safe","risky","533","bandit-task","48","377147","0.0-3.0-0.41","55","high"
"43","safe","48","blue-153","red-167","safe","risky","693","bandit-task","49","380715","0.0-3.0-0.42","55","high"
"44","risky","37","blue-9","red-163","safe","risky","862","bandit-task","50","384003","0.0-3.0-0.43","55","high"
"45","risky","66","blue-66","red-64","safe","risky","1094","bandit-task","51","387435","0.0-3.0-0.44","55","high"
"46","safe","50","blue-127","red-23","safe","risky","654","bandit-task","52","390691","0.0-3.0-0.45","55","high"
"47","risky","22","blue-215","red-110","safe","risky","998","bandit-task","53","394026","0.0-3.0-0.46","55","high"
"48","safe","51","blue-121","red-16","safe","risky","607","bandit-task","54","397055","0.0-3.0-0.47","55","high"
"49","risky","37","blue-99","red-184","safe","risky","750","bandit-task","55","400207","0.0-3.0-0.48","55","high"
"50","safe","49","blue-186","red-106","safe","risky","391","bandit-task","56","403175","0.0-3.0-0.49","55","high"
"51","risky","45","blue-117","red-12","safe","risky","454","bandit-task","57","406055","0.0-3.0-0.50","55","high"
"52","risky","55","blue-160","red-14","safe","risky","662","bandit-task","58","410783","0.0-3.0-0.51","55","high"
"53","risky","24","blue-132","red-69","safe","risky","686","bandit-task","59","413855","0.0-3.0-0.52","55","high"
"54","safe","50","blue-116","red-139","safe","risky","495","bandit-task","60","416655","0.0-3.0-0.53","55","high"
