"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","blue-13","red-149","safe","risky","2508","bandit-task","4","68931","0.0-3.0-0.0","108","high"
"2","risky","88","blue-74","red-148","safe","risky","2309","bandit-task","5","73890","0.0-3.0-0.1","108","high"
"3","safe","51","blue-53","red-115","safe","risky","2070","bandit-task","6","78426","0.0-3.0-0.2","108","high"
"4","risky","71","blue-49","red-221","safe","risky","998","bandit-task","7","82410","0.0-3.0-0.3","108","high"
"5","risky","69","blue-46","red-187","safe","risky","2078","bandit-task","8","87090","0.0-3.0-0.4","108","high"
"6","safe","51","blue-84","red-54","safe","risky","1773","bandit-task","9","91434","0.0-3.0-0.5","108","high"
"7","risky","74","blue-130","red-30","safe","risky","1069","bandit-task","10","95027","0.0-3.0-0.6","108","high"
"8","risky","60","blue-76","red-44","safe","risky","1029","bandit-task","11","98602","0.0-3.0-0.7","108","high"
"9","risky","39","blue-186","red-90","safe","risky","942","bandit-task","12","102154","0.0-3.0-0.8","108","high"
"10","risky","48","blue-35","red-145","safe","risky","1870","bandit-task","13","106562","0.0-3.0-0.9","108","high"
"11","risky","42","blue-94","red-129","safe","risky","2358","bandit-task","14","111490","0.0-3.0-0.10","108","high"
"12","risky","81","blue-155","red-88","safe","risky","2358","bandit-task","15","116610","0.0-3.0-0.11","108","high"
"13","safe","49","blue-222","red-80","safe","risky","1022","bandit-task","16","120602","0.0-3.0-0.12","108","high"
"14","risky","21","blue-60","red-59","safe","risky","1958","bandit-task","17","125194","0.0-3.0-0.13","108","high"
"15","risky","24","blue-19","red-215","safe","risky","4022","bandit-task","18","131650","0.0-3.0-0.14","108","high"
"16","safe","50","blue-213","red-144","safe","risky","1254","bandit-task","19","135938","0.0-3.0-0.15","108","high"
"17","risky","40","blue-29","red-21","safe","risky","1774","bandit-task","20","140314","0.0-3.0-0.16","108","high"
"18","safe","50","blue-198","red-101","safe","risky","1502","bandit-task","21","144202","0.0-3.0-0.17","108","high"
"19","risky","30","blue-108","red-67","safe","risky","2910","bandit-task","22","149562","0.0-3.0-0.18","108","high"
"20","risky","62","blue-63","red-27","safe","risky","989","bandit-task","23","152946","0.0-3.0-0.19","108","high"
"21","risky","60","blue-170","red-71","safe","risky","998","bandit-task","24","156354","0.0-3.0-0.20","108","high"
"22","risky","75","blue-56","red-152","safe","risky","1134","bandit-task","25","159890","0.0-3.0-0.21","108","high"
"23","risky","24","blue-58","red-138","safe","risky","942","bandit-task","26","163194","0.0-3.0-0.22","108","high"
"24","risky","70","blue-176","red-159","safe","risky","894","bandit-task","27","166818","0.0-3.0-0.23","108","high"
"25","risky","82","blue-98","red-18","safe","risky","1206","bandit-task","28","171922","0.0-3.0-0.24","108","high"
"26","risky","82","blue-36","red-42","safe","risky","862","bandit-task","29","175546","0.0-3.0-0.25","108","high"
"27","risky","75","blue-15","red-143","safe","risky","886","bandit-task","30","178794","0.0-3.0-0.26","108","high"
"28","risky","66","blue-208","red-146","safe","risky","854","bandit-task","31","182507","0.0-3.0-0.27","108","high"
"29","risky","78","blue-111","red-162","safe","risky","919","bandit-task","32","186323","0.0-3.0-0.28","108","high"
"30","safe","50","blue-95","red-192","safe","risky","830","bandit-task","33","189547","0.0-3.0-0.29","108","high"
"31","risky","65","blue-81","red-172","safe","risky","830","bandit-task","34","192795","0.0-3.0-0.30","108","high"
"32","risky","74","blue-151","red-109","safe","risky","1606","bandit-task","35","196739","0.0-3.0-0.31","108","high"
"33","safe","49","blue-16","red-195","safe","risky","967","bandit-task","36","200099","0.0-3.0-0.32","108","high"
"34","safe","51","blue-142","red-20","safe","risky","1270","bandit-task","37","203723","0.0-3.0-0.33","108","high"
"35","risky","36","blue-92","red-73","safe","risky","1158","bandit-task","38","207603","0.0-3.0-0.34","108","high"
"36","safe","49","blue-114","red-178","safe","risky","1174","bandit-task","39","211146","0.0-3.0-0.35","108","high"
"37","safe","51","blue-166","red-105","safe","risky","2967","bandit-task","40","216714","0.0-3.0-0.36","108","high"
"38","safe","50","blue-10","red-179","safe","risky","1718","bandit-task","41","221402","0.0-3.0-0.37","108","high"
"39","safe","49","blue-212","red-184","safe","risky","1206","bandit-task","42","225154","0.0-3.0-0.38","108","high"
"40","safe","50","blue-6","red-89","safe","risky","1015","bandit-task","43","228675","0.0-3.0-0.39","108","high"
"41","risky","68","blue-117","red-181","safe","risky","1470","bandit-task","44","232690","0.0-3.0-0.40","108","high"
"42","safe","51","blue-158","red-107","safe","risky","1622","bandit-task","45","237298","0.0-3.0-0.41","108","high"
"43","safe","50","blue-40","red-96","safe","risky","2486","bandit-task","46","242630","0.0-3.0-0.42","108","high"
