"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","70","blue-209","red-118","risky","safe","4743","bandit-task","13","421978","0.0-3.0-0.0","89","low"
"2","risky","20","blue-209","red-118","risky","safe","3462","bandit-task","14","428250","0.0-3.0-0.1","89","low"
"3","risky","28","blue-209","red-118","risky","safe","2678","bandit-task","15","433826","0.0-3.0-0.2","89","low"
"4","risky","26","blue-209","red-118","risky","safe","1038","bandit-task","16","437458","0.0-3.0-0.3","89","low"
"5","safe","51","blue-209","red-118","risky","safe","2167","bandit-task","17","442266","0.0-3.0-0.4","89","low"
"6","risky","70","blue-209","red-118","risky","safe","822","bandit-task","18","445562","0.0-3.0-0.5","89","low"
"7","safe","51","blue-209","red-118","risky","safe","575","bandit-task","19","449002","0.0-3.0-0.6","89","low"
"8","risky","33","blue-209","red-118","risky","safe","566","bandit-task","20","452122","0.0-3.0-0.7","89","low"
"9","safe","51","blue-209","red-118","risky","safe","702","bandit-task","21","455653","0.0-3.0-0.8","89","low"
"10","safe","51","blue-209","red-118","risky","safe","510","bandit-task","22","459005","0.0-3.0-0.9","89","low"
"11","risky","48","blue-209","red-118","risky","safe","494","bandit-task","23","462165","0.0-3.0-0.10","89","low"
"12","safe","50","blue-209","red-118","risky","safe","638","bandit-task","24","465421","0.0-3.0-0.11","89","low"
"13","safe","52","blue-209","red-118","risky","safe","1406","bandit-task","25","469684","0.0-3.0-0.12","89","low"
"14","risky","67","blue-209","red-118","risky","safe","687","bandit-task","26","473221","0.0-3.0-0.13","89","low"
"15","safe","50","blue-209","red-118","risky","safe","1502","bandit-task","27","477436","0.0-3.0-0.14","89","low"
"16","risky","73","blue-209","red-118","risky","safe","662","bandit-task","28","481908","0.0-3.0-0.15","89","low"
"17","risky","41","blue-209","red-118","risky","safe","1207","bandit-task","29","485468","0.0-3.0-0.16","89","low"
"18","safe","51","blue-209","red-118","risky","safe","647","bandit-task","30","488460","0.0-3.0-0.17","89","low"
"19","risky","25","blue-209","red-118","risky","safe","447","bandit-task","31","491700","0.0-3.0-0.18","89","low"
"20","safe","51","blue-209","red-118","risky","safe","422","bandit-task","32","494492","0.0-3.0-0.19","89","low"
"21","safe","50","blue-209","red-118","risky","safe","647","bandit-task","33","498004","0.0-3.0-0.20","89","low"
"22","risky","75","blue-209","red-118","risky","safe","599","bandit-task","34","500956","0.0-3.0-0.21","89","low"
"23","safe","50","blue-209","red-118","risky","safe","662","bandit-task","35","503964","0.0-3.0-0.22","89","low"
"24","risky","63","blue-209","red-118","risky","safe","566","bandit-task","36","507004","0.0-3.0-0.23","89","low"
"25","risky","52","blue-209","red-118","risky","safe","534","bandit-task","37","510116","0.0-3.0-0.24","89","low"
"26","risky","34","blue-209","red-118","risky","safe","510","bandit-task","38","513180","0.0-3.0-0.25","89","low"
"27","risky","62","blue-209","red-118","risky","safe","510","bandit-task","39","515991","0.0-3.0-0.26","89","low"
"28","risky","71","blue-209","red-118","risky","safe","534","bandit-task","40","518927","0.0-3.0-0.27","89","low"
"29","risky","22","blue-209","red-118","risky","safe","534","bandit-task","41","521791","0.0-3.0-0.28","89","low"
"30","risky","58","blue-209","red-118","risky","safe","486","bandit-task","42","524871","0.0-3.0-0.29","89","low"
"31","risky","33","blue-209","red-118","risky","safe","590","bandit-task","43","528407","0.0-3.0-0.30","89","low"
"32","safe","49","blue-209","red-118","risky","safe","574","bandit-task","44","532095","0.0-3.0-0.31","89","low"
"33","safe","49","blue-209","red-118","risky","safe","358","bandit-task","45","534839","0.0-3.0-0.32","89","low"
"34","safe","51","blue-209","red-118","risky","safe","398","bandit-task","46","537607","0.0-3.0-0.33","89","low"
"35","safe","52","blue-209","red-118","risky","safe","375","bandit-task","47","540423","0.0-3.0-0.34","89","low"
"36","safe","49","blue-209","red-118","risky","safe","398","bandit-task","48","543183","0.0-3.0-0.35","89","low"
"37","safe","49","blue-209","red-118","risky","safe","406","bandit-task","49","545999","0.0-3.0-0.36","89","low"
"38","safe","51","blue-209","red-118","risky","safe","302","bandit-task","50","548799","0.0-3.0-0.37","89","low"
"39","safe","50","blue-209","red-118","risky","safe","294","bandit-task","51","551454","0.0-3.0-0.38","89","low"
"40","safe","51","blue-209","red-118","risky","safe","423","bandit-task","52","554423","0.0-3.0-0.39","89","low"
"41","safe","50","blue-209","red-118","risky","safe","318","bandit-task","53","557239","0.0-3.0-0.40","89","low"
"42","safe","51","blue-209","red-118","risky","safe","367","bandit-task","54","559990","0.0-3.0-0.41","89","low"
"43","risky","81","blue-209","red-118","risky","safe","575","bandit-task","55","563126","0.0-3.0-0.42","89","low"
"44","risky","77","blue-209","red-118","risky","safe","358","bandit-task","56","565974","0.0-3.0-0.43","89","low"
"45","risky","64","blue-209","red-118","risky","safe","319","bandit-task","57","568694","0.0-3.0-0.44","89","low"
"46","risky","64","blue-209","red-118","risky","safe","343","bandit-task","58","571630","0.0-3.0-0.45","89","low"
"47","safe","49","blue-209","red-118","risky","safe","351","bandit-task","59","574334","0.0-3.0-0.46","89","low"
"48","risky","65","blue-209","red-118","risky","safe","390","bandit-task","60","577296","0.0-3.0-0.47","89","low"
"49","safe","49","blue-209","red-118","risky","safe","350","bandit-task","61","580536","0.0-3.0-0.48","89","low"
"50","risky","51","blue-209","red-118","risky","safe","502","bandit-task","62","583592","0.0-3.0-0.49","89","low"
"51","safe","50","blue-209","red-118","risky","safe","358","bandit-task","63","586328","0.0-3.0-0.50","89","low"
"52","risky","79","blue-209","red-118","risky","safe","406","bandit-task","64","589112","0.0-3.0-0.51","89","low"
"53","safe","50","blue-209","red-118","risky","safe","414","bandit-task","65","592392","0.0-3.0-0.52","89","low"
"54","risky","22","blue-209","red-118","risky","safe","374","bandit-task","66","596456","0.0-3.0-0.53","89","low"
"55","safe","50","blue-209","red-118","risky","safe","318","bandit-task","67","599168","0.0-3.0-0.54","89","low"
"56","risky","64","blue-209","red-118","risky","safe","454","bandit-task","68","602072","0.0-3.0-0.55","89","low"
"57","safe","50","blue-209","red-118","risky","safe","318","bandit-task","69","606024","0.0-3.0-0.56","89","low"
"58","risky","30","blue-209","red-118","risky","safe","342","bandit-task","70","609944","0.0-3.0-0.57","89","low"
"59","risky","87","blue-209","red-118","risky","safe","366","bandit-task","71","613208","0.0-3.0-0.58","89","low"
"60","safe","48","blue-209","red-118","risky","safe","710","bandit-task","72","617096","0.0-3.0-0.59","89","low"
"61","risky","35","blue-209","red-118","risky","safe","454","bandit-task","73","621080","0.0-3.0-0.60","89","low"
"62","safe","52","blue-209","red-118","risky","safe","478","bandit-task","74","625943","0.0-3.0-0.61","89","low"
"63","safe","50","blue-209","red-118","risky","safe","174","bandit-task","75","630215","0.0-3.0-0.62","89","low"
"64","risky","71","blue-209","red-118","risky","safe","326","bandit-task","76","635551","0.0-3.0-0.63","89","low"
"65","risky","53","blue-209","red-118","risky","safe","310","bandit-task","77","639714","0.0-3.0-0.64","89","low"
"66","safe","50","blue-209","red-118","risky","safe","294","bandit-task","78","644282","0.0-3.0-0.65","89","low"
"67","risky","42","blue-209","red-118","risky","safe","374","bandit-task","79","647714","0.0-3.0-0.66","89","low"
"68","risky","32","blue-209","red-118","risky","safe","294","bandit-task","80","651386","0.0-3.0-0.67","89","low"
"69","risky","23","blue-209","red-118","risky","safe","1206","bandit-task","81","655402","0.0-3.0-0.68","89","low"
"70","risky","27","blue-209","red-118","risky","safe","350","bandit-task","82","658554","0.0-3.0-0.69","89","low"
"71","risky","37","blue-209","red-118","risky","safe","326","bandit-task","83","665770","0.0-3.0-0.70","89","low"
"72","risky","73","blue-209","red-118","risky","safe","198","bandit-task","84","675681","0.0-3.0-0.71","89","low"
"73","risky","75","blue-209","red-118","risky","safe","246","bandit-task","85","680633","0.0-3.0-0.72","89","low"
"74","risky","61","blue-209","red-118","risky","safe","254","bandit-task","86","690114","0.0-3.0-0.73","89","low"
"75","risky","37","blue-209","red-118","risky","safe","230","bandit-task","87","696225","0.0-3.0-0.74","89","low"
"76","risky","80","blue-209","red-118","risky","safe","214","bandit-task","88","698969","0.0-3.0-0.75","89","low"
"77","risky","35","blue-209","red-118","risky","safe","230","bandit-task","89","701527","0.0-3.0-0.76","89","low"
