"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","blue-191","red-150","safe","risky","2314","bandit-task","10","542267","0.0-3.0-0.0","63","high"
"2","safe","49","blue-133","red-83","safe","risky","1630","bandit-task","11","546754","0.0-3.0-0.1","63","high"
"3","risky","82","blue-211","red-146","safe","risky","1502","bandit-task","12","550611","0.0-3.0-0.2","63","high"
"4","risky","34","blue-199","red-139","safe","risky","638","bandit-task","13","553602","0.0-3.0-0.3","63","high"
"5","risky","76","blue-33","red-200","safe","risky","1407","bandit-task","14","557370","0.0-3.0-0.4","63","high"
"6","safe","49","blue-82","red-72","safe","risky","742","bandit-task","15","560571","0.0-3.0-0.5","63","high"
"7","risky","73","blue-89","red-137","safe","risky","909","bandit-task","16","563898","0.0-3.0-0.6","63","high"
"8","risky","63","blue-74","red-207","safe","risky","935","bandit-task","17","567170","0.0-3.0-0.7","63","high"
"9","safe","49","blue-34","red-198","safe","risky","849","bandit-task","18","570502","0.0-3.0-0.8","63","high"
"10","risky","20","blue-4","red-105","safe","risky","847","bandit-task","19","573862","0.0-3.0-0.9","63","high"
"11","risky","28","blue-129","red-97","safe","risky","1270","bandit-task","20","577574","0.0-3.0-0.10","63","high"
"12","safe","50","blue-143","red-32","safe","risky","671","bandit-task","21","580590","0.0-3.0-0.11","63","high"
"13","safe","50","blue-68","red-102","safe","risky","934","bandit-task","22","584014","0.0-3.0-0.12","63","high"
"14","safe","49","blue-84","red-176","safe","risky","918","bandit-task","23","587413","0.0-3.0-0.13","63","high"
"15","risky","71","blue-220","red-110","safe","risky","766","bandit-task","24","590629","0.0-3.0-0.14","63","high"
"16","safe","52","blue-59","red-173","safe","risky","703","bandit-task","25","593861","0.0-3.0-0.15","63","high"
"17","risky","90","blue-156","red-39","safe","risky","782","bandit-task","26","597269","0.0-3.0-0.16","63","high"
"18","safe","50","blue-179","red-221","safe","risky","1439","bandit-task","27","601045","0.0-3.0-0.17","63","high"
"19","risky","41","blue-9","red-3","safe","risky","742","bandit-task","28","604349","0.0-3.0-0.18","63","high"
"20","safe","50","blue-119","red-141","safe","risky","846","bandit-task","29","607789","0.0-3.0-0.19","63","high"
"21","safe","49","blue-145","red-147","safe","risky","798","bandit-task","30","610933","0.0-3.0-0.20","63","high"
"22","risky","70","blue-216","red-94","safe","risky","727","bandit-task","31","614037","0.0-3.0-0.21","63","high"
"23","risky","25","blue-178","red-30","safe","risky","823","bandit-task","32","617173","0.0-3.0-0.22","63","high"
"24","safe","49","blue-165","red-24","safe","risky","630","bandit-task","33","620637","0.0-3.0-0.23","63","high"
"25","safe","51","blue-6","red-51","safe","risky","630","bandit-task","34","623661","0.0-3.0-0.24","63","high"
"26","risky","34","blue-29","red-103","safe","risky","798","bandit-task","35","627173","0.0-3.0-0.25","63","high"
