"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","37","red-212","blue-120","risky","safe","1622","bandit-task","4","487228","0.0-3.0-0.0","64","low"
"2","safe","51","red-212","blue-120","risky","safe","798","bandit-task","5","490531","0.0-3.0-0.1","64","low"
"3","risky","44","red-212","blue-120","risky","safe","895","bandit-task","6","494027","0.0-3.0-0.2","64","low"
"4","safe","51","red-212","blue-120","risky","safe","838","bandit-task","7","497387","0.0-3.0-0.3","64","low"
"5","safe","46","red-212","blue-120","risky","safe","510","bandit-task","8","500259","0.0-3.0-0.4","64","low"
"6","safe","49","red-212","blue-120","risky","safe","3486","bandit-task","9","506299","0.0-3.0-0.5","64","low"
"7","safe","51","red-212","blue-120","risky","safe","1110","bandit-task","10","509947","0.0-3.0-0.6","64","low"
"8","safe","49","red-212","blue-120","risky","safe","942","bandit-task","11","513395","0.0-3.0-0.7","64","low"
"9","safe","50","red-212","blue-120","risky","safe","870","bandit-task","12","516891","0.0-3.0-0.8","64","low"
"10","safe","50","red-212","blue-120","risky","safe","702","bandit-task","13","521011","0.0-3.0-0.9","64","low"
"11","safe","51","red-212","blue-120","risky","safe","566","bandit-task","14","524131","0.0-3.0-0.10","64","low"
"12","safe","50","red-212","blue-120","risky","safe","566","bandit-task","15","527427","0.0-3.0-0.11","64","low"
"13","safe","50","red-212","blue-120","risky","safe","478","bandit-task","16","530259","0.0-3.0-0.12","64","low"
"14","risky","34","red-212","blue-120","risky","safe","766","bandit-task","17","533387","0.0-3.0-0.13","64","low"
"15","safe","49","red-212","blue-120","risky","safe","518","bandit-task","18","536387","0.0-3.0-0.14","64","low"
"16","safe","49","red-212","blue-120","risky","safe","558","bandit-task","19","539459","0.0-3.0-0.15","64","low"
"17","safe","50","red-212","blue-120","risky","safe","630","bandit-task","20","542579","0.0-3.0-0.16","64","low"
"18","safe","51","red-212","blue-120","risky","safe","478","bandit-task","21","545595","0.0-3.0-0.17","64","low"
"19","safe","52","red-212","blue-120","risky","safe","567","bandit-task","22","548468","0.0-3.0-0.18","64","low"
"20","risky","35","red-212","blue-120","risky","safe","613","bandit-task","23","551948","0.0-3.0-0.19","64","low"
"21","safe","49","red-212","blue-120","risky","safe","550","bandit-task","24","554860","0.0-3.0-0.20","64","low"
"22","safe","51","red-212","blue-120","risky","safe","478","bandit-task","25","557876","0.0-3.0-0.21","64","low"
"23","safe","51","red-212","blue-120","risky","safe","422","bandit-task","26","560612","0.0-3.0-0.22","64","low"
"24","safe","51","red-212","blue-120","risky","safe","494","bandit-task","27","563564","0.0-3.0-0.23","64","low"
"25","risky","55","red-212","blue-120","risky","safe","822","bandit-task","28","566908","0.0-3.0-0.24","64","low"
"26","risky","11","red-212","blue-120","risky","safe","766","bandit-task","29","570060","0.0-3.0-0.25","64","low"
"27","safe","49","red-212","blue-120","risky","safe","534","bandit-task","30","572916","0.0-3.0-0.26","64","low"
"28","safe","51","red-212","blue-120","risky","safe","439","bandit-task","31","575844","0.0-3.0-0.27","64","low"
"29","safe","50","red-212","blue-120","risky","safe","446","bandit-task","32","578828","0.0-3.0-0.28","64","low"
"30","safe","51","red-212","blue-120","risky","safe","470","bandit-task","33","581596","0.0-3.0-0.29","64","low"
"31","safe","50","red-212","blue-120","risky","safe","438","bandit-task","34","585124","0.0-3.0-0.30","64","low"
"32","safe","50","red-212","blue-120","risky","safe","990","bandit-task","35","588971","0.0-3.0-0.31","64","low"
"33","safe","50","red-212","blue-120","risky","safe","703","bandit-task","36","592076","0.0-3.0-0.32","64","low"
"34","safe","51","red-212","blue-120","risky","safe","390","bandit-task","37","594860","0.0-3.0-0.33","64","low"
"35","safe","48","red-212","blue-120","risky","safe","430","bandit-task","38","597860","0.0-3.0-0.34","64","low"
"36","safe","51","red-212","blue-120","risky","safe","406","bandit-task","39","600732","0.0-3.0-0.35","64","low"
"37","safe","50","red-212","blue-120","risky","safe","510","bandit-task","40","603772","0.0-3.0-0.36","64","low"
"38","safe","50","red-212","blue-120","risky","safe","391","bandit-task","41","606572","0.0-3.0-0.37","64","low"
"39","safe","48","red-212","blue-120","risky","safe","391","bandit-task","42","609451","0.0-3.0-0.38","64","low"
"40","risky","19","red-212","blue-120","risky","safe","430","bandit-task","43","612515","0.0-3.0-0.39","64","low"
"41","safe","50","red-212","blue-120","risky","safe","1254","bandit-task","44","616802","0.0-3.0-0.40","64","low"
"42","safe","49","red-212","blue-120","risky","safe","710","bandit-task","45","620147","0.0-3.0-0.41","64","low"
"43","safe","50","red-212","blue-120","risky","safe","654","bandit-task","46","623203","0.0-3.0-0.42","64","low"
"44","safe","51","red-212","blue-120","risky","safe","798","bandit-task","47","626626","0.0-3.0-0.43","64","low"
"45","safe","50","red-212","blue-120","risky","safe","622","bandit-task","48","629699","0.0-3.0-0.44","64","low"
"46","safe","51","red-212","blue-120","risky","safe","574","bandit-task","49","632666","0.0-3.0-0.45","64","low"
"47","safe","51","red-212","blue-120","risky","safe","487","bandit-task","50","636459","0.0-3.0-0.46","64","low"
"48","safe","50","red-212","blue-120","risky","safe","614","bandit-task","51","639482","0.0-3.0-0.47","64","low"
"49","safe","50","red-212","blue-120","risky","safe","639","bandit-task","52","642522","0.0-3.0-0.48","64","low"
"50","safe","49","red-212","blue-120","risky","safe","663","bandit-task","53","645866","0.0-3.0-0.49","64","low"
"51","safe","51","red-212","blue-120","risky","safe","487","bandit-task","54","649298","0.0-3.0-0.50","64","low"
"52","safe","52","red-212","blue-120","risky","safe","686","bandit-task","55","652458","0.0-3.0-0.51","64","low"
"53","safe","50","red-212","blue-120","risky","safe","766","bandit-task","56","656322","0.0-3.0-0.52","64","low"
"54","safe","50","red-212","blue-120","risky","safe","766","bandit-task","57","659778","0.0-3.0-0.53","64","low"
"55","safe","51","red-212","blue-120","risky","safe","478","bandit-task","58","662586","0.0-3.0-0.54","64","low"
"56","safe","51","red-212","blue-120","risky","safe","430","bandit-task","59","665810","0.0-3.0-0.55","64","low"
"57","safe","50","red-212","blue-120","risky","safe","470","bandit-task","60","668626","0.0-3.0-0.56","64","low"
"58","safe","48","red-212","blue-120","risky","safe","494","bandit-task","61","671896","0.0-3.0-0.57","64","low"
"59","safe","51","red-212","blue-120","risky","safe","454","bandit-task","62","675576","0.0-3.0-0.58","64","low"
"60","safe","50","red-212","blue-120","risky","safe","494","bandit-task","63","678760","0.0-3.0-0.59","64","low"
"61","safe","50","red-212","blue-120","risky","safe","469","bandit-task","64","681744","0.0-3.0-0.60","64","low"
"62","safe","52","red-212","blue-120","risky","safe","630","bandit-task","65","685176","0.0-3.0-0.61","64","low"
"63","safe","50","red-212","blue-120","risky","safe","886","bandit-task","66","689032","0.0-3.0-0.62","64","low"
"64","safe","50","red-212","blue-120","risky","safe","494","bandit-task","67","692184","0.0-3.0-0.63","64","low"
"65","safe","50","red-212","blue-120","risky","safe","622","bandit-task","68","695304","0.0-3.0-0.64","64","low"
"66","safe","49","red-212","blue-120","risky","safe","422","bandit-task","69","698576","0.0-3.0-0.65","64","low"
"67","risky","28","red-212","blue-120","risky","safe","894","bandit-task","70","701864","0.0-3.0-0.66","64","low"
"68","risky","17","red-212","blue-120","risky","safe","630","bandit-task","71","705016","0.0-3.0-0.67","64","low"
"69","safe","51","red-212","blue-120","risky","safe","518","bandit-task","72","708088","0.0-3.0-0.68","64","low"
"70","safe","50","red-212","blue-120","risky","safe","662","bandit-task","73","711216","0.0-3.0-0.69","64","low"
"71","safe","49","red-212","blue-120","risky","safe","526","bandit-task","74","714191","0.0-3.0-0.70","64","low"
"72","safe","49","red-212","blue-120","risky","safe","470","bandit-task","75","717071","0.0-3.0-0.71","64","low"
"73","safe","50","red-212","blue-120","risky","safe","622","bandit-task","76","720367","0.0-3.0-0.72","64","low"
"74","safe","49","red-212","blue-120","risky","safe","526","bandit-task","77","723583","0.0-3.0-0.73","64","low"
"75","safe","50","red-212","blue-120","risky","safe","447","bandit-task","78","726591","0.0-3.0-0.74","64","low"
"76","safe","50","red-212","blue-120","risky","safe","527","bandit-task","79","729535","0.0-3.0-0.75","64","low"
"77","safe","51","red-212","blue-120","risky","safe","526","bandit-task","80","732518","0.0-3.0-0.76","64","low"
"78","safe","50","red-212","blue-120","risky","safe","654","bandit-task","81","735815","0.0-3.0-0.77","64","low"
"79","safe","49","red-212","blue-120","risky","safe","581","bandit-task","82","739022","0.0-3.0-0.78","64","low"
"80","safe","51","red-212","blue-120","risky","safe","661","bandit-task","83","742518","0.0-3.0-0.79","64","low"
"81","safe","49","red-212","blue-120","risky","safe","566","bandit-task","84","762966","0.0-3.0-0.80","64","low"
"82","safe","51","red-212","blue-120","risky","safe","806","bandit-task","85","766110","0.0-3.0-0.81","64","low"
"83","safe","48","red-212","blue-120","risky","safe","454","bandit-task","86","769134","0.0-3.0-0.82","64","low"
"84","safe","50","red-212","blue-120","risky","safe","574","bandit-task","87","772086","0.0-3.0-0.83","64","low"
"85","safe","50","red-212","blue-120","risky","safe","462","bandit-task","88","775110","0.0-3.0-0.84","64","low"
"86","safe","50","red-212","blue-120","risky","safe","486","bandit-task","89","777958","0.0-3.0-0.85","64","low"
"87","safe","51","red-212","blue-120","risky","safe","454","bandit-task","90","780758","0.0-3.0-0.86","64","low"
"88","safe","50","red-212","blue-120","risky","safe","606","bandit-task","91","784174","0.0-3.0-0.87","64","low"
"89","safe","52","red-212","blue-120","risky","safe","1502","bandit-task","92","788318","0.0-3.0-0.88","64","low"
"90","safe","50","red-212","blue-120","risky","safe","598","bandit-task","93","791629","0.0-3.0-0.89","64","low"
"91","safe","49","red-212","blue-120","risky","safe","438","bandit-task","94","794917","0.0-3.0-0.90","64","low"
"92","safe","52","red-212","blue-120","risky","safe","422","bandit-task","95","797877","0.0-3.0-0.91","64","low"
"93","safe","49","red-212","blue-120","risky","safe","567","bandit-task","96","801149","0.0-3.0-0.92","64","low"
"94","safe","48","red-212","blue-120","risky","safe","486","bandit-task","97","803989","0.0-3.0-0.93","64","low"
"95","safe","51","red-212","blue-120","risky","safe","534","bandit-task","98","807437","0.0-3.0-0.94","64","low"
"96","safe","51","red-212","blue-120","risky","safe","453","bandit-task","99","810557","0.0-3.0-0.95","64","low"
"97","safe","49","red-212","blue-120","risky","safe","502","bandit-task","100","813413","0.0-3.0-0.96","64","low"
"98","safe","51","red-212","blue-120","risky","safe","485","bandit-task","101","816533","0.0-3.0-0.97","64","low"
"99","safe","50","red-212","blue-120","risky","safe","398","bandit-task","102","819493","0.0-3.0-0.98","64","low"
"100","safe","52","red-212","blue-120","risky","safe","493","bandit-task","103","823845","0.0-3.0-0.99","64","low"
"101","safe","48","red-212","blue-120","risky","safe","470","bandit-task","104","826829","0.0-3.0-0.100","64","low"
"102","safe","49","red-212","blue-120","risky","safe","494","bandit-task","105","830277","0.0-3.0-0.101","64","low"
"103","safe","49","red-212","blue-120","risky","safe","501","bandit-task","106","834053","0.0-3.0-0.102","64","low"
"104","safe","49","red-212","blue-120","risky","safe","606","bandit-task","107","837541","0.0-3.0-0.103","64","low"
"105","safe","49","red-212","blue-120","risky","safe","1125","bandit-task","108","841101","0.0-3.0-0.104","64","low"
"106","safe","50","red-212","blue-120","risky","safe","814","bandit-task","109","844533","0.0-3.0-0.105","64","low"
"107","safe","50","red-212","blue-120","risky","safe","878","bandit-task","110","847933","0.0-3.0-0.106","64","low"
"108","safe","51","red-212","blue-120","risky","safe","486","bandit-task","111","851269","0.0-3.0-0.107","64","low"
"109","safe","50","red-212","blue-120","risky","safe","446","bandit-task","112","854317","0.0-3.0-0.108","64","low"
"110","safe","51","red-212","blue-120","risky","safe","494","bandit-task","113","857163","0.0-3.0-0.109","64","low"
