"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","blue-150","red-215","risky","safe","1749","bandit-task","10","608705","0.0-3.0-0.0","97","low"
"2","risky","29","blue-150","red-215","risky","safe","1646","bandit-task","11","613025","0.0-3.0-0.1","97","low"
"3","safe","49","blue-150","red-215","risky","safe","558","bandit-task","12","616665","0.0-3.0-0.2","97","low"
"4","risky","39","blue-150","red-215","risky","safe","542","bandit-task","13","619577","0.0-3.0-0.3","97","low"
"5","safe","49","blue-150","red-215","risky","safe","590","bandit-task","14","622513","0.0-3.0-0.4","97","low"
"6","safe","49","blue-150","red-215","risky","safe","678","bandit-task","15","625561","0.0-3.0-0.5","97","low"
"7","safe","49","blue-150","red-215","risky","safe","598","bandit-task","16","628497","0.0-3.0-0.6","97","low"
"8","risky","76","blue-150","red-215","risky","safe","542","bandit-task","17","631534","0.0-3.0-0.7","97","low"
"9","safe","49","blue-150","red-215","risky","safe","535","bandit-task","18","634414","0.0-3.0-0.8","97","low"
"10","safe","50","blue-150","red-215","risky","safe","607","bandit-task","19","637406","0.0-3.0-0.9","97","low"
"11","safe","49","blue-150","red-215","risky","safe","543","bandit-task","20","640502","0.0-3.0-0.10","97","low"
"12","safe","50","blue-150","red-215","risky","safe","566","bandit-task","21","643502","0.0-3.0-0.11","97","low"
"13","safe","50","blue-150","red-215","risky","safe","582","bandit-task","22","646438","0.0-3.0-0.12","97","low"
"14","safe","49","blue-150","red-215","risky","safe","421","bandit-task","23","649166","0.0-3.0-0.13","97","low"
"15","risky","39","blue-150","red-215","risky","safe","478","bandit-task","24","652454","0.0-3.0-0.14","97","low"
"16","safe","48","blue-150","red-215","risky","safe","390","bandit-task","25","655406","0.0-3.0-0.15","97","low"
"17","safe","51","blue-150","red-215","risky","safe","454","bandit-task","26","658598","0.0-3.0-0.16","97","low"
"18","safe","48","blue-150","red-215","risky","safe","478","bandit-task","27","661614","0.0-3.0-0.17","97","low"
"19","risky","80","blue-150","red-215","risky","safe","510","bandit-task","28","664494","0.0-3.0-0.18","97","low"
"20","risky","23","blue-150","red-215","risky","safe","629","bandit-task","29","667454","0.0-3.0-0.19","97","low"
"21","safe","50","blue-150","red-215","risky","safe","454","bandit-task","30","670254","0.0-3.0-0.20","97","low"
"22","safe","50","blue-150","red-215","risky","safe","718","bandit-task","31","673310","0.0-3.0-0.21","97","low"
"23","safe","48","blue-150","red-215","risky","safe","494","bandit-task","32","676110","0.0-3.0-0.22","97","low"
"24","safe","50","blue-150","red-215","risky","safe","470","bandit-task","33","678878","0.0-3.0-0.23","97","low"
"25","safe","50","blue-150","red-215","risky","safe","446","bandit-task","34","681686","0.0-3.0-0.24","97","low"
"26","safe","51","blue-150","red-215","risky","safe","446","bandit-task","35","684622","0.0-3.0-0.25","97","low"
"27","safe","48","blue-150","red-215","risky","safe","446","bandit-task","36","687422","0.0-3.0-0.26","97","low"
"28","safe","48","blue-150","red-215","risky","safe","614","bandit-task","37","690350","0.0-3.0-0.27","97","low"
"29","risky","59","blue-150","red-215","risky","safe","430","bandit-task","38","693188","0.0-3.0-0.28","97","low"
"30","risky","75","blue-150","red-215","risky","safe","567","bandit-task","39","696068","0.0-3.0-0.29","97","low"
