"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","45","blue-205","red-221","risky","safe","3418","bandit-task","10","542378","0.0-3.0-0.0","65","high"
"2","safe","48","blue-60","red-152","risky","safe","1582","bandit-task","11","547042","0.0-3.0-0.1","65","high"
"3","risky","42","blue-28","red-4","risky","safe","1638","bandit-task","12","551498","0.0-3.0-0.2","65","high"
"4","safe","50","blue-131","red-178","risky","safe","1742","bandit-task","13","556266","0.0-3.0-0.3","65","high"
"5","safe","50","blue-1","red-18","risky","safe","1838","bandit-task","14","561002","0.0-3.0-0.4","65","high"
"6","safe","50","blue-14","red-86","risky","safe","1454","bandit-task","15","565361","0.0-3.0-0.5","65","high"
"7","safe","50","blue-137","red-181","risky","safe","1087","bandit-task","16","569250","0.0-3.0-0.6","65","high"
"8","risky","48","blue-85","red-166","risky","safe","847","bandit-task","17","572922","0.0-3.0-0.7","65","high"
"9","risky","78","blue-123","red-99","risky","safe","878","bandit-task","18","576618","0.0-3.0-0.8","65","high"
"10","safe","49","blue-200","red-150","risky","safe","1927","bandit-task","19","581321","0.0-3.0-0.9","65","high"
"11","safe","48","blue-81","red-35","risky","safe","1662","bandit-task","20","585785","0.0-3.0-0.10","65","high"
"12","risky","72","blue-50","red-49","risky","safe","819","bandit-task","21","589391","0.0-3.0-0.11","65","high"
"13","risky","16","blue-143","red-70","risky","safe","774","bandit-task","22","593183","0.0-3.0-0.12","65","high"
"14","safe","50","blue-174","red-32","risky","safe","1494","bandit-task","23","597391","0.0-3.0-0.13","65","high"
"15","risky","31","blue-115","red-171","risky","safe","893","bandit-task","24","601727","0.0-3.0-0.14","65","high"
"16","risky","77","blue-179","red-177","risky","safe","942","bandit-task","25","605159","0.0-3.0-0.15","65","high"
"17","safe","49","blue-36","red-30","risky","safe","966","bandit-task","26","608687","0.0-3.0-0.16","65","high"
"18","safe","49","blue-172","red-53","risky","safe","1262","bandit-task","27","612535","0.0-3.0-0.17","65","high"
"19","risky","76","blue-37","red-155","risky","safe","1174","bandit-task","28","616407","0.0-3.0-0.18","65","high"
"20","risky","49","blue-105","red-145","risky","safe","1005","bandit-task","29","619887","0.0-3.0-0.19","65","high"
"21","safe","49","blue-39","red-84","risky","safe","1406","bandit-task","30","624719","0.0-3.0-0.20","65","high"
"22","safe","49","blue-7","red-19","risky","safe","1030","bandit-task","31","628495","0.0-3.0-0.21","65","high"
"23","safe","51","blue-126","red-88","risky","safe","1126","bandit-task","32","631935","0.0-3.0-0.22","65","high"
"24","risky","78","blue-96","red-180","risky","safe","1294","bandit-task","33","635671","0.0-3.0-0.23","65","high"
"25","risky","83","blue-134","red-129","risky","safe","2238","bandit-task","34","640455","0.0-3.0-0.24","65","high"
"26","risky","68","blue-10","red-24","risky","safe","798","bandit-task","35","643975","0.0-3.0-0.25","65","high"
"27","safe","50","blue-58","red-20","risky","safe","1158","bandit-task","36","647842","0.0-3.0-0.26","65","high"
"28","risky","60","blue-136","red-118","risky","safe","1278","bandit-task","37","651482","0.0-3.0-0.27","65","high"
"29","risky","62","blue-124","red-116","risky","safe","662","bandit-task","38","654994","0.0-3.0-0.28","65","high"
"30","risky","29","blue-187","red-209","risky","safe","1134","bandit-task","39","659370","0.0-3.0-0.29","65","high"
"31","safe","50","blue-15","red-219","risky","safe","846","bandit-task","40","662826","0.0-3.0-0.30","65","high"
"32","risky","38","blue-43","red-47","risky","safe","830","bandit-task","41","666874","0.0-3.0-0.31","65","high"
"33","safe","51","blue-45","red-23","risky","safe","1078","bandit-task","42","670634","0.0-3.0-0.32","65","high"
"34","safe","50","blue-75","red-72","risky","safe","1527","bandit-task","43","674786","0.0-3.0-0.33","65","high"
"35","safe","51","blue-83","red-218","risky","safe","982","bandit-task","44","678713","0.0-3.0-0.34","65","high"
"36","risky","83","blue-164","red-59","risky","safe","1375","bandit-task","45","682706","0.0-3.0-0.35","65","high"
"37","safe","50","blue-34","red-91","risky","safe","966","bandit-task","46","686097","0.0-3.0-0.36","65","high"
"38","risky","60","blue-146","red-93","risky","safe","685","bandit-task","47","689225","0.0-3.0-0.37","65","high"
"39","safe","50","blue-101","red-127","risky","safe","1141","bandit-task","48","692874","0.0-3.0-0.38","65","high"
"40","risky","41","blue-130","red-61","risky","safe","662","bandit-task","49","696201","0.0-3.0-0.39","65","high"
"41","safe","48","blue-108","red-31","risky","safe","2238","bandit-task","50","700954","0.0-3.0-0.40","65","high"
"42","safe","52","blue-162","red-17","risky","safe","1150","bandit-task","51","704490","0.0-3.0-0.41","65","high"
"43","risky","52","blue-201","red-74","risky","safe","2158","bandit-task","52","709439","0.0-3.0-0.42","65","high"
"44","risky","77","blue-170","red-190","risky","safe","1198","bandit-task","53","713119","0.0-3.0-0.43","65","high"
"45","risky","73","blue-122","red-55","risky","safe","958","bandit-task","54","716574","0.0-3.0-0.44","65","high"
"46","safe","49","blue-25","red-106","risky","safe","1094","bandit-task","55","720135","0.0-3.0-0.45","65","high"
"47","safe","48","blue-76","red-210","risky","safe","1302","bandit-task","56","724095","0.0-3.0-0.46","65","high"
"48","risky","46","blue-222","red-67","risky","safe","758","bandit-task","57","727575","0.0-3.0-0.47","65","high"
"49","risky","66","blue-144","red-147","risky","safe","926","bandit-task","58","731231","0.0-3.0-0.48","65","high"
"50","risky","80","blue-216","red-194","risky","safe","926","bandit-task","59","735039","0.0-3.0-0.49","65","high"
"51","safe","49","blue-125","red-189","risky","safe","8550","bandit-task","60","746446","0.0-3.0-0.50","65","high"
"52","risky","28","blue-69","red-44","risky","safe","918","bandit-task","61","750230","0.0-3.0-0.51","65","high"
"53","risky","87","blue-158","red-26","risky","safe","791","bandit-task","62","753654","0.0-3.0-0.52","65","high"
"54","safe","50","blue-142","red-173","risky","safe","1206","bandit-task","63","757343","0.0-3.0-0.53","65","high"
"55","risky","48","blue-192","red-6","risky","safe","846","bandit-task","64","760526","0.0-3.0-0.54","65","high"
"56","safe","49","blue-191","red-157","risky","safe","855","bandit-task","65","764182","0.0-3.0-0.55","65","high"
"57","risky","74","blue-113","red-33","risky","safe","623","bandit-task","66","767447","0.0-3.0-0.56","65","high"
"58","safe","50","blue-214","red-97","risky","safe","1182","bandit-task","67","771315","0.0-3.0-0.57","65","high"
"59","risky","21","blue-217","red-16","risky","safe","839","bandit-task","68","774844","0.0-3.0-0.58","65","high"
"60","risky","36","blue-149","red-103","risky","safe","734","bandit-task","69","778260","0.0-3.0-0.59","65","high"
"61","safe","50","blue-141","red-132","risky","safe","1014","bandit-task","70","781619","0.0-3.0-0.60","65","high"
"62","risky","69","blue-165","red-161","risky","safe","823","bandit-task","71","784915","0.0-3.0-0.61","65","high"
"63","risky","77","blue-92","red-94","risky","safe","671","bandit-task","72","788051","0.0-3.0-0.62","65","high"
"64","risky","37","blue-220","red-29","risky","safe","822","bandit-task","73","791427","0.0-3.0-0.63","65","high"
"65","risky","12","blue-107","red-204","risky","safe","933","bandit-task","74","794907","0.0-3.0-0.64","65","high"
"66","risky","67","blue-27","red-114","risky","safe","693","bandit-task","75","798075","0.0-3.0-0.65","65","high"
"67","safe","49","blue-213","red-196","risky","safe","797","bandit-task","76","802164","0.0-3.0-0.66","65","high"
"68","risky","76","blue-64","red-211","risky","safe","821","bandit-task","77","805459","0.0-3.0-0.67","65","high"
"69","safe","49","blue-198","red-77","risky","safe","1526","bandit-task","78","809715","0.0-3.0-0.68","65","high"
"70","risky","34","blue-13","red-175","risky","safe","621","bandit-task","79","812739","0.0-3.0-0.69","65","high"
"71","safe","49","blue-153","red-90","risky","safe","1702","bandit-task","80","819243","0.0-3.0-0.70","65","high"
"72","safe","51","blue-21","red-183","risky","safe","1270","bandit-task","81","823187","0.0-3.0-0.71","65","high"
"73","safe","51","blue-80","red-159","risky","safe","997","bandit-task","82","827363","0.0-3.0-0.72","65","high"
"74","risky","54","blue-215","red-138","risky","safe","950","bandit-task","83","830939","0.0-3.0-0.73","65","high"
"75","safe","52","blue-188","red-185","risky","safe","894","bandit-task","84","834547","0.0-3.0-0.74","65","high"
"76","safe","50","blue-212","red-186","risky","safe","965","bandit-task","85","838147","0.0-3.0-0.75","65","high"
"77","safe","51","blue-128","red-120","risky","safe","958","bandit-task","86","841483","0.0-3.0-0.76","65","high"
"78","risky","26","blue-98","red-197","risky","safe","686","bandit-task","87","844531","0.0-3.0-0.77","65","high"
"79","risky","51","blue-66","red-65","risky","safe","918","bandit-task","88","847899","0.0-3.0-0.78","65","high"
"80","safe","51","blue-139","red-71","risky","safe","750","bandit-task","89","850955","0.0-3.0-0.79","65","high"
"81","risky","34","blue-156","red-117","risky","safe","662","bandit-task","90","854043","0.0-3.0-0.80","65","high"
"82","safe","50","blue-140","red-168","risky","safe","1605","bandit-task","91","859883","0.0-3.0-0.81","65","high"
