"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","67","red-65","blue-53","risky","safe","1789","bandit-task","4","176473","0.0-3.0-0.0","57","low"
"2","safe","49","red-65","blue-53","risky","safe","1510","bandit-task","5","180489","0.0-3.0-0.1","57","low"
"3","risky","63","red-65","blue-53","risky","safe","1918","bandit-task","6","185977","0.0-3.0-0.2","57","low"
"4","risky","65","red-65","blue-53","risky","safe","822","bandit-task","7","189353","0.0-3.0-0.3","57","low"
"5","safe","50","red-65","blue-53","risky","safe","918","bandit-task","8","192688","0.0-3.0-0.4","57","low"
"6","risky","59","red-65","blue-53","risky","safe","1014","bandit-task","9","196144","0.0-3.0-0.5","57","low"
"7","safe","49","red-65","blue-53","risky","safe","823","bandit-task","10","199472","0.0-3.0-0.6","57","low"
"8","risky","65","red-65","blue-53","risky","safe","758","bandit-task","11","202664","0.0-3.0-0.7","57","low"
"9","safe","50","red-65","blue-53","risky","safe","1711","bandit-task","12","207040","0.0-3.0-0.8","57","low"
"10","risky","36","red-65","blue-53","risky","safe","543","bandit-task","13","210184","0.0-3.0-0.9","57","low"
"11","risky","25","red-65","blue-53","risky","safe","959","bandit-task","14","213727","0.0-3.0-0.10","57","low"
"12","safe","48","red-65","blue-53","risky","safe","630","bandit-task","15","217039","0.0-3.0-0.11","57","low"
"13","safe","51","red-65","blue-53","risky","safe","1999","bandit-task","16","221519","0.0-3.0-0.12","57","low"
"14","risky","77","red-65","blue-53","risky","safe","735","bandit-task","17","224991","0.0-3.0-0.13","57","low"
"15","risky","42","red-65","blue-53","risky","safe","1127","bandit-task","18","229095","0.0-3.0-0.14","57","low"
"16","safe","50","red-65","blue-53","risky","safe","1087","bandit-task","19","232951","0.0-3.0-0.15","57","low"
"17","risky","54","red-65","blue-53","risky","safe","638","bandit-task","20","236671","0.0-3.0-0.16","57","low"
"18","risky","41","red-65","blue-53","risky","safe","1391","bandit-task","21","240551","0.0-3.0-0.17","57","low"
"19","safe","51","red-65","blue-53","risky","safe","1247","bandit-task","22","244543","0.0-3.0-0.18","57","low"
"20","risky","77","red-65","blue-53","risky","safe","686","bandit-task","23","247960","0.0-3.0-0.19","57","low"
"21","safe","50","red-65","blue-53","risky","safe","751","bandit-task","24","251111","0.0-3.0-0.20","57","low"
"22","safe","51","red-65","blue-53","risky","safe","518","bandit-task","25","254341","0.0-3.0-0.21","57","low"
"23","safe","49","red-65","blue-53","risky","safe","606","bandit-task","26","257645","0.0-3.0-0.22","57","low"
"24","safe","50","red-65","blue-53","risky","safe","694","bandit-task","27","260949","0.0-3.0-0.23","57","low"
"25","risky","63","red-65","blue-53","risky","safe","758","bandit-task","28","264173","0.0-3.0-0.24","57","low"
"26","risky","68","red-65","blue-53","risky","safe","510","bandit-task","29","267261","0.0-3.0-0.25","57","low"
"27","risky","47","red-65","blue-53","risky","safe","838","bandit-task","30","270541","0.0-3.0-0.26","57","low"
"28","risky","21","red-65","blue-53","risky","safe","534","bandit-task","31","273629","0.0-3.0-0.27","57","low"
"29","safe","51","red-65","blue-53","risky","safe","702","bandit-task","32","276997","0.0-3.0-0.28","57","low"
"30","risky","32","red-65","blue-53","risky","safe","750","bandit-task","33","280349","0.0-3.0-0.29","57","low"
"31","safe","52","red-65","blue-53","risky","safe","526","bandit-task","34","283349","0.0-3.0-0.30","57","low"
"32","risky","13","red-65","blue-53","risky","safe","510","bandit-task","35","286461","0.0-3.0-0.31","57","low"
"33","safe","50","red-65","blue-53","risky","safe","518","bandit-task","36","289837","0.0-3.0-0.32","57","low"
"34","safe","49","red-65","blue-53","risky","safe","526","bandit-task","37","293125","0.0-3.0-0.33","57","low"
"35","risky","73","red-65","blue-53","risky","safe","1030","bandit-task","38","296581","0.0-3.0-0.34","57","low"
"36","risky","24","red-65","blue-53","risky","safe","4750","bandit-task","39","303853","0.0-3.0-0.35","57","low"
"37","safe","49","red-65","blue-53","risky","safe","526","bandit-task","40","306893","0.0-3.0-0.36","57","low"
"38","safe","48","red-65","blue-53","risky","safe","614","bandit-task","41","310045","0.0-3.0-0.37","57","low"
"39","safe","50","red-65","blue-53","risky","safe","558","bandit-task","42","313469","0.0-3.0-0.38","57","low"
"40","risky","36","red-65","blue-53","risky","safe","765","bandit-task","43","316748","0.0-3.0-0.39","57","low"
"41","safe","50","red-65","blue-53","risky","safe","662","bandit-task","44","320196","0.0-3.0-0.40","57","low"
"42","risky","67","red-65","blue-53","risky","safe","1485","bandit-task","45","324548","0.0-3.0-0.41","57","low"
"43","safe","51","red-65","blue-53","risky","safe","2150","bandit-task","46","329060","0.0-3.0-0.42","57","low"
"44","safe","50","red-65","blue-53","risky","safe","502","bandit-task","47","332004","0.0-3.0-0.43","57","low"
"45","safe","51","red-65","blue-53","risky","safe","533","bandit-task","48","334956","0.0-3.0-0.44","57","low"
"46","risky","39","red-65","blue-53","risky","safe","966","bandit-task","49","338476","0.0-3.0-0.45","57","low"
"47","safe","49","red-65","blue-53","risky","safe","581","bandit-task","50","341636","0.0-3.0-0.46","57","low"
"48","safe","51","red-65","blue-53","risky","safe","598","bandit-task","51","345220","0.0-3.0-0.47","57","low"
"49","risky","72","red-65","blue-53","risky","safe","710","bandit-task","52","348780","0.0-3.0-0.48","57","low"
"50","safe","51","red-65","blue-53","risky","safe","958","bandit-task","53","352756","0.0-3.0-0.49","57","low"
"51","risky","40","red-65","blue-53","risky","safe","837","bandit-task","54","356700","0.0-3.0-0.50","57","low"
"52","safe","49","red-65","blue-53","risky","safe","686","bandit-task","55","359940","0.0-3.0-0.51","57","low"
"53","risky","73","red-65","blue-53","risky","safe","1998","bandit-task","56","364412","0.0-3.0-0.52","57","low"
"54","risky","75","red-65","blue-53","risky","safe","710","bandit-task","57","367772","0.0-3.0-0.53","57","low"
"55","safe","49","red-65","blue-53","risky","safe","710","bandit-task","58","370884","0.0-3.0-0.54","57","low"
"56","risky","64","red-65","blue-53","risky","safe","598","bandit-task","59","374076","0.0-3.0-0.55","57","low"
"57","risky","78","red-65","blue-53","risky","safe","5089","bandit-task","60","381766","0.0-3.0-0.56","57","low"
"58","safe","50","red-65","blue-53","risky","safe","670","bandit-task","61","384894","0.0-3.0-0.57","57","low"
"59","risky","29","red-65","blue-53","risky","safe","718","bandit-task","62","388063","0.0-3.0-0.58","57","low"
"60","safe","50","red-65","blue-53","risky","safe","574","bandit-task","63","391175","0.0-3.0-0.59","57","low"
"61","risky","18","red-65","blue-53","risky","safe","1318","bandit-task","64","395078","0.0-3.0-0.60","57","low"
"62","safe","51","red-65","blue-53","risky","safe","422","bandit-task","65","398262","0.0-3.0-0.61","57","low"
"63","safe","50","red-65","blue-53","risky","safe","662","bandit-task","66","401767","0.0-3.0-0.62","57","low"
"64","safe","51","red-65","blue-53","risky","safe","574","bandit-task","67","404790","0.0-3.0-0.63","57","low"
"65","risky","40","red-65","blue-53","risky","safe","679","bandit-task","68","408246","0.0-3.0-0.64","57","low"
"66","safe","47","red-65","blue-53","risky","safe","510","bandit-task","69","411086","0.0-3.0-0.65","57","low"
"67","safe","52","red-65","blue-53","risky","safe","535","bandit-task","70","414030","0.0-3.0-0.66","57","low"
"68","safe","49","red-65","blue-53","risky","safe","503","bandit-task","71","417038","0.0-3.0-0.67","57","low"
"69","risky","60","red-65","blue-53","risky","safe","1015","bandit-task","72","420926","0.0-3.0-0.68","57","low"
"70","risky","32","red-65","blue-53","risky","safe","486","bandit-task","73","424110","0.0-3.0-0.69","57","low"
"71","safe","51","red-65","blue-53","risky","safe","543","bandit-task","74","427262","0.0-3.0-0.70","57","low"
"72","safe","51","red-65","blue-53","risky","safe","1014","bandit-task","75","430678","0.0-3.0-0.71","57","low"
"73","risky","17","red-65","blue-53","risky","safe","981","bandit-task","76","434350","0.0-3.0-0.72","57","low"
"74","safe","51","red-65","blue-53","risky","safe","549","bandit-task","77","437350","0.0-3.0-0.73","57","low"
"75","risky","85","red-65","blue-53","risky","safe","1318","bandit-task","78","441306","0.0-3.0-0.74","57","low"
"76","safe","52","red-65","blue-53","risky","safe","566","bandit-task","79","444306","0.0-3.0-0.75","57","low"
"77","risky","69","red-65","blue-53","risky","safe","622","bandit-task","80","447466","0.0-3.0-0.76","57","low"
"78","risky","76","red-65","blue-53","risky","safe","774","bandit-task","81","450890","0.0-3.0-0.77","57","low"
"79","safe","50","red-65","blue-53","risky","safe","998","bandit-task","82","454818","0.0-3.0-0.78","57","low"
"80","risky","68","red-65","blue-53","risky","safe","679","bandit-task","83","458498","0.0-3.0-0.79","57","low"
"81","risky","18","red-65","blue-53","risky","safe","1038","bandit-task","84","461986","0.0-3.0-0.80","57","low"
"82","safe","49","red-65","blue-53","risky","safe","527","bandit-task","85","464922","0.0-3.0-0.81","57","low"
