"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","57","blue-217","red-98","risky","safe","4583","bandit-task","10","253171","0.0-3.0-0.0","34","high"
"2","safe","50","blue-111","red-20","risky","safe","846","bandit-task","11","256587","0.0-3.0-0.1","34","high"
"3","safe","49","blue-40","red-24","risky","safe","1014","bandit-task","12","259979","0.0-3.0-0.2","34","high"
"4","risky","67","blue-10","red-198","risky","safe","1022","bandit-task","13","263524","0.0-3.0-0.3","34","high"
"5","risky","74","blue-91","red-143","risky","safe","957","bandit-task","14","266835","0.0-3.0-0.4","34","high"
"6","risky","71","blue-136","red-65","risky","safe","694","bandit-task","15","269875","0.0-3.0-0.5","34","high"
"7","risky","76","blue-32","red-148","risky","safe","590","bandit-task","16","272803","0.0-3.0-0.6","34","high"
"8","risky","61","blue-34","red-139","risky","safe","638","bandit-task","17","276075","0.0-3.0-0.7","34","high"
"9","safe","49","blue-68","red-194","risky","safe","749","bandit-task","18","279443","0.0-3.0-0.8","34","high"
"10","risky","63","blue-105","red-33","risky","safe","589","bandit-task","19","283194","0.0-3.0-0.9","34","high"
"11","risky","68","blue-127","red-116","risky","safe","630","bandit-task","20","286138","0.0-3.0-0.10","34","high"
"12","risky","25","blue-77","red-26","risky","safe","613","bandit-task","21","289090","0.0-3.0-0.11","34","high"
"13","risky","73","blue-45","red-125","risky","safe","558","bandit-task","22","292603","0.0-3.0-0.12","34","high"
"14","risky","42","blue-171","red-35","risky","safe","661","bandit-task","23","296450","0.0-3.0-0.13","34","high"
"15","risky","68","blue-201","red-28","risky","safe","950","bandit-task","24","300106","0.0-3.0-0.14","34","high"
"16","risky","37","blue-110","red-222","risky","safe","918","bandit-task","25","303746","0.0-3.0-0.15","34","high"
"17","risky","31","blue-58","red-42","risky","safe","750","bandit-task","26","306914","0.0-3.0-0.16","34","high"
"18","risky","82","blue-83","red-176","risky","safe","589","bandit-task","27","310370","0.0-3.0-0.17","34","high"
"19","risky","21","blue-138","red-25","risky","safe","806","bandit-task","28","314042","0.0-3.0-0.18","34","high"
"20","safe","52","blue-92","red-75","risky","safe","1221","bandit-task","29","318746","0.0-3.0-0.19","34","high"
"21","risky","57","blue-216","red-209","risky","safe","774","bandit-task","30","322122","0.0-3.0-0.20","34","high"
"22","safe","49","blue-6","red-51","risky","safe","910","bandit-task","31","325490","0.0-3.0-0.21","34","high"
"23","risky","66","blue-173","red-16","risky","safe","702","bandit-task","32","328842","0.0-3.0-0.22","34","high"
"24","risky","80","blue-166","red-156","risky","safe","798","bandit-task","33","332338","0.0-3.0-0.23","34","high"
"25","risky","32","blue-106","red-29","risky","safe","1430","bandit-task","34","336546","0.0-3.0-0.24","34","high"
"26","safe","51","blue-123","red-100","risky","safe","1693","bandit-task","35","340558","0.0-3.0-0.25","34","high"
"27","safe","49","blue-121","red-84","risky","safe","1062","bandit-task","36","343942","0.0-3.0-0.26","34","high"
"28","risky","23","blue-167","red-23","risky","safe","766","bandit-task","37","347318","0.0-3.0-0.27","34","high"
"29","safe","49","blue-96","red-163","risky","safe","958","bandit-task","38","351022","0.0-3.0-0.28","34","high"
"30","risky","28","blue-21","red-189","risky","safe","606","bandit-task","39","354174","0.0-3.0-0.29","34","high"
"31","safe","50","blue-57","red-182","risky","safe","958","bandit-task","40","358166","0.0-3.0-0.30","34","high"
"32","risky","23","blue-141","red-13","risky","safe","670","bandit-task","41","361142","0.0-3.0-0.31","34","high"
"33","safe","49","blue-203","red-48","risky","safe","718","bandit-task","42","364342","0.0-3.0-0.32","34","high"
"34","risky","68","blue-85","red-94","risky","safe","678","bandit-task","43","367350","0.0-3.0-0.33","34","high"
"35","risky","28","blue-119","red-192","risky","safe","1430","bandit-task","44","371366","0.0-3.0-0.34","34","high"
"36","safe","48","blue-72","red-205","risky","safe","790","bandit-task","45","375662","0.0-3.0-0.35","34","high"
"37","risky","65","blue-2","red-27","risky","safe","605","bandit-task","46","379438","0.0-3.0-0.36","34","high"
"38","risky","25","blue-131","red-162","risky","safe","750","bandit-task","47","382582","0.0-3.0-0.37","34","high"
"39","risky","17","blue-129","red-197","risky","safe","877","bandit-task","48","385862","0.0-3.0-0.38","34","high"
"40","safe","51","blue-3","red-36","risky","safe","598","bandit-task","49","388790","0.0-3.0-0.39","34","high"
"41","safe","51","blue-74","red-177","risky","safe","678","bandit-task","50","392014","0.0-3.0-0.40","34","high"
"42","safe","50","blue-62","red-1","risky","safe","734","bandit-task","51","395062","0.0-3.0-0.41","34","high"
"43","safe","52","blue-19","red-153","risky","safe","630","bandit-task","52","398206","0.0-3.0-0.42","34","high"
"44","safe","49","blue-172","red-18","risky","safe","678","bandit-task","53","401227","0.0-3.0-0.43","34","high"
"45","risky","60","blue-206","red-137","risky","safe","534","bandit-task","54","404339","0.0-3.0-0.44","34","high"
"46","risky","38","blue-54","red-159","risky","safe","534","bandit-task","55","407443","0.0-3.0-0.45","34","high"
"47","risky","82","blue-60","red-112","risky","safe","702","bandit-task","56","410931","0.0-3.0-0.46","34","high"
"48","risky","68","blue-76","red-133","risky","safe","990","bandit-task","57","414315","0.0-3.0-0.47","34","high"
"49","risky","11","blue-120","red-154","risky","safe","726","bandit-task","58","417635","0.0-3.0-0.48","34","high"
"50","risky","22","blue-195","red-186","risky","safe","502","bandit-task","59","420803","0.0-3.0-0.49","34","high"
"51","safe","50","blue-161","red-87","risky","safe","614","bandit-task","60","423707","0.0-3.0-0.50","34","high"
"52","risky","78","blue-43","red-160","risky","safe","574","bandit-task","61","426579","0.0-3.0-0.51","34","high"
"53","risky","71","blue-53","red-146","risky","safe","478","bandit-task","62","429403","0.0-3.0-0.52","34","high"
"54","risky","80","blue-220","red-81","risky","safe","558","bandit-task","63","432283","0.0-3.0-0.53","34","high"
