"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","54","red-128","blue-203","safe","risky","1656","bandit-task","13","397492","0.0-3.0-0.0","102","low"
"2","risky","21","red-128","blue-203","safe","risky","886","bandit-task","14","402124","0.0-3.0-0.1","102","low"
"3","safe","50","red-128","blue-203","safe","risky","1030","bandit-task","15","405531","0.0-3.0-0.2","102","low"
"4","risky","45","red-128","blue-203","safe","risky","791","bandit-task","16","408715","0.0-3.0-0.3","102","low"
"5","risky","66","red-128","blue-203","safe","risky","1167","bandit-task","17","412355","0.0-3.0-0.4","102","low"
"6","risky","77","red-128","blue-203","safe","risky","839","bandit-task","18","415595","0.0-3.0-0.5","102","low"
"7","risky","74","red-128","blue-203","safe","risky","615","bandit-task","19","418620","0.0-3.0-0.6","102","low"
"8","risky","32","red-128","blue-203","safe","risky","543","bandit-task","20","421523","0.0-3.0-0.7","102","low"
"9","risky","59","red-128","blue-203","safe","risky","519","bandit-task","21","424747","0.0-3.0-0.8","102","low"
"10","risky","48","red-128","blue-203","safe","risky","383","bandit-task","22","427491","0.0-3.0-0.9","102","low"
"11","risky","72","red-128","blue-203","safe","risky","1335","bandit-task","23","431323","0.0-3.0-0.10","102","low"
"12","risky","31","red-128","blue-203","safe","risky","1079","bandit-task","24","434915","0.0-3.0-0.11","102","low"
"13","risky","40","red-128","blue-203","safe","risky","639","bandit-task","25","438587","0.0-3.0-0.12","102","low"
"14","risky","37","red-128","blue-203","safe","risky","1191","bandit-task","26","442443","0.0-3.0-0.13","102","low"
"15","risky","29","red-128","blue-203","safe","risky","687","bandit-task","27","445491","0.0-3.0-0.14","102","low"
"16","safe","52","red-128","blue-203","safe","risky","694","bandit-task","28","449323","0.0-3.0-0.15","102","low"
"17","risky","17","red-128","blue-203","safe","risky","430","bandit-task","29","452379","0.0-3.0-0.16","102","low"
"18","safe","50","red-128","blue-203","safe","risky","910","bandit-task","30","455675","0.0-3.0-0.17","102","low"
"19","risky","42","red-128","blue-203","safe","risky","510","bandit-task","31","458891","0.0-3.0-0.18","102","low"
"20","safe","52","red-128","blue-203","safe","risky","1445","bandit-task","32","462827","0.0-3.0-0.19","102","low"
"21","risky","72","red-128","blue-203","safe","risky","550","bandit-task","33","465907","0.0-3.0-0.20","102","low"
"22","risky","15","red-128","blue-203","safe","risky","406","bandit-task","34","468691","0.0-3.0-0.21","102","low"
"23","safe","49","red-128","blue-203","safe","risky","526","bandit-task","35","471611","0.0-3.0-0.22","102","low"
"24","risky","66","red-128","blue-203","safe","risky","390","bandit-task","36","474475","0.0-3.0-0.23","102","low"
"25","safe","50","red-128","blue-203","safe","risky","494","bandit-task","37","477227","0.0-3.0-0.24","102","low"
"26","risky","70","red-128","blue-203","safe","risky","542","bandit-task","38","480203","0.0-3.0-0.25","102","low"
"27","safe","51","red-128","blue-203","safe","risky","926","bandit-task","39","483571","0.0-3.0-0.26","102","low"
"28","risky","22","red-128","blue-203","safe","risky","486","bandit-task","40","486475","0.0-3.0-0.27","102","low"
"29","risky","38","red-128","blue-203","safe","risky","1166","bandit-task","41","490315","0.0-3.0-0.28","102","low"
"30","safe","50","red-128","blue-203","safe","risky","662","bandit-task","42","493483","0.0-3.0-0.29","102","low"
"31","risky","64","red-128","blue-203","safe","risky","638","bandit-task","43","498035","0.0-3.0-0.30","102","low"
"32","safe","49","red-128","blue-203","safe","risky","598","bandit-task","44","501803","0.0-3.0-0.31","102","low"
"33","risky","27","red-128","blue-203","safe","risky","607","bandit-task","45","505067","0.0-3.0-0.32","102","low"
"34","safe","50","red-128","blue-203","safe","risky","622","bandit-task","46","510359","0.0-3.0-0.33","102","low"
"35","risky","37","red-128","blue-203","safe","risky","679","bandit-task","47","513471","0.0-3.0-0.34","102","low"
"36","safe","50","red-128","blue-203","safe","risky","591","bandit-task","48","516575","0.0-3.0-0.35","102","low"
"37","risky","64","red-128","blue-203","safe","risky","390","bandit-task","49","519384","0.0-3.0-0.36","102","low"
"38","risky","37","red-128","blue-203","safe","risky","398","bandit-task","50","522231","0.0-3.0-0.37","102","low"
"39","safe","49","red-128","blue-203","safe","risky","335","bandit-task","51","525616","0.0-3.0-0.38","102","low"
"40","risky","79","red-128","blue-203","safe","risky","854","bandit-task","52","529031","0.0-3.0-0.39","102","low"
"41","safe","51","red-128","blue-203","safe","risky","647","bandit-task","53","532319","0.0-3.0-0.40","102","low"
"42","risky","67","red-128","blue-203","safe","risky","383","bandit-task","54","535415","0.0-3.0-0.41","102","low"
"43","safe","48","red-128","blue-203","safe","risky","415","bandit-task","55","538319","0.0-3.0-0.42","102","low"
"44","risky","64","red-128","blue-203","safe","risky","518","bandit-task","56","541263","0.0-3.0-0.43","102","low"
