"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-58","blue-188","safe","risky","4325","bandit-task","7","276352","0.0-3.0-0.0","81","low"
"2","safe","49","red-58","blue-188","safe","risky","4662","bandit-task","8","284167","0.0-3.0-0.1","81","low"
"3","risky","39","red-58","blue-188","safe","risky","2943","bandit-task","9","289879","0.0-3.0-0.2","81","low"
"4","safe","50","red-58","blue-188","safe","risky","1806","bandit-task","10","294535","0.0-3.0-0.3","81","low"
"5","safe","50","red-58","blue-188","safe","risky","1206","bandit-task","11","298559","0.0-3.0-0.4","81","low"
"6","safe","51","red-58","blue-188","safe","risky","2366","bandit-task","12","303935","0.0-3.0-0.5","81","low"
"7","safe","51","red-58","blue-188","safe","risky","1806","bandit-task","13","309239","0.0-3.0-0.6","81","low"
"8","safe","51","red-58","blue-188","safe","risky","1406","bandit-task","14","313544","0.0-3.0-0.7","81","low"
"9","risky","87","red-58","blue-188","safe","risky","1301","bandit-task","15","317703","0.0-3.0-0.8","81","low"
"10","risky","83","red-58","blue-188","safe","risky","718","bandit-task","16","321215","0.0-3.0-0.9","81","low"
"11","risky","36","red-58","blue-188","safe","risky","1206","bandit-task","17","325113","0.0-3.0-0.10","81","low"
"12","safe","50","red-58","blue-188","safe","risky","958","bandit-task","18","328609","0.0-3.0-0.11","81","low"
"13","risky","80","red-58","blue-188","safe","risky","533","bandit-task","19","331857","0.0-3.0-0.12","81","low"
"14","risky","59","red-58","blue-188","safe","risky","766","bandit-task","20","335121","0.0-3.0-0.13","81","low"
"15","safe","48","red-58","blue-188","safe","risky","2159","bandit-task","21","340233","0.0-3.0-0.14","81","low"
"16","risky","62","red-58","blue-188","safe","risky","1047","bandit-task","22","344040","0.0-3.0-0.15","81","low"
"17","risky","37","red-58","blue-188","safe","risky","2519","bandit-task","23","349016","0.0-3.0-0.16","81","low"
"18","safe","49","red-58","blue-188","safe","risky","727","bandit-task","24","352280","0.0-3.0-0.17","81","low"
"19","safe","51","red-58","blue-188","safe","risky","735","bandit-task","25","356169","0.0-3.0-0.18","81","low"
"20","risky","87","red-58","blue-188","safe","risky","981","bandit-task","26","359776","0.0-3.0-0.19","81","low"
"21","safe","50","red-58","blue-188","safe","risky","703","bandit-task","27","363065","0.0-3.0-0.20","81","low"
"22","risky","39","red-58","blue-188","safe","risky","790","bandit-task","28","367672","0.0-3.0-0.21","81","low"
"23","risky","33","red-58","blue-188","safe","risky","655","bandit-task","29","370720","0.0-3.0-0.22","81","low"
"24","risky","71","red-58","blue-188","safe","risky","671","bandit-task","30","374104","0.0-3.0-0.23","81","low"
"25","risky","63","red-58","blue-188","safe","risky","751","bandit-task","31","377288","0.0-3.0-0.24","81","low"
"26","safe","52","red-58","blue-188","safe","risky","926","bandit-task","32","381096","0.0-3.0-0.25","81","low"
"27","safe","50","red-58","blue-188","safe","risky","1053","bandit-task","33","384760","0.0-3.0-0.26","81","low"
"28","risky","31","red-58","blue-188","safe","risky","816","bandit-task","34","388345","0.0-3.0-0.27","81","low"
"29","safe","52","red-58","blue-188","safe","risky","870","bandit-task","35","392185","0.0-3.0-0.28","81","low"
"30","risky","42","red-58","blue-188","safe","risky","1439","bandit-task","36","396097","0.0-3.0-0.29","81","low"
"31","risky","30","red-58","blue-188","safe","risky","1015","bandit-task","37","399465","0.0-3.0-0.30","81","low"
"32","safe","50","red-58","blue-188","safe","risky","631","bandit-task","38","402650","0.0-3.0-0.31","81","low"
"33","safe","50","red-58","blue-188","safe","risky","678","bandit-task","39","405817","0.0-3.0-0.32","81","low"
"34","safe","50","red-58","blue-188","safe","risky","695","bandit-task","40","409170","0.0-3.0-0.33","81","low"
"35","risky","69","red-58","blue-188","safe","risky","582","bandit-task","41","412145","0.0-3.0-0.34","81","low"
"36","risky","28","red-58","blue-188","safe","risky","511","bandit-task","42","415449","0.0-3.0-0.35","81","low"
"37","safe","50","red-58","blue-188","safe","risky","679","bandit-task","43","418817","0.0-3.0-0.36","81","low"
"38","safe","49","red-58","blue-188","safe","risky","822","bandit-task","44","422193","0.0-3.0-0.37","81","low"
"39","risky","79","red-58","blue-188","safe","risky","502","bandit-task","45","425305","0.0-3.0-0.38","81","low"
"40","risky","61","red-58","blue-188","safe","risky","1126","bandit-task","46","428865","0.0-3.0-0.39","81","low"
"41","risky","28","red-58","blue-188","safe","risky","1366","bandit-task","47","432793","0.0-3.0-0.40","81","low"
"42","safe","51","red-58","blue-188","safe","risky","517","bandit-task","48","435913","0.0-3.0-0.41","81","low"
"43","safe","49","red-58","blue-188","safe","risky","741","bandit-task","49","439121","0.0-3.0-0.42","81","low"
"44","risky","75","red-58","blue-188","safe","risky","606","bandit-task","50","442753","0.0-3.0-0.43","81","low"
"45","risky","60","red-58","blue-188","safe","risky","1062","bandit-task","51","447059","0.0-3.0-0.44","81","low"
"46","safe","53","red-58","blue-188","safe","risky","1774","bandit-task","52","451498","0.0-3.0-0.45","81","low"
"47","risky","74","red-58","blue-188","safe","risky","1031","bandit-task","53","455274","0.0-3.0-0.46","81","low"
"48","safe","48","red-58","blue-188","safe","risky","591","bandit-task","54","458778","0.0-3.0-0.47","81","low"
"49","risky","16","red-58","blue-188","safe","risky","535","bandit-task","55","462011","0.0-3.0-0.48","81","low"
"50","safe","51","red-58","blue-188","safe","risky","749","bandit-task","56","465242","0.0-3.0-0.49","81","low"
"51","safe","51","red-58","blue-188","safe","risky","590","bandit-task","57","468250","0.0-3.0-0.50","81","low"
"52","safe","49","red-58","blue-188","safe","risky","510","bandit-task","58","471170","0.0-3.0-0.51","81","low"
"53","risky","18","red-58","blue-188","safe","risky","526","bandit-task","59","475154","0.0-3.0-0.52","81","low"
"54","risky","41","red-58","blue-188","safe","risky","661","bandit-task","60","478522","0.0-3.0-0.53","81","low"
"55","risky","63","red-58","blue-188","safe","risky","718","bandit-task","61","481850","0.0-3.0-0.54","81","low"
"56","risky","59","red-58","blue-188","safe","risky","646","bandit-task","62","484954","0.0-3.0-0.55","81","low"
"57","safe","50","red-58","blue-188","safe","risky","750","bandit-task","63","488570","0.0-3.0-0.56","81","low"
"58","risky","34","red-58","blue-188","safe","risky","629","bandit-task","64","492226","0.0-3.0-0.57","81","low"
"59","safe","48","red-58","blue-188","safe","risky","558","bandit-task","65","495346","0.0-3.0-0.58","81","low"
"60","risky","90","red-58","blue-188","safe","risky","566","bandit-task","66","498474","0.0-3.0-0.59","81","low"
"61","risky","20","red-58","blue-188","safe","risky","477","bandit-task","67","501554","0.0-3.0-0.60","81","low"
"62","safe","49","red-58","blue-188","safe","risky","678","bandit-task","68","504674","0.0-3.0-0.61","81","low"
"63","safe","49","red-58","blue-188","safe","risky","646","bandit-task","69","507702","0.0-3.0-0.62","81","low"
"64","risky","38","red-58","blue-188","safe","risky","446","bandit-task","70","510902","0.0-3.0-0.63","81","low"
"65","safe","50","red-58","blue-188","safe","risky","462","bandit-task","71","513894","0.0-3.0-0.64","81","low"
"66","safe","53","red-58","blue-188","safe","risky","470","bandit-task","72","516966","0.0-3.0-0.65","81","low"
"67","risky","70","red-58","blue-188","safe","risky","646","bandit-task","73","520166","0.0-3.0-0.66","81","low"
"68","risky","25","red-58","blue-188","safe","risky","437","bandit-task","74","523006","0.0-3.0-0.67","81","low"
"69","safe","51","red-58","blue-188","safe","risky","502","bandit-task","75","525982","0.0-3.0-0.68","81","low"
"70","safe","49","red-58","blue-188","safe","risky","598","bandit-task","76","528973","0.0-3.0-0.69","81","low"
"71","safe","52","red-58","blue-188","safe","risky","510","bandit-task","77","532302","0.0-3.0-0.70","81","low"
"72","risky","82","red-58","blue-188","safe","risky","638","bandit-task","78","535494","0.0-3.0-0.71","81","low"
"73","safe","49","red-58","blue-188","safe","risky","630","bandit-task","79","538902","0.0-3.0-0.72","81","low"
"74","safe","50","red-58","blue-188","safe","risky","478","bandit-task","80","541741","0.0-3.0-0.73","81","low"
