"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","56","red-26","blue-44","safe","risky","2277","bandit-task","4","176029","0.0-3.0-0.0","92","high"
"2","safe","50","red-11","blue-101","safe","risky","1646","bandit-task","5","180420","0.0-3.0-0.1","92","high"
"3","risky","75","red-3","blue-74","safe","risky","3631","bandit-task","6","186572","0.0-3.0-0.2","92","high"
"4","risky","32","red-179","blue-211","safe","risky","1654","bandit-task","7","190612","0.0-3.0-0.3","92","high"
"5","risky","44","red-159","blue-95","safe","risky","1286","bandit-task","8","194300","0.0-3.0-0.4","92","high"
"6","safe","49","red-100","blue-177","safe","risky","1142","bandit-task","9","198588","0.0-3.0-0.5","92","high"
"7","safe","49","red-32","blue-196","safe","risky","2990","bandit-task","10","204132","0.0-3.0-0.6","92","high"
"8","safe","50","red-77","blue-98","safe","risky","2070","bandit-task","11","208980","0.0-3.0-0.7","92","high"
"9","risky","32","red-123","blue-72","safe","risky","1310","bandit-task","12","213188","0.0-3.0-0.8","92","high"
"10","risky","27","red-182","blue-129","safe","risky","1262","bandit-task","13","217220","0.0-3.0-0.9","92","high"
"11","safe","51","red-166","blue-214","safe","risky","1414","bandit-task","14","221156","0.0-3.0-0.10","92","high"
"12","risky","58","red-1","blue-70","safe","risky","2750","bandit-task","15","226651","0.0-3.0-0.11","92","high"
"13","safe","49","red-38","blue-121","safe","risky","1237","bandit-task","16","230299","0.0-3.0-0.12","92","high"
"14","safe","50","red-185","blue-12","safe","risky","1639","bandit-task","17","234563","0.0-3.0-0.13","92","high"
"15","risky","46","red-5","blue-193","safe","risky","2046","bandit-task","18","239219","0.0-3.0-0.14","92","high"
"16","safe","51","red-152","blue-15","safe","risky","1517","bandit-task","19","243203","0.0-3.0-0.15","92","high"
"17","risky","26","red-6","blue-213","safe","risky","1510","bandit-task","20","247291","0.0-3.0-0.16","92","high"
"18","safe","50","red-176","blue-219","safe","risky","1102","bandit-task","21","250859","0.0-3.0-0.17","92","high"
"19","safe","50","red-9","blue-22","safe","risky","1246","bandit-task","22","254635","0.0-3.0-0.18","92","high"
"20","safe","51","red-220","blue-39","safe","risky","1189","bandit-task","23","258555","0.0-3.0-0.19","92","high"
"21","safe","49","red-144","blue-137","safe","risky","1278","bandit-task","24","262211","0.0-3.0-0.20","92","high"
