"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","18","blue-49","red-138","risky","safe","2011","bandit-task","4","202417","0.0-3.0-0.0","68","high"
"2","safe","50","blue-144","red-37","risky","safe","1157","bandit-task","5","205960","0.0-3.0-0.1","68","high"
"3","risky","31","blue-123","red-59","risky","safe","1790","bandit-task","6","210200","0.0-3.0-0.2","68","high"
"4","risky","79","blue-27","red-58","risky","safe","1478","bandit-task","7","214152","0.0-3.0-0.3","68","high"
"5","safe","50","blue-215","red-150","risky","safe","1486","bandit-task","8","218016","0.0-3.0-0.4","68","high"
"6","risky","77","blue-158","red-113","risky","safe","1709","bandit-task","9","222208","0.0-3.0-0.5","68","high"
"7","risky","27","blue-125","red-68","risky","safe","2710","bandit-task","10","227272","0.0-3.0-0.6","68","high"
"8","safe","49","blue-132","red-83","risky","safe","1190","bandit-task","11","231328","0.0-3.0-0.7","68","high"
"9","safe","51","blue-153","red-119","risky","safe","2166","bandit-task","12","235831","0.0-3.0-0.8","68","high"
"10","risky","77","blue-212","red-164","risky","safe","1287","bandit-task","13","239513","0.0-3.0-0.9","68","high"
"11","safe","49","blue-111","red-143","risky","safe","1982","bandit-task","14","243833","0.0-3.0-0.10","68","high"
"12","risky","35","blue-207","red-116","risky","safe","1094","bandit-task","15","247257","0.0-3.0-0.11","68","high"
"13","risky","29","blue-96","red-219","risky","safe","1886","bandit-task","16","251481","0.0-3.0-0.12","68","high"
"14","risky","11","blue-55","red-154","risky","safe","3358","bandit-task","17","257177","0.0-3.0-0.13","68","high"
"15","safe","52","blue-194","red-202","risky","safe","957","bandit-task","18","260969","0.0-3.0-0.14","68","high"
"16","risky","72","blue-112","red-156","risky","safe","2518","bandit-task","19","265833","0.0-3.0-0.15","68","high"
"17","risky","29","blue-200","red-65","risky","safe","2014","bandit-task","20","270273","0.0-3.0-0.16","68","high"
"18","risky","31","blue-134","red-176","risky","safe","2342","bandit-task","21","274913","0.0-3.0-0.17","68","high"
"19","safe","51","blue-188","red-175","risky","safe","1014","bandit-task","22","278321","0.0-3.0-0.18","68","high"
"20","safe","49","blue-140","red-210","risky","safe","1574","bandit-task","23","282225","0.0-3.0-0.19","68","high"
"21","safe","47","blue-110","red-218","risky","safe","3230","bandit-task","24","288049","0.0-3.0-0.20","68","high"
"22","risky","48","blue-19","red-171","risky","safe","4093","bandit-task","25","294577","0.0-3.0-0.21","68","high"
"23","risky","12","blue-127","red-122","risky","safe","2774","bandit-task","26","299704","0.0-3.0-0.22","68","high"
"24","safe","51","blue-63","red-205","risky","safe","1166","bandit-task","27","303208","0.0-3.0-0.23","68","high"
"25","safe","51","blue-62","red-204","risky","safe","1535","bandit-task","28","307072","0.0-3.0-0.24","68","high"
"26","risky","10","blue-173","red-199","risky","safe","2447","bandit-task","29","311832","0.0-3.0-0.25","68","high"
"27","safe","51","blue-108","red-222","risky","safe","1173","bandit-task","30","315304","0.0-3.0-0.26","68","high"
"28","safe","51","blue-179","red-85","risky","safe","2070","bandit-task","31","319673","0.0-3.0-0.27","68","high"
"29","risky","13","blue-221","red-81","risky","safe","2301","bandit-task","32","324256","0.0-3.0-0.28","68","high"
"30","safe","50","blue-178","red-186","risky","safe","621","bandit-task","33","327232","0.0-3.0-0.29","68","high"
"31","safe","51","blue-167","red-216","risky","safe","1894","bandit-task","34","331448","0.0-3.0-0.30","68","high"
"32","risky","24","blue-3","red-16","risky","safe","2814","bandit-task","35","336624","0.0-3.0-0.31","68","high"
"33","safe","50","blue-69","red-117","risky","safe","1398","bandit-task","36","340328","0.0-3.0-0.32","68","high"
"34","safe","51","blue-13","red-183","risky","safe","1333","bandit-task","37","343976","0.0-3.0-0.33","68","high"
"35","safe","50","blue-10","red-118","risky","safe","782","bandit-task","38","347096","0.0-3.0-0.34","68","high"
"36","risky","49","blue-139","red-15","risky","safe","3198","bandit-task","39","352696","0.0-3.0-0.35","68","high"
"37","safe","49","blue-157","red-177","risky","safe","5334","bandit-task","40","360454","0.0-3.0-0.36","68","high"
"38","safe","49","blue-99","red-92","risky","safe","1446","bandit-task","41","364390","0.0-3.0-0.37","68","high"
"39","safe","49","blue-90","red-52","risky","safe","975","bandit-task","42","368062","0.0-3.0-0.38","68","high"
"40","risky","62","blue-50","red-106","risky","safe","1406","bandit-task","43","371975","0.0-3.0-0.39","68","high"
"41","risky","40","blue-196","red-109","risky","safe","1061","bandit-task","44","375359","0.0-3.0-0.40","68","high"
"42","safe","48","blue-73","red-77","risky","safe","709","bandit-task","45","378382","0.0-3.0-0.41","68","high"
"43","safe","50","blue-152","red-182","risky","safe","1414","bandit-task","46","382143","0.0-3.0-0.42","68","high"
"44","safe","50","blue-34","red-31","risky","safe","924","bandit-task","47","385623","0.0-3.0-0.43","68","high"
"45","safe","48","blue-98","red-103","risky","safe","2109","bandit-task","48","390086","0.0-3.0-0.44","68","high"
"46","risky","74","blue-169","red-46","risky","safe","1246","bandit-task","49","393710","0.0-3.0-0.45","68","high"
"47","safe","50","blue-94","red-80","risky","safe","1118","bandit-task","50","397174","0.0-3.0-0.46","68","high"
"48","risky","22","blue-193","red-165","risky","safe","1598","bandit-task","51","401110","0.0-3.0-0.47","68","high"
"49","safe","50","blue-29","red-190","risky","safe","1446","bandit-task","52","404926","0.0-3.0-0.48","68","high"
"50","safe","48","blue-67","red-66","risky","safe","2094","bandit-task","53","409750","0.0-3.0-0.49","68","high"
"51","risky","80","blue-20","red-74","risky","safe","1526","bandit-task","54","413646","0.0-3.0-0.50","68","high"
"52","safe","47","blue-195","red-191","risky","safe","766","bandit-task","55","416798","0.0-3.0-0.51","68","high"
"53","safe","49","blue-213","red-70","risky","safe","965","bandit-task","56","420126","0.0-3.0-0.52","68","high"
"54","safe","49","blue-201","red-129","risky","safe","1272","bandit-task","57","423727","0.0-3.0-0.53","68","high"
"55","risky","63","blue-60","red-86","risky","safe","1245","bandit-task","58","427335","0.0-3.0-0.54","68","high"
"56","safe","49","blue-64","red-11","risky","safe","1183","bandit-task","59","430959","0.0-3.0-0.55","68","high"
"57","safe","50","blue-135","red-107","risky","safe","1283","bandit-task","60","434663","0.0-3.0-0.56","68","high"
"58","risky","26","blue-198","red-38","risky","safe","773","bandit-task","61","437775","0.0-3.0-0.57","68","high"
"59","safe","48","blue-75","red-185","risky","safe","541","bandit-task","62","440615","0.0-3.0-0.58","68","high"
"60","safe","49","blue-214","red-17","risky","safe","494","bandit-task","63","443415","0.0-3.0-0.59","68","high"
"61","safe","50","blue-148","red-57","risky","safe","550","bandit-task","64","446303","0.0-3.0-0.60","68","high"
"62","safe","51","blue-180","red-35","risky","safe","509","bandit-task","65","449383","0.0-3.0-0.61","68","high"
"63","safe","50","blue-209","red-82","risky","safe","870","bandit-task","66","452815","0.0-3.0-0.62","68","high"
"64","safe","51","blue-189","red-192","risky","safe","894","bandit-task","67","456071","0.0-3.0-0.63","68","high"
"65","risky","64","blue-91","red-4","risky","safe","1933","bandit-task","68","460335","0.0-3.0-0.64","68","high"
"66","safe","50","blue-6","red-114","risky","safe","806","bandit-task","69","463463","0.0-3.0-0.65","68","high"
"67","safe","50","blue-124","red-170","risky","safe","1142","bandit-task","70","466975","0.0-3.0-0.66","68","high"
"68","safe","49","blue-48","red-120","risky","safe","1030","bandit-task","71","482460","0.0-3.0-0.67","68","high"
"69","risky","26","blue-26","red-8","risky","safe","1502","bandit-task","72","486333","0.0-3.0-0.68","68","high"
"70","safe","50","blue-126","red-14","risky","safe","574","bandit-task","73","489285","0.0-3.0-0.69","68","high"
"71","safe","50","blue-130","red-184","risky","safe","622","bandit-task","74","492220","0.0-3.0-0.70","68","high"
"72","safe","51","blue-168","red-42","risky","safe","438","bandit-task","75","494973","0.0-3.0-0.71","68","high"
"73","safe","50","blue-162","red-155","risky","safe","510","bandit-task","76","497917","0.0-3.0-0.72","68","high"
"74","safe","50","blue-97","red-211","risky","safe","638","bandit-task","77","501173","0.0-3.0-0.73","68","high"
"75","risky","34","blue-88","red-78","risky","safe","1334","bandit-task","78","504821","0.0-3.0-0.74","68","high"
"76","safe","49","blue-33","red-54","risky","safe","550","bandit-task","79","507709","0.0-3.0-0.75","68","high"
"77","safe","49","blue-151","red-28","risky","safe","854","bandit-task","80","510877","0.0-3.0-0.76","68","high"
"78","safe","49","blue-21","red-160","risky","safe","877","bandit-task","81","514101","0.0-3.0-0.77","68","high"
"79","risky","24","blue-100","red-149","risky","safe","782","bandit-task","82","517189","0.0-3.0-0.78","68","high"
"80","safe","48","blue-93","red-7","risky","safe","622","bandit-task","83","520461","0.0-3.0-0.79","68","high"
"81","safe","51","blue-102","red-147","risky","safe","1598","bandit-task","84","524549","0.0-3.0-0.80","68","high"
"82","safe","50","blue-36","red-128","risky","safe","1254","bandit-task","85","528157","0.0-3.0-0.81","68","high"
"83","risky","30","blue-84","red-181","risky","safe","918","bandit-task","86","531389","0.0-3.0-0.82","68","high"
"84","risky","59","blue-133","red-95","risky","safe","581","bandit-task","87","534429","0.0-3.0-0.83","68","high"
"85","safe","52","blue-79","red-71","risky","safe","998","bandit-task","88","537821","0.0-3.0-0.84","68","high"
"86","safe","50","blue-44","red-203","risky","safe","542","bandit-task","89","540708","0.0-3.0-0.85","68","high"
"87","safe","50","blue-141","red-23","risky","safe","583","bandit-task","90","543666","0.0-3.0-0.86","68","high"
"88","risky","29","blue-30","red-24","risky","safe","830","bandit-task","91","546850","0.0-3.0-0.87","68","high"
"89","risky","39","blue-137","red-39","risky","safe","749","bandit-task","92","550218","0.0-3.0-0.88","68","high"
"90","safe","50","blue-187","red-22","risky","safe","526","bandit-task","93","553162","0.0-3.0-0.89","68","high"
"91","safe","51","blue-101","red-25","risky","safe","614","bandit-task","94","556122","0.0-3.0-0.90","68","high"
"92","safe","51","blue-2","red-40","risky","safe","494","bandit-task","95","558930","0.0-3.0-0.91","68","high"
"93","safe","49","blue-121","red-47","risky","safe","518","bandit-task","96","561810","0.0-3.0-0.92","68","high"
"94","safe","51","blue-159","red-161","risky","safe","606","bandit-task","97","564786","0.0-3.0-0.93","68","high"
"95","safe","50","blue-208","red-9","risky","safe","638","bandit-task","98","567818","0.0-3.0-0.94","68","high"
"96","safe","50","blue-61","red-220","risky","safe","654","bandit-task","99","571194","0.0-3.0-0.95","68","high"
"97","risky","49","blue-166","red-76","risky","safe","1014","bandit-task","100","574530","0.0-3.0-0.96","68","high"
"98","risky","76","blue-145","red-146","risky","safe","1190","bandit-task","101","578082","0.0-3.0-0.97","68","high"
"99","safe","51","blue-105","red-51","risky","safe","902","bandit-task","102","581274","0.0-3.0-0.98","68","high"
"100","safe","49","blue-104","red-18","risky","safe","646","bandit-task","103","584554","0.0-3.0-0.99","68","high"
"101","safe","51","blue-56","red-142","risky","safe","1862","bandit-task","104","588706","0.0-3.0-0.100","68","high"
"102","risky","23","blue-131","red-136","risky","safe","1150","bandit-task","105","592138","0.0-3.0-0.101","68","high"
"103","safe","51","blue-197","red-32","risky","safe","805","bandit-task","106","595506","0.0-3.0-0.102","68","high"
"104","safe","51","blue-1","red-5","risky","safe","1014","bandit-task","107","598898","0.0-3.0-0.103","68","high"
"105","safe","51","blue-12","red-172","risky","safe","902","bandit-task","108","602146","0.0-3.0-0.104","68","high"
"106","safe","50","blue-115","red-206","risky","safe","590","bandit-task","109","605038","0.0-3.0-0.105","68","high"
"107","safe","49","blue-43","red-89","risky","safe","503","bandit-task","110","607926","0.0-3.0-0.106","68","high"
"108","risky","86","blue-53","red-72","risky","safe","1670","bandit-task","111","612054","0.0-3.0-0.107","68","high"
"109","safe","49","blue-87","red-163","risky","safe","1382","bandit-task","112","615798","0.0-3.0-0.108","68","high"
"110","risky","71","blue-174","red-217","risky","safe","942","bandit-task","113","619062","0.0-3.0-0.109","68","high"
