"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","55","red-210","blue-218","safe","risky","1494","bandit-task","4","88065","0.0-3.0-0.0","14","high"
"2","safe","50","red-80","blue-220","safe","risky","1550","bandit-task","5","93089","0.0-3.0-0.1","14","high"
"3","risky","62","red-205","blue-38","safe","risky","1438","bandit-task","6","97369","0.0-3.0-0.2","14","high"
"4","risky","36","red-151","blue-42","safe","risky","974","bandit-task","7","101025","0.0-3.0-0.3","14","high"
"5","risky","60","red-86","blue-31","safe","risky","1574","bandit-task","8","105497","0.0-3.0-0.4","14","high"
"6","safe","50","red-90","blue-132","safe","risky","3110","bandit-task","9","111201","0.0-3.0-0.5","14","high"
"7","safe","50","red-203","blue-70","safe","risky","1566","bandit-task","10","115337","0.0-3.0-0.6","14","high"
"8","risky","29","red-20","blue-28","safe","risky","918","bandit-task","11","119145","0.0-3.0-0.7","14","high"
"9","safe","49","red-16","blue-6","safe","risky","703","bandit-task","12","123921","0.0-3.0-0.8","14","high"
"10","risky","23","red-170","blue-188","safe","risky","1110","bandit-task","13","127801","0.0-3.0-0.9","14","high"
"11","risky","87","red-15","blue-166","safe","risky","1286","bandit-task","14","131897","0.0-3.0-0.10","14","high"
"12","risky","38","red-177","blue-213","safe","risky","1086","bandit-task","15","136121","0.0-3.0-0.11","14","high"
"13","safe","49","red-19","blue-95","safe","risky","1742","bandit-task","16","140849","0.0-3.0-0.12","14","high"
"14","risky","72","red-124","blue-137","safe","risky","2622","bandit-task","17","146193","0.0-3.0-0.13","14","high"
"15","safe","50","red-182","blue-185","safe","risky","1302","bandit-task","18","150561","0.0-3.0-0.14","14","high"
"16","risky","68","red-212","blue-32","safe","risky","886","bandit-task","19","154401","0.0-3.0-0.15","14","high"
"17","risky","65","red-35","blue-155","safe","risky","1527","bandit-task","20","158697","0.0-3.0-0.16","14","high"
"18","risky","53","red-114","blue-27","safe","risky","1894","bandit-task","21","163881","0.0-3.0-0.17","14","high"
"19","safe","51","red-21","blue-105","safe","risky","934","bandit-task","22","167744","0.0-3.0-0.18","14","high"
"20","risky","21","red-88","blue-157","safe","risky","990","bandit-task","23","171649","0.0-3.0-0.19","14","high"
"21","safe","49","red-176","blue-97","safe","risky","1198","bandit-task","24","175921","0.0-3.0-0.20","14","high"
"22","risky","71","red-82","blue-165","safe","risky","2942","bandit-task","25","183192","0.0-3.0-0.21","14","high"
"23","risky","68","red-122","blue-193","safe","risky","1979","bandit-task","26","187909","0.0-3.0-0.22","14","high"
"24","risky","27","red-183","blue-217","safe","risky","1254","bandit-task","27","192165","0.0-3.0-0.23","14","high"
"25","safe","49","red-93","blue-113","safe","risky","2038","bandit-task","28","199877","0.0-3.0-0.24","14","high"
"26","safe","52","red-52","blue-78","safe","risky","1614","bandit-task","29","204236","0.0-3.0-0.25","14","high"
"27","safe","51","red-117","blue-71","safe","risky","4558","bandit-task","30","212076","0.0-3.0-0.26","14","high"
"28","risky","61","red-58","blue-22","safe","risky","3487","bandit-task","31","219060","0.0-3.0-0.27","14","high"
"29","safe","50","red-49","blue-127","safe","risky","2046","bandit-task","32","224180","0.0-3.0-0.28","14","high"
"30","risky","19","red-120","blue-37","safe","risky","4350","bandit-task","33","236684","0.0-3.0-0.29","14","high"
