"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","52","red-142","blue-102","risky","safe","2086","bandit-task","13","358209","0.0-3.0-0.0","83","high"
"2","safe","49","red-160","blue-71","risky","safe","1477","bandit-task","14","362288","0.0-3.0-0.1","83","high"
"3","safe","50","red-45","blue-27","risky","safe","1078","bandit-task","15","366319","0.0-3.0-0.2","83","high"
"4","risky","72","red-172","blue-143","risky","safe","1878","bandit-task","16","371023","0.0-3.0-0.3","83","high"
"5","risky","78","red-204","blue-10","risky","safe","790","bandit-task","17","374487","0.0-3.0-0.4","83","high"
"6","risky","36","red-157","blue-77","risky","safe","1150","bandit-task","18","378231","0.0-3.0-0.5","83","high"
"7","risky","19","red-96","blue-159","risky","safe","1470","bandit-task","19","382159","0.0-3.0-0.6","83","high"
"8","safe","50","red-149","blue-203","risky","safe","695","bandit-task","20","385487","0.0-3.0-0.7","83","high"
"9","risky","39","red-99","blue-201","risky","safe","1294","bandit-task","21","389502","0.0-3.0-0.8","83","high"
"10","safe","51","red-188","blue-42","risky","safe","886","bandit-task","22","392790","0.0-3.0-0.9","83","high"
"11","safe","51","red-61","blue-124","risky","safe","983","bandit-task","23","396118","0.0-3.0-0.10","83","high"
"12","risky","27","red-116","blue-212","risky","safe","1486","bandit-task","24","400022","0.0-3.0-0.11","83","high"
"13","safe","50","red-202","blue-152","risky","safe","655","bandit-task","25","403254","0.0-3.0-0.12","83","high"
"14","safe","48","red-9","blue-11","risky","safe","655","bandit-task","26","406566","0.0-3.0-0.13","83","high"
"15","safe","49","red-214","blue-168","risky","safe","743","bandit-task","27","409766","0.0-3.0-0.14","83","high"
"16","safe","50","red-215","blue-17","risky","safe","718","bandit-task","28","413246","0.0-3.0-0.15","83","high"
"17","risky","48","red-100","blue-184","risky","safe","1071","bandit-task","29","416934","0.0-3.0-0.16","83","high"
"18","safe","49","red-174","blue-103","risky","safe","750","bandit-task","30","420198","0.0-3.0-0.17","83","high"
"19","safe","50","red-90","blue-123","risky","safe","1006","bandit-task","31","423662","0.0-3.0-0.18","83","high"
"20","risky","57","red-80","blue-148","risky","safe","1037","bandit-task","32","427483","0.0-3.0-0.19","83","high"
"21","risky","73","red-93","blue-129","risky","safe","1374","bandit-task","33","431339","0.0-3.0-0.20","83","high"
"22","risky","73","red-58","blue-86","risky","safe","1134","bandit-task","34","434963","0.0-3.0-0.21","83","high"
"23","safe","49","red-53","blue-59","risky","safe","878","bandit-task","35","438243","0.0-3.0-0.22","83","high"
"24","safe","49","red-88","blue-138","risky","safe","1246","bandit-task","36","441891","0.0-3.0-0.23","83","high"
"25","risky","34","red-31","blue-185","risky","safe","1246","bandit-task","37","445659","0.0-3.0-0.24","83","high"
"26","risky","21","red-144","blue-25","risky","safe","1286","bandit-task","38","449475","0.0-3.0-0.25","83","high"
"27","risky","26","red-141","blue-14","risky","safe","998","bandit-task","39","453035","0.0-3.0-0.26","83","high"
"28","risky","34","red-98","blue-4","risky","safe","910","bandit-task","40","456291","0.0-3.0-0.27","83","high"
"29","safe","51","red-104","blue-220","risky","safe","662","bandit-task","41","459611","0.0-3.0-0.28","83","high"
"30","safe","52","red-89","blue-75","risky","safe","750","bandit-task","42","462843","0.0-3.0-0.29","83","high"
"31","safe","48","red-56","blue-33","risky","safe","742","bandit-task","43","466107","0.0-3.0-0.30","83","high"
"32","safe","50","red-44","blue-24","risky","safe","958","bandit-task","44","469683","0.0-3.0-0.31","83","high"
"33","risky","35","red-84","blue-139","risky","safe","902","bandit-task","45","473051","0.0-3.0-0.32","83","high"
"34","safe","50","red-115","blue-5","risky","safe","1382","bandit-task","46","476955","0.0-3.0-0.33","83","high"
"35","risky","24","red-164","blue-145","risky","safe","838","bandit-task","47","480171","0.0-3.0-0.34","83","high"
