"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-212","blue-97","risky","safe","2390","bandit-task","4","98461","0.0-3.0-0.0","31","low"
"2","risky","38","red-212","blue-97","risky","safe","1366","bandit-task","5","102565","0.0-3.0-0.1","31","low"
"3","safe","51","red-212","blue-97","risky","safe","1119","bandit-task","6","106476","0.0-3.0-0.2","31","low"
"4","safe","49","red-212","blue-97","risky","safe","727","bandit-task","7","110244","0.0-3.0-0.3","31","low"
"5","risky","77","red-212","blue-97","risky","safe","639","bandit-task","8","113588","0.0-3.0-0.4","31","low"
"6","risky","67","red-212","blue-97","risky","safe","4431","bandit-task","9","121412","0.0-3.0-0.5","31","low"
"7","safe","53","red-212","blue-97","risky","safe","2415","bandit-task","10","126356","0.0-3.0-0.6","31","low"
"8","risky","58","red-212","blue-97","risky","safe","494","bandit-task","11","129220","0.0-3.0-0.7","31","low"
"9","risky","85","red-212","blue-97","risky","safe","805","bandit-task","12","132364","0.0-3.0-0.8","31","low"
"10","risky","57","red-212","blue-97","risky","safe","711","bandit-task","13","135420","0.0-3.0-0.9","31","low"
"11","safe","51","red-212","blue-97","risky","safe","494","bandit-task","14","138716","0.0-3.0-0.10","31","low"
"12","risky","25","red-212","blue-97","risky","safe","1158","bandit-task","15","142276","0.0-3.0-0.11","31","low"
"13","risky","38","red-212","blue-97","risky","safe","1222","bandit-task","16","145828","0.0-3.0-0.12","31","low"
"14","safe","49","red-212","blue-97","risky","safe","462","bandit-task","17","150300","0.0-3.0-0.13","31","low"
"15","safe","49","red-212","blue-97","risky","safe","1678","bandit-task","18","154892","0.0-3.0-0.14","31","low"
"16","risky","33","red-212","blue-97","risky","safe","2918","bandit-task","19","160560","0.0-3.0-0.15","31","low"
"17","safe","51","red-212","blue-97","risky","safe","2406","bandit-task","20","165679","0.0-3.0-0.16","31","low"
"18","safe","50","red-212","blue-97","risky","safe","5671","bandit-task","21","173751","0.0-3.0-0.17","31","low"
"19","risky","66","red-212","blue-97","risky","safe","343","bandit-task","22","176415","0.0-3.0-0.18","31","low"
"20","safe","51","red-212","blue-97","risky","safe","653","bandit-task","23","179623","0.0-3.0-0.19","31","low"
"21","risky","64","red-212","blue-97","risky","safe","8222","bandit-task","24","190623","0.0-3.0-0.20","31","low"
"22","safe","50","red-212","blue-97","risky","safe","438","bandit-task","25","193407","0.0-3.0-0.21","31","low"
"23","risky","27","red-212","blue-97","risky","safe","1126","bandit-task","26","196863","0.0-3.0-0.22","31","low"
"24","safe","52","red-212","blue-97","risky","safe","629","bandit-task","27","199831","0.0-3.0-0.23","31","low"
"25","risky","23","red-212","blue-97","risky","safe","6286","bandit-task","28","208527","0.0-3.0-0.24","31","low"
"26","safe","50","red-212","blue-97","risky","safe","542","bandit-task","29","211367","0.0-3.0-0.25","31","low"
"27","safe","49","red-212","blue-97","risky","safe","454","bandit-task","30","214135","0.0-3.0-0.26","31","low"
"28","safe","49","red-212","blue-97","risky","safe","574","bandit-task","31","217015","0.0-3.0-0.27","31","low"
"29","risky","83","red-212","blue-97","risky","safe","678","bandit-task","32","220103","0.0-3.0-0.28","31","low"
"30","risky","43","red-212","blue-97","risky","safe","475","bandit-task","33","222916","0.0-3.0-0.29","31","low"
