"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","blue-19","red-104","risky","safe","2168","bandit-task","13","316920","0.0-3.0-0.0","91","high"
"2","safe","48","blue-25","red-22","risky","safe","1310","bandit-task","14","320616","0.0-3.0-0.1","91","high"
"3","risky","84","blue-49","red-123","risky","safe","1502","bandit-task","15","324880","0.0-3.0-0.2","91","high"
"4","safe","52","blue-199","red-215","risky","safe","934","bandit-task","16","328688","0.0-3.0-0.3","91","high"
"5","safe","50","blue-210","red-157","risky","safe","1695","bandit-task","17","333104","0.0-3.0-0.4","91","high"
"6","risky","26","blue-175","red-41","risky","safe","1062","bandit-task","18","337008","0.0-3.0-0.5","91","high"
"7","safe","50","blue-133","red-173","risky","safe","719","bandit-task","19","340343","0.0-3.0-0.6","91","high"
"8","risky","62","blue-46","red-53","risky","safe","806","bandit-task","20","343856","0.0-3.0-0.7","91","high"
"9","risky","34","blue-130","red-59","risky","safe","1263","bandit-task","21","347815","0.0-3.0-0.8","91","high"
"10","risky","25","blue-218","red-1","risky","safe","1238","bandit-task","22","351479","0.0-3.0-0.9","91","high"
"11","safe","50","blue-7","red-189","risky","safe","735","bandit-task","23","355071","0.0-3.0-0.10","91","high"
"12","risky","61","blue-169","red-97","risky","safe","854","bandit-task","24","358663","0.0-3.0-0.11","91","high"
"13","safe","50","blue-102","red-92","risky","safe","631","bandit-task","25","362119","0.0-3.0-0.12","91","high"
"14","safe","49","blue-179","red-125","risky","safe","678","bandit-task","26","365503","0.0-3.0-0.13","91","high"
"15","risky","29","blue-18","red-121","risky","safe","679","bandit-task","27","369367","0.0-3.0-0.14","91","high"
"16","safe","51","blue-107","red-146","risky","safe","621","bandit-task","28","372655","0.0-3.0-0.15","91","high"
"17","safe","51","blue-99","red-209","risky","safe","430","bandit-task","29","376063","0.0-3.0-0.16","91","high"
"18","safe","50","blue-70","red-186","risky","safe","566","bandit-task","30","379215","0.0-3.0-0.17","91","high"
"19","risky","37","blue-185","red-94","risky","safe","606","bandit-task","31","382479","0.0-3.0-0.18","91","high"
"20","safe","49","blue-221","red-86","risky","safe","525","bandit-task","32","386159","0.0-3.0-0.19","91","high"
"21","safe","50","blue-78","red-26","risky","safe","1006","bandit-task","33","390471","0.0-3.0-0.20","91","high"
"22","safe","50","blue-187","red-145","risky","safe","822","bandit-task","34","394031","0.0-3.0-0.21","91","high"
"23","risky","67","blue-170","red-16","risky","safe","654","bandit-task","35","397927","0.0-3.0-0.22","91","high"
"24","risky","60","blue-103","red-184","risky","safe","1062","bandit-task","36","404647","0.0-3.0-0.23","91","high"
"25","safe","51","blue-222","red-37","risky","safe","774","bandit-task","37","408447","0.0-3.0-0.24","91","high"
"26","risky","81","blue-194","red-57","risky","safe","727","bandit-task","38","411599","0.0-3.0-0.25","91","high"
"27","risky","66","blue-33","red-159","risky","safe","790","bandit-task","39","415223","0.0-3.0-0.26","91","high"
"28","safe","49","blue-85","red-216","risky","safe","599","bandit-task","40","418510","0.0-3.0-0.27","91","high"
"29","risky","17","blue-161","red-190","risky","safe","734","bandit-task","41","422278","0.0-3.0-0.28","91","high"
"30","safe","50","blue-90","red-8","risky","safe","527","bandit-task","42","425485","0.0-3.0-0.29","91","high"
"31","safe","50","blue-3","red-63","risky","safe","590","bandit-task","43","428742","0.0-3.0-0.30","91","high"
"32","safe","52","blue-111","red-89","risky","safe","543","bandit-task","44","432702","0.0-3.0-0.31","91","high"
"33","risky","68","blue-96","red-105","risky","safe","894","bandit-task","45","436133","0.0-3.0-0.32","91","high"
"34","safe","49","blue-117","red-213","risky","safe","639","bandit-task","46","439413","0.0-3.0-0.33","91","high"
"35","safe","49","blue-15","red-58","risky","safe","686","bandit-task","47","443085","0.0-3.0-0.34","91","high"
"36","safe","49","blue-28","red-20","risky","safe","823","bandit-task","48","446485","0.0-3.0-0.35","91","high"
"37","safe","48","blue-81","red-108","risky","safe","574","bandit-task","49","449765","0.0-3.0-0.36","91","high"
"38","risky","28","blue-164","red-138","risky","safe","623","bandit-task","50","453117","0.0-3.0-0.37","91","high"
"39","risky","64","blue-82","red-55","risky","safe","687","bandit-task","51","456221","0.0-3.0-0.38","91","high"
"40","risky","69","blue-150","red-54","risky","safe","1022","bandit-task","52","460141","0.0-3.0-0.39","91","high"
"41","risky","66","blue-64","red-148","risky","safe","693","bandit-task","53","464765","0.0-3.0-0.40","91","high"
"42","risky","38","blue-176","red-79","risky","safe","758","bandit-task","54","468245","0.0-3.0-0.41","91","high"
"43","safe","50","blue-154","red-84","risky","safe","726","bandit-task","55","471581","0.0-3.0-0.42","91","high"
"44","risky","53","blue-29","red-88","risky","safe","702","bandit-task","56","475181","0.0-3.0-0.43","91","high"
"45","risky","52","blue-195","red-153","risky","safe","1054","bandit-task","57","478917","0.0-3.0-0.44","91","high"
"46","safe","51","blue-11","red-95","risky","safe","598","bandit-task","58","482341","0.0-3.0-0.45","91","high"
"47","risky","67","blue-23","red-66","risky","safe","622","bandit-task","59","485620","0.0-3.0-0.46","91","high"
"48","risky","66","blue-128","red-198","risky","safe","886","bandit-task","60","489747","0.0-3.0-0.47","91","high"
"49","risky","30","blue-4","red-116","risky","safe","1326","bandit-task","61","493883","0.0-3.0-0.48","91","high"
"50","safe","49","blue-9","red-74","risky","safe","598","bandit-task","62","497243","0.0-3.0-0.49","91","high"
"51","safe","48","blue-12","red-48","risky","safe","695","bandit-task","63","500732","0.0-3.0-0.50","91","high"
"52","risky","43","blue-182","red-62","risky","safe","582","bandit-task","64","504475","0.0-3.0-0.51","91","high"
