"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","43","blue-127","red-51","risky","safe","5568","bandit-task","13","377683","0.0-3.0-0.0","69","low"
"2","risky","37","blue-127","red-51","risky","safe","3198","bandit-task","14","384179","0.0-3.0-0.1","69","low"
"3","safe","49","blue-127","red-51","risky","safe","1766","bandit-task","15","389506","0.0-3.0-0.2","69","low"
"4","safe","50","blue-127","red-51","risky","safe","1527","bandit-task","16","394186","0.0-3.0-0.3","69","low"
"5","risky","69","blue-127","red-51","risky","safe","2030","bandit-task","17","399410","0.0-3.0-0.4","69","low"
"6","safe","50","blue-127","red-51","risky","safe","1646","bandit-task","18","403914","0.0-3.0-0.5","69","low"
"7","risky","30","blue-127","red-51","risky","safe","1302","bandit-task","19","407978","0.0-3.0-0.6","69","low"
"8","safe","50","blue-127","red-51","risky","safe","1870","bandit-task","20","412354","0.0-3.0-0.7","69","low"
"9","safe","50","blue-127","red-51","risky","safe","1774","bandit-task","21","416842","0.0-3.0-0.8","69","low"
"10","risky","20","blue-127","red-51","risky","safe","2678","bandit-task","22","422466","0.0-3.0-0.9","69","low"
"11","risky","67","blue-127","red-51","risky","safe","1758","bandit-task","23","427250","0.0-3.0-0.10","69","low"
"12","safe","49","blue-127","red-51","risky","safe","2062","bandit-task","24","432594","0.0-3.0-0.11","69","low"
"13","safe","50","blue-127","red-51","risky","safe","3158","bandit-task","25","439514","0.0-3.0-0.12","69","low"
"14","risky","39","blue-127","red-51","risky","safe","1534","bandit-task","26","444498","0.0-3.0-0.13","69","low"
"15","risky","20","blue-127","red-51","risky","safe","3326","bandit-task","27","451119","0.0-3.0-0.14","69","low"
"16","safe","50","blue-127","red-51","risky","safe","1286","bandit-task","28","455647","0.0-3.0-0.15","69","low"
"17","safe","49","blue-127","red-51","risky","safe","3070","bandit-task","29","462055","0.0-3.0-0.16","69","low"
"18","safe","53","blue-127","red-51","risky","safe","2150","bandit-task","30","467431","0.0-3.0-0.17","69","low"
"19","risky","59","blue-127","red-51","risky","safe","2102","bandit-task","31","473023","0.0-3.0-0.18","69","low"
"20","risky","68","blue-127","red-51","risky","safe","1646","bandit-task","32","477215","0.0-3.0-0.19","69","low"
"21","safe","51","blue-127","red-51","risky","safe","1502","bandit-task","33","481799","0.0-3.0-0.20","69","low"
"22","safe","50","blue-127","red-51","risky","safe","990","bandit-task","34","485487","0.0-3.0-0.21","69","low"
"23","risky","24","blue-127","red-51","risky","safe","1159","bandit-task","35","489663","0.0-3.0-0.22","69","low"
"24","safe","50","blue-127","red-51","risky","safe","1222","bandit-task","36","493494","0.0-3.0-0.23","69","low"
"25","safe","51","blue-127","red-51","risky","safe","871","bandit-task","37","496766","0.0-3.0-0.24","69","low"
"26","safe","51","blue-127","red-51","risky","safe","791","bandit-task","38","499934","0.0-3.0-0.25","69","low"
"27","risky","44","blue-127","red-51","risky","safe","951","bandit-task","39","503566","0.0-3.0-0.26","69","low"
"28","safe","49","blue-127","red-51","risky","safe","1031","bandit-task","40","507382","0.0-3.0-0.27","69","low"
"29","risky","82","blue-127","red-51","risky","safe","1551","bandit-task","41","511811","0.0-3.0-0.28","69","low"
"30","safe","51","blue-127","red-51","risky","safe","1702","bandit-task","42","515939","0.0-3.0-0.29","69","low"
"31","safe","51","blue-127","red-51","risky","safe","1038","bandit-task","43","519803","0.0-3.0-0.30","69","low"
"32","risky","33","blue-127","red-51","risky","safe","894","bandit-task","44","523787","0.0-3.0-0.31","69","low"
"33","safe","48","blue-127","red-51","risky","safe","862","bandit-task","45","527003","0.0-3.0-0.32","69","low"
"34","safe","50","blue-127","red-51","risky","safe","958","bandit-task","46","530843","0.0-3.0-0.33","69","low"
"35","safe","51","blue-127","red-51","risky","safe","1038","bandit-task","47","534571","0.0-3.0-0.34","69","low"
"36","risky","61","blue-127","red-51","risky","safe","982","bandit-task","48","538179","0.0-3.0-0.35","69","low"
"37","safe","49","blue-127","red-51","risky","safe","1117","bandit-task","49","542019","0.0-3.0-0.36","69","low"
"38","safe","49","blue-127","red-51","risky","safe","1061","bandit-task","50","545603","0.0-3.0-0.37","69","low"
"39","risky","35","blue-127","red-51","risky","safe","1213","bandit-task","51","549851","0.0-3.0-0.38","69","low"
"40","risky","45","blue-127","red-51","risky","safe","878","bandit-task","52","553299","0.0-3.0-0.39","69","low"
"41","safe","50","blue-127","red-51","risky","safe","1479","bandit-task","53","557203","0.0-3.0-0.40","69","low"
"42","safe","51","blue-127","red-51","risky","safe","1094","bandit-task","54","560667","0.0-3.0-0.41","69","low"
"43","safe","51","blue-127","red-51","risky","safe","815","bandit-task","55","563842","0.0-3.0-0.42","69","low"
"44","risky","62","blue-127","red-51","risky","safe","839","bandit-task","56","567394","0.0-3.0-0.43","69","low"
"45","safe","49","blue-127","red-51","risky","safe","783","bandit-task","57","570618","0.0-3.0-0.44","69","low"
"46","safe","51","blue-127","red-51","risky","safe","743","bandit-task","58","573706","0.0-3.0-0.45","69","low"
"47","safe","52","blue-127","red-51","risky","safe","1198","bandit-task","59","577314","0.0-3.0-0.46","69","low"
"48","risky","46","blue-127","red-51","risky","safe","902","bandit-task","60","581170","0.0-3.0-0.47","69","low"
"49","risky","40","blue-127","red-51","risky","safe","926","bandit-task","61","584714","0.0-3.0-0.48","69","low"
"50","risky","40","blue-127","red-51","risky","safe","1134","bandit-task","62","588506","0.0-3.0-0.49","69","low"
"51","safe","50","blue-127","red-51","risky","safe","870","bandit-task","63","591890","0.0-3.0-0.50","69","low"
"52","safe","51","blue-127","red-51","risky","safe","990","bandit-task","64","595514","0.0-3.0-0.51","69","low"
"53","safe","50","blue-127","red-51","risky","safe","830","bandit-task","65","598729","0.0-3.0-0.52","69","low"
"54","risky","34","blue-127","red-51","risky","safe","807","bandit-task","66","602385","0.0-3.0-0.53","69","low"
"55","safe","49","blue-127","red-51","risky","safe","1023","bandit-task","67","605929","0.0-3.0-0.54","69","low"
"56","risky","57","blue-127","red-51","risky","safe","847","bandit-task","68","609185","0.0-3.0-0.55","69","low"
"57","safe","49","blue-127","red-51","risky","safe","871","bandit-task","69","612473","0.0-3.0-0.56","69","low"
"58","safe","49","blue-127","red-51","risky","safe","678","bandit-task","70","615633","0.0-3.0-0.57","69","low"
"59","safe","50","blue-127","red-51","risky","safe","846","bandit-task","71","618881","0.0-3.0-0.58","69","low"
"60","risky","25","blue-127","red-51","risky","safe","1117","bandit-task","72","622769","0.0-3.0-0.59","69","low"
"61","safe","51","blue-127","red-51","risky","safe","678","bandit-task","73","625801","0.0-3.0-0.60","69","low"
"62","safe","50","blue-127","red-51","risky","safe","662","bandit-task","74","628833","0.0-3.0-0.61","69","low"
"63","safe","49","blue-127","red-51","risky","safe","710","bandit-task","75","631993","0.0-3.0-0.62","69","low"
"64","risky","26","blue-127","red-51","risky","safe","806","bandit-task","76","635776","0.0-3.0-0.63","69","low"
"65","safe","49","blue-127","red-51","risky","safe","694","bandit-task","77","638880","0.0-3.0-0.64","69","low"
"66","safe","49","blue-127","red-51","risky","safe","678","bandit-task","78","641936","0.0-3.0-0.65","69","low"
"67","safe","51","blue-127","red-51","risky","safe","926","bandit-task","79","645256","0.0-3.0-0.66","69","low"
