"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","49","blue-179","red-104","safe","risky","1894","bandit-task","4","254739","0.0-3.0-0.0","60","low"
"2","risky","71","blue-179","red-104","safe","risky","1558","bandit-task","5","259594","0.0-3.0-0.1","60","low"
"3","risky","19","blue-179","red-104","safe","risky","1151","bandit-task","6","264658","0.0-3.0-0.2","60","low"
"4","safe","52","blue-179","red-104","safe","risky","1575","bandit-task","7","270146","0.0-3.0-0.3","60","low"
"5","safe","51","blue-179","red-104","safe","risky","2063","bandit-task","8","275658","0.0-3.0-0.4","60","low"
"6","safe","51","blue-179","red-104","safe","risky","1175","bandit-task","9","280066","0.0-3.0-0.5","60","low"
"7","safe","49","blue-179","red-104","safe","risky","910","bandit-task","10","283930","0.0-3.0-0.6","60","low"
"8","safe","50","blue-179","red-104","safe","risky","902","bandit-task","11","288114","0.0-3.0-0.7","60","low"
"9","risky","73","blue-179","red-104","safe","risky","1870","bandit-task","12","293154","0.0-3.0-0.8","60","low"
"10","risky","65","blue-179","red-104","safe","risky","894","bandit-task","13","297362","0.0-3.0-0.9","60","low"
"11","risky","64","blue-179","red-104","safe","risky","902","bandit-task","14","301186","0.0-3.0-0.10","60","low"
"12","risky","43","blue-179","red-104","safe","risky","1238","bandit-task","15","305530","0.0-3.0-0.11","60","low"
"13","risky","32","blue-179","red-104","safe","risky","934","bandit-task","16","309647","0.0-3.0-0.12","60","low"
"14","risky","43","blue-179","red-104","safe","risky","742","bandit-task","17","313343","0.0-3.0-0.13","60","low"
"15","risky","67","blue-179","red-104","safe","risky","799","bandit-task","18","317023","0.0-3.0-0.14","60","low"
"16","safe","51","blue-179","red-104","safe","risky","823","bandit-task","19","320559","0.0-3.0-0.15","60","low"
"17","risky","43","blue-179","red-104","safe","risky","975","bandit-task","20","324695","0.0-3.0-0.16","60","low"
"18","risky","82","blue-179","red-104","safe","risky","558","bandit-task","21","328023","0.0-3.0-0.17","60","low"
"19","risky","76","blue-179","red-104","safe","risky","598","bandit-task","22","331119","0.0-3.0-0.18","60","low"
"20","risky","76","blue-179","red-104","safe","risky","653","bandit-task","23","334367","0.0-3.0-0.19","60","low"
"21","risky","22","blue-179","red-104","safe","risky","430","bandit-task","24","337527","0.0-3.0-0.20","60","low"
"22","risky","43","blue-179","red-104","safe","risky","654","bandit-task","25","340759","0.0-3.0-0.21","60","low"
"23","risky","38","blue-179","red-104","safe","risky","678","bandit-task","26","344215","0.0-3.0-0.22","60","low"
"24","risky","63","blue-179","red-104","safe","risky","574","bandit-task","27","348551","0.0-3.0-0.23","60","low"
"25","risky","44","blue-179","red-104","safe","risky","1494","bandit-task","28","353239","0.0-3.0-0.24","60","low"
"26","risky","83","blue-179","red-104","safe","risky","854","bandit-task","29","356879","0.0-3.0-0.25","60","low"
"27","risky","48","blue-179","red-104","safe","risky","782","bandit-task","30","360191","0.0-3.0-0.26","60","low"
"28","risky","67","blue-179","red-104","safe","risky","718","bandit-task","31","364071","0.0-3.0-0.27","60","low"
"29","risky","76","blue-179","red-104","safe","risky","655","bandit-task","32","367183","0.0-3.0-0.28","60","low"
"30","risky","32","blue-179","red-104","safe","risky","846","bandit-task","33","370925","0.0-3.0-0.29","60","low"
"31","safe","50","blue-179","red-104","safe","risky","1454","bandit-task","34","374925","0.0-3.0-0.30","60","low"
"32","safe","49","blue-179","red-104","safe","risky","926","bandit-task","35","378405","0.0-3.0-0.31","60","low"
"33","risky","10","blue-179","red-104","safe","risky","614","bandit-task","36","382093","0.0-3.0-0.32","60","low"
"34","risky","33","blue-179","red-104","safe","risky","686","bandit-task","37","385629","0.0-3.0-0.33","60","low"
"35","risky","80","blue-179","red-104","safe","risky","591","bandit-task","38","389109","0.0-3.0-0.34","60","low"
"36","risky","50","blue-179","red-104","safe","risky","638","bandit-task","39","392309","0.0-3.0-0.35","60","low"
"37","risky","59","blue-179","red-104","safe","risky","581","bandit-task","40","395620","0.0-3.0-0.36","60","low"
"38","risky","65","blue-179","red-104","safe","risky","655","bandit-task","41","399596","0.0-3.0-0.37","60","low"
"39","risky","37","blue-179","red-104","safe","risky","679","bandit-task","42","403212","0.0-3.0-0.38","60","low"
"40","risky","25","blue-179","red-104","safe","risky","967","bandit-task","43","406852","0.0-3.0-0.39","60","low"
