"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","79","red-125","blue-83","risky","safe","2429","bandit-task","22","505549","0.0-3.0-0.0","77","low"
"2","safe","49","red-125","blue-83","risky","safe","1466","bandit-task","23","509993","0.0-3.0-0.1","77","low"
"3","risky","64","red-125","blue-83","risky","safe","1174","bandit-task","24","514121","0.0-3.0-0.2","77","low"
"4","risky","42","red-125","blue-83","risky","safe","1366","bandit-task","25","518185","0.0-3.0-0.3","77","low"
"5","safe","50","red-125","blue-83","risky","safe","1414","bandit-task","26","522633","0.0-3.0-0.4","77","low"
"6","risky","41","red-125","blue-83","risky","safe","1974","bandit-task","27","527265","0.0-3.0-0.5","77","low"
"7","safe","49","red-125","blue-83","risky","safe","942","bandit-task","28","530881","0.0-3.0-0.6","77","low"
"8","safe","50","red-125","blue-83","risky","safe","2294","bandit-task","29","535865","0.0-3.0-0.7","77","low"
"9","risky","52","red-125","blue-83","risky","safe","1086","bandit-task","30","539457","0.0-3.0-0.8","77","low"
"10","safe","50","red-125","blue-83","risky","safe","831","bandit-task","31","543112","0.0-3.0-0.9","77","low"
"11","risky","30","red-125","blue-83","risky","safe","838","bandit-task","32","546544","0.0-3.0-0.10","77","low"
"12","risky","40","red-125","blue-83","risky","safe","711","bandit-task","33","549985","0.0-3.0-0.11","77","low"
"13","safe","51","red-125","blue-83","risky","safe","886","bandit-task","34","554136","0.0-3.0-0.12","77","low"
"14","risky","75","red-125","blue-83","risky","safe","959","bandit-task","35","557736","0.0-3.0-0.13","77","low"
"15","safe","51","red-125","blue-83","risky","safe","1223","bandit-task","36","561720","0.0-3.0-0.14","77","low"
"16","risky","30","red-125","blue-83","risky","safe","1255","bandit-task","37","565864","0.0-3.0-0.15","77","low"
"17","safe","50","red-125","blue-83","risky","safe","1138","bandit-task","38","569731","0.0-3.0-0.16","77","low"
"18","safe","51","red-125","blue-83","risky","safe","1117","bandit-task","39","573819","0.0-3.0-0.17","77","low"
"19","risky","32","red-125","blue-83","risky","safe","791","bandit-task","40","577267","0.0-3.0-0.18","77","low"
