"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","21","blue-32","red-33","risky","safe","2486","bandit-task","4","177519","0.0-3.0-0.0","73","high"
"2","safe","51","blue-103","red-221","risky","safe","2414","bandit-task","5","182966","0.0-3.0-0.1","73","high"
"3","safe","50","blue-1","red-141","risky","safe","1711","bandit-task","6","187502","0.0-3.0-0.2","73","high"
"4","safe","50","blue-192","red-164","risky","safe","1343","bandit-task","7","191702","0.0-3.0-0.3","73","high"
"5","safe","49","blue-73","red-154","risky","safe","991","bandit-task","8","195694","0.0-3.0-0.4","73","high"
"6","safe","49","blue-19","red-126","risky","safe","766","bandit-task","9","198918","0.0-3.0-0.5","73","high"
"7","safe","50","blue-51","red-50","risky","safe","1398","bandit-task","10","202766","0.0-3.0-0.6","73","high"
"8","risky","35","blue-195","red-42","risky","safe","901","bandit-task","11","206038","0.0-3.0-0.7","73","high"
"9","safe","50","blue-106","red-184","risky","safe","902","bandit-task","12","209270","0.0-3.0-0.8","73","high"
"10","safe","51","blue-203","red-111","risky","safe","598","bandit-task","13","212174","0.0-3.0-0.9","73","high"
"11","safe","51","blue-196","red-216","risky","safe","774","bandit-task","14","215270","0.0-3.0-0.10","73","high"
"12","safe","51","blue-105","red-153","risky","safe","758","bandit-task","15","218686","0.0-3.0-0.11","73","high"
"13","safe","49","blue-119","red-185","risky","safe","678","bandit-task","16","222086","0.0-3.0-0.12","73","high"
"14","safe","52","blue-24","red-115","risky","safe","542","bandit-task","17","225046","0.0-3.0-0.13","73","high"
"15","safe","51","blue-155","red-59","risky","safe","814","bandit-task","18","228309","0.0-3.0-0.14","73","high"
"16","safe","49","blue-143","red-219","risky","safe","670","bandit-task","19","231341","0.0-3.0-0.15","73","high"
"17","safe","51","blue-180","red-16","risky","safe","685","bandit-task","20","235877","0.0-3.0-0.16","73","high"
