"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","52","blue-106","red-24","safe","risky","2800","bandit-task","4","206976","0.0-3.0-0.0","109","high"
"2","risky","68","blue-174","red-96","safe","risky","2478","bandit-task","5","212243","0.0-3.0-0.1","109","high"
"3","risky","30","blue-92","red-94","safe","risky","2150","bandit-task","6","216787","0.0-3.0-0.2","109","high"
"4","safe","50","blue-151","red-19","safe","risky","2094","bandit-task","7","221378","0.0-3.0-0.3","109","high"
"5","risky","25","blue-166","red-209","safe","risky","1758","bandit-task","8","225699","0.0-3.0-0.4","109","high"
"6","risky","65","blue-192","red-61","safe","risky","1230","bandit-task","9","229394","0.0-3.0-0.5","109","high"
"7","risky","88","blue-72","red-2","safe","risky","1735","bandit-task","10","233618","0.0-3.0-0.6","109","high"
"8","risky","30","blue-113","red-160","safe","risky","917","bandit-task","11","237178","0.0-3.0-0.7","109","high"
"9","safe","51","blue-90","red-136","safe","risky","718","bandit-task","12","240442","0.0-3.0-0.8","109","high"
"10","risky","85","blue-65","red-193","safe","risky","1294","bandit-task","13","245210","0.0-3.0-0.9","109","high"
"11","safe","51","blue-42","red-69","safe","risky","1566","bandit-task","14","249282","0.0-3.0-0.10","109","high"
"12","safe","49","blue-139","red-144","safe","risky","1334","bandit-task","15","253026","0.0-3.0-0.11","109","high"
"13","safe","52","blue-8","red-152","safe","risky","1086","bandit-task","16","256714","0.0-3.0-0.12","109","high"
"14","risky","67","blue-9","red-218","safe","risky","1246","bandit-task","17","260962","0.0-3.0-0.13","109","high"
"15","safe","50","blue-161","red-189","safe","risky","1470","bandit-task","18","265266","0.0-3.0-0.14","109","high"
"16","risky","33","blue-176","red-78","safe","risky","2062","bandit-task","19","270002","0.0-3.0-0.15","109","high"
"17","risky","75","blue-43","red-158","safe","risky","1286","bandit-task","20","274225","0.0-3.0-0.16","109","high"
"18","risky","76","blue-44","red-154","safe","risky","2806","bandit-task","21","279641","0.0-3.0-0.17","109","high"
"19","risky","23","blue-5","red-14","safe","risky","1766","bandit-task","22","284377","0.0-3.0-0.18","109","high"
"20","risky","36","blue-93","red-115","safe","risky","1246","bandit-task","23","288033","0.0-3.0-0.19","109","high"
"21","safe","51","blue-105","red-3","safe","risky","991","bandit-task","24","291569","0.0-3.0-0.20","109","high"
"22","risky","20","blue-35","red-159","safe","risky","1526","bandit-task","25","295881","0.0-3.0-0.21","109","high"
"23","safe","49","blue-187","red-103","safe","risky","1062","bandit-task","26","300360","0.0-3.0-0.22","109","high"
"24","safe","50","blue-203","red-186","safe","risky","3205","bandit-task","27","306608","0.0-3.0-0.23","109","high"
"25","safe","49","blue-97","red-208","safe","risky","2589","bandit-task","28","312536","0.0-3.0-0.24","109","high"
"26","safe","50","blue-169","red-198","safe","risky","966","bandit-task","29","318512","0.0-3.0-0.25","109","high"
"27","risky","43","blue-149","red-10","safe","risky","2446","bandit-task","30","323576","0.0-3.0-0.26","109","high"
"28","risky","66","blue-40","red-126","safe","risky","2054","bandit-task","31","328088","0.0-3.0-0.27","109","high"
"29","safe","50","blue-201","red-46","safe","risky","1622","bandit-task","32","332224","0.0-3.0-0.28","109","high"
"30","safe","49","blue-204","red-121","safe","risky","1638","bandit-task","33","338623","0.0-3.0-0.29","109","high"
"31","risky","82","blue-85","red-212","safe","risky","902","bandit-task","34","343175","0.0-3.0-0.30","109","high"
"32","risky","70","blue-67","red-183","safe","risky","1886","bandit-task","35","348183","0.0-3.0-0.31","109","high"
"33","safe","49","blue-191","red-162","safe","risky","926","bandit-task","36","355254","0.0-3.0-0.32","109","high"
"34","safe","49","blue-155","red-4","safe","risky","1158","bandit-task","37","359127","0.0-3.0-0.33","109","high"
"35","safe","50","blue-119","red-127","safe","risky","1135","bandit-task","38","364230","0.0-3.0-0.34","109","high"
"36","safe","50","blue-156","red-173","safe","risky","1727","bandit-task","39","369775","0.0-3.0-0.35","109","high"
"37","risky","35","blue-53","red-116","safe","risky","749","bandit-task","40","373286","0.0-3.0-0.36","109","high"
"38","safe","50","blue-200","red-34","safe","risky","3758","bandit-task","41","380286","0.0-3.0-0.37","109","high"
"39","risky","29","blue-211","red-140","safe","risky","782","bandit-task","42","383422","0.0-3.0-0.38","109","high"
"40","safe","52","blue-179","red-185","safe","risky","1062","bandit-task","43","386742","0.0-3.0-0.39","109","high"
"41","risky","30","blue-170","red-172","safe","risky","726","bandit-task","44","390158","0.0-3.0-0.40","109","high"
"42","risky","43","blue-47","red-64","safe","risky","870","bandit-task","45","393446","0.0-3.0-0.41","109","high"
"43","safe","50","blue-1","red-101","safe","risky","982","bandit-task","46","398118","0.0-3.0-0.42","109","high"
"44","risky","37","blue-52","red-104","safe","risky","693","bandit-task","47","401413","0.0-3.0-0.43","109","high"
"45","safe","51","blue-180","red-89","safe","risky","1245","bandit-task","48","405612","0.0-3.0-0.44","109","high"
"46","risky","21","blue-59","red-214","safe","risky","1077","bandit-task","49","409108","0.0-3.0-0.45","109","high"
"47","safe","51","blue-17","red-16","safe","risky","1454","bandit-task","50","412948","0.0-3.0-0.46","109","high"
"48","safe","50","blue-20","red-122","safe","risky","910","bandit-task","51","416420","0.0-3.0-0.47","109","high"
"49","safe","50","blue-135","red-109","safe","risky","1094","bandit-task","52","419956","0.0-3.0-0.48","109","high"
"50","risky","67","blue-74","red-108","safe","risky","1126","bandit-task","53","423588","0.0-3.0-0.49","109","high"
"51","safe","51","blue-99","red-21","safe","risky","1246","bandit-task","54","428076","0.0-3.0-0.50","109","high"
"52","risky","29","blue-62","red-199","safe","risky","1118","bandit-task","55","431532","0.0-3.0-0.51","109","high"
"53","safe","52","blue-58","red-68","safe","risky","1046","bandit-task","56","435036","0.0-3.0-0.52","109","high"
"54","safe","51","blue-32","red-133","safe","risky","3206","bandit-task","57","441556","0.0-3.0-0.53","109","high"
"55","risky","72","blue-38","red-134","safe","risky","718","bandit-task","58","444580","0.0-3.0-0.54","109","high"
"56","risky","70","blue-48","red-86","safe","risky","958","bandit-task","59","447940","0.0-3.0-0.55","109","high"
"57","risky","75","blue-141","red-31","safe","risky","382","bandit-task","60","450715","0.0-3.0-0.56","109","high"
"58","risky","45","blue-50","red-206","safe","risky","374","bandit-task","61","453388","0.0-3.0-0.57","109","high"
"59","safe","50","blue-220","red-213","safe","risky","558","bandit-task","62","456275","0.0-3.0-0.58","109","high"
"60","risky","42","blue-18","red-76","safe","risky","342","bandit-task","63","460521","0.0-3.0-0.59","109","high"
"61","safe","48","blue-95","red-23","safe","risky","903","bandit-task","64","463785","0.0-3.0-0.60","109","high"
"62","risky","73","blue-55","red-188","safe","risky","439","bandit-task","65","466785","0.0-3.0-0.61","109","high"
"63","risky","78","blue-112","red-11","safe","risky","582","bandit-task","66","470057","0.0-3.0-0.62","109","high"
"64","risky","70","blue-157","red-7","safe","risky","1038","bandit-task","67","473737","0.0-3.0-0.63","109","high"
"65","risky","63","blue-102","red-60","safe","risky","653","bandit-task","68","476881","0.0-3.0-0.64","109","high"
"66","risky","72","blue-217","red-49","safe","risky","654","bandit-task","69","479953","0.0-3.0-0.65","109","high"
"67","risky","66","blue-13","red-6","safe","risky","549","bandit-task","70","482865","0.0-3.0-0.66","109","high"
"68","risky","59","blue-207","red-129","safe","risky","405","bandit-task","71","486473","0.0-3.0-0.67","109","high"
"69","risky","26","blue-56","red-150","safe","risky","301","bandit-task","72","489657","0.0-3.0-0.68","109","high"
"70","safe","51","blue-215","red-175","safe","risky","454","bandit-task","73","492537","0.0-3.0-0.69","109","high"
