"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-114","blue-90","risky","safe","1373","bandit-task","10","347315","0.0-3.0-0.0","105","low"
"2","risky","34","red-114","blue-90","risky","safe","718","bandit-task","11","350531","0.0-3.0-0.1","105","low"
"3","safe","50","red-114","blue-90","risky","safe","606","bandit-task","12","353459","0.0-3.0-0.2","105","low"
"4","safe","50","red-114","blue-90","risky","safe","638","bandit-task","13","356403","0.0-3.0-0.3","105","low"
"5","safe","50","red-114","blue-90","risky","safe","582","bandit-task","14","359331","0.0-3.0-0.4","105","low"
"6","safe","50","red-114","blue-90","risky","safe","486","bandit-task","15","362123","0.0-3.0-0.5","105","low"
"7","safe","51","red-114","blue-90","risky","safe","510","bandit-task","16","365219","0.0-3.0-0.6","105","low"
"8","safe","51","red-114","blue-90","risky","safe","390","bandit-task","17","367923","0.0-3.0-0.7","105","low"
"9","risky","81","red-114","blue-90","risky","safe","574","bandit-task","18","370763","0.0-3.0-0.8","105","low"
"10","risky","41","red-114","blue-90","risky","safe","438","bandit-task","19","373587","0.0-3.0-0.9","105","low"
"11","risky","43","red-114","blue-90","risky","safe","622","bandit-task","20","376795","0.0-3.0-0.10","105","low"
"12","safe","49","red-114","blue-90","risky","safe","390","bandit-task","21","379539","0.0-3.0-0.11","105","low"
"13","risky","19","red-114","blue-90","risky","safe","502","bandit-task","22","382411","0.0-3.0-0.12","105","low"
"14","safe","51","red-114","blue-90","risky","safe","422","bandit-task","23","385259","0.0-3.0-0.13","105","low"
"15","safe","49","red-114","blue-90","risky","safe","438","bandit-task","24","387985","0.0-3.0-0.14","105","low"
"16","risky","79","red-114","blue-90","risky","safe","447","bandit-task","25","391041","0.0-3.0-0.15","105","low"
"17","safe","50","red-114","blue-90","risky","safe","422","bandit-task","26","393793","0.0-3.0-0.16","105","low"
"18","risky","57","red-114","blue-90","risky","safe","542","bandit-task","27","396672","0.0-3.0-0.17","105","low"
"19","safe","48","red-114","blue-90","risky","safe","383","bandit-task","28","399361","0.0-3.0-0.18","105","low"
"20","risky","29","red-114","blue-90","risky","safe","470","bandit-task","29","402160","0.0-3.0-0.19","105","low"
"21","risky","45","red-114","blue-90","risky","safe","598","bandit-task","30","405416","0.0-3.0-0.20","105","low"
"22","safe","50","red-114","blue-90","risky","safe","511","bandit-task","31","408345","0.0-3.0-0.21","105","low"
"23","safe","50","red-114","blue-90","risky","safe","390","bandit-task","32","411032","0.0-3.0-0.22","105","low"
"24","risky","21","red-114","blue-90","risky","safe","502","bandit-task","33","414049","0.0-3.0-0.23","105","low"
"25","safe","49","red-114","blue-90","risky","safe","406","bandit-task","34","416768","0.0-3.0-0.24","105","low"
"26","safe","51","red-114","blue-90","risky","safe","367","bandit-task","35","419785","0.0-3.0-0.25","105","low"
"27","safe","49","red-114","blue-90","risky","safe","366","bandit-task","36","422472","0.0-3.0-0.26","105","low"
"28","risky","80","red-114","blue-90","risky","safe","407","bandit-task","37","425441","0.0-3.0-0.27","105","low"
"29","safe","51","red-114","blue-90","risky","safe","374","bandit-task","38","428136","0.0-3.0-0.28","105","low"
"30","safe","48","red-114","blue-90","risky","safe","390","bandit-task","39","430985","0.0-3.0-0.29","105","low"
"31","safe","50","red-114","blue-90","risky","safe","398","bandit-task","40","433809","0.0-3.0-0.30","105","low"
"32","risky","51","red-114","blue-90","risky","safe","430","bandit-task","41","436592","0.0-3.0-0.31","105","low"
"33","safe","49","red-114","blue-90","risky","safe","495","bandit-task","42","439585","0.0-3.0-0.32","105","low"
"34","risky","51","red-114","blue-90","risky","safe","438","bandit-task","43","442681","0.0-3.0-0.33","105","low"
"35","safe","50","red-114","blue-90","risky","safe","414","bandit-task","44","445424","0.0-3.0-0.34","105","low"
"36","risky","74","red-114","blue-90","risky","safe","415","bandit-task","45","449316","0.0-3.0-0.35","105","low"
"37","safe","50","red-114","blue-90","risky","safe","454","bandit-task","46","452132","0.0-3.0-0.36","105","low"
"38","safe","50","red-114","blue-90","risky","safe","447","bandit-task","47","455083","0.0-3.0-0.37","105","low"
"39","safe","49","red-114","blue-90","risky","safe","390","bandit-task","48","457811","0.0-3.0-0.38","105","low"
"40","safe","49","red-114","blue-90","risky","safe","423","bandit-task","49","460707","0.0-3.0-0.39","105","low"
"41","safe","51","red-114","blue-90","risky","safe","495","bandit-task","50","463539","0.0-3.0-0.40","105","low"
"42","risky","83","red-114","blue-90","risky","safe","495","bandit-task","51","466484","0.0-3.0-0.41","105","low"
"43","safe","50","red-114","blue-90","risky","safe","390","bandit-task","52","469308","0.0-3.0-0.42","105","low"
"44","safe","51","red-114","blue-90","risky","safe","391","bandit-task","53","472051","0.0-3.0-0.43","105","low"
"45","safe","50","red-114","blue-90","risky","safe","383","bandit-task","54","474803","0.0-3.0-0.44","105","low"
"46","safe","51","red-114","blue-90","risky","safe","479","bandit-task","55","477588","0.0-3.0-0.45","105","low"
"47","safe","49","red-114","blue-90","risky","safe","470","bandit-task","56","480644","0.0-3.0-0.46","105","low"
"48","risky","44","red-114","blue-90","risky","safe","446","bandit-task","57","483515","0.0-3.0-0.47","105","low"
"49","risky","78","red-114","blue-90","risky","safe","359","bandit-task","58","486300","0.0-3.0-0.48","105","low"
"50","safe","49","red-114","blue-90","risky","safe","463","bandit-task","59","489115","0.0-3.0-0.49","105","low"
"51","safe","50","red-114","blue-90","risky","safe","487","bandit-task","60","491939","0.0-3.0-0.50","105","low"
"52","safe","51","red-114","blue-90","risky","safe","487","bandit-task","61","494747","0.0-3.0-0.51","105","low"
"53","safe","48","red-114","blue-90","risky","safe","415","bandit-task","62","497475","0.0-3.0-0.52","105","low"
"54","safe","50","red-114","blue-90","risky","safe","431","bandit-task","63","500243","0.0-3.0-0.53","105","low"
"55","safe","49","red-114","blue-90","risky","safe","367","bandit-task","64","502987","0.0-3.0-0.54","105","low"
"56","risky","36","red-114","blue-90","risky","safe","399","bandit-task","65","505803","0.0-3.0-0.55","105","low"
"57","safe","49","red-114","blue-90","risky","safe","535","bandit-task","66","508851","0.0-3.0-0.56","105","low"
"58","risky","37","red-114","blue-90","risky","safe","479","bandit-task","67","511860","0.0-3.0-0.57","105","low"
"59","risky","49","red-114","blue-90","risky","safe","885","bandit-task","68","515220","0.0-3.0-0.58","105","low"
"60","safe","50","red-114","blue-90","risky","safe","398","bandit-task","69","517900","0.0-3.0-0.59","105","low"
"61","safe","50","red-114","blue-90","risky","safe","382","bandit-task","70","520652","0.0-3.0-0.60","105","low"
"62","risky","68","red-114","blue-90","risky","safe","838","bandit-task","71","523820","0.0-3.0-0.61","105","low"
"63","safe","50","red-114","blue-90","risky","safe","462","bandit-task","72","526596","0.0-3.0-0.62","105","low"
"64","safe","49","red-114","blue-90","risky","safe","478","bandit-task","73","529420","0.0-3.0-0.63","105","low"
"65","risky","69","red-114","blue-90","risky","safe","902","bandit-task","74","532788","0.0-3.0-0.64","105","low"
"66","safe","50","red-114","blue-90","risky","safe","477","bandit-task","75","536044","0.0-3.0-0.65","105","low"
"67","safe","52","red-114","blue-90","risky","safe","670","bandit-task","76","539204","0.0-3.0-0.66","105","low"
"68","risky","66","red-114","blue-90","risky","safe","430","bandit-task","77","541972","0.0-3.0-0.67","105","low"
"69","risky","21","red-114","blue-90","risky","safe","318","bandit-task","78","544580","0.0-3.0-0.68","105","low"
"70","risky","56","red-114","blue-90","risky","safe","318","bandit-task","79","547300","0.0-3.0-0.69","105","low"
"71","risky","64","red-114","blue-90","risky","safe","822","bandit-task","80","550436","0.0-3.0-0.70","105","low"
"72","safe","50","red-114","blue-90","risky","safe","461","bandit-task","81","553212","0.0-3.0-0.71","105","low"
"73","safe","50","red-114","blue-90","risky","safe","438","bandit-task","82","556092","0.0-3.0-0.72","105","low"
"74","safe","50","red-114","blue-90","risky","safe","534","bandit-task","83","559204","0.0-3.0-0.73","105","low"
"75","safe","51","red-114","blue-90","risky","safe","462","bandit-task","84","562004","0.0-3.0-0.74","105","low"
"76","risky","73","red-114","blue-90","risky","safe","438","bandit-task","85","565068","0.0-3.0-0.75","105","low"
"77","safe","51","red-114","blue-90","risky","safe","357","bandit-task","86","567732","0.0-3.0-0.76","105","low"
"78","safe","52","red-114","blue-90","risky","safe","414","bandit-task","87","571161","0.0-3.0-0.77","105","low"
"79","safe","48","red-114","blue-90","risky","safe","438","bandit-task","88","574290","0.0-3.0-0.78","105","low"
"80","risky","51","red-114","blue-90","risky","safe","389","bandit-task","89","577113","0.0-3.0-0.79","105","low"
"81","risky","18","red-114","blue-90","risky","safe","374","bandit-task","90","579865","0.0-3.0-0.80","105","low"
"82","risky","64","red-114","blue-90","risky","safe","789","bandit-task","91","583001","0.0-3.0-0.81","105","low"
"83","safe","50","red-114","blue-90","risky","safe","430","bandit-task","92","586129","0.0-3.0-0.82","105","low"
"84","safe","52","red-114","blue-90","risky","safe","414","bandit-task","93","589121","0.0-3.0-0.83","105","low"
"85","safe","49","red-114","blue-90","risky","safe","429","bandit-task","94","591889","0.0-3.0-0.84","105","low"
"86","risky","40","red-114","blue-90","risky","safe","462","bandit-task","95","594945","0.0-3.0-0.85","105","low"
"87","risky","73","red-114","blue-90","risky","safe","285","bandit-task","96","597849","0.0-3.0-0.86","105","low"
"88","safe","49","red-114","blue-90","risky","safe","485","bandit-task","97","601473","0.0-3.0-0.87","105","low"
"89","safe","50","red-114","blue-90","risky","safe","478","bandit-task","98","604625","0.0-3.0-0.88","105","low"
