"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","16","blue-201","red-141","risky","safe","3087","bandit-task","4","156152","0.0-3.0-0.0","41","low"
"2","risky","89","blue-201","red-141","risky","safe","5542","bandit-task","5","165960","0.0-3.0-0.1","41","low"
"3","risky","28","blue-201","red-141","risky","safe","3967","bandit-task","6","172935","0.0-3.0-0.2","41","low"
"4","safe","49","blue-201","red-141","risky","safe","1671","bandit-task","7","178495","0.0-3.0-0.3","41","low"
"5","risky","55","blue-201","red-141","risky","safe","2855","bandit-task","8","185439","0.0-3.0-0.4","41","low"
"6","safe","49","blue-201","red-141","risky","safe","1967","bandit-task","9","190583","0.0-3.0-0.5","41","low"
"7","risky","56","blue-201","red-141","risky","safe","1279","bandit-task","10","194871","0.0-3.0-0.6","41","low"
"8","risky","55","blue-201","red-141","risky","safe","1471","bandit-task","11","199303","0.0-3.0-0.7","41","low"
"9","safe","50","blue-201","red-141","risky","safe","1592","bandit-task","12","203465","0.0-3.0-0.8","41","low"
"10","risky","29","blue-201","red-141","risky","safe","942","bandit-task","13","206858","0.0-3.0-0.9","41","low"
"11","risky","80","blue-201","red-141","risky","safe","1213","bandit-task","14","211041","0.0-3.0-0.10","41","low"
"12","safe","49","blue-201","red-141","risky","safe","1262","bandit-task","15","215337","0.0-3.0-0.11","41","low"
"13","risky","22","blue-201","red-141","risky","safe","1070","bandit-task","16","219209","0.0-3.0-0.12","41","low"
"14","risky","60","blue-201","red-141","risky","safe","918","bandit-task","17","224041","0.0-3.0-0.13","41","low"
"15","risky","37","blue-201","red-141","risky","safe","1118","bandit-task","18","228097","0.0-3.0-0.14","41","low"
"16","risky","73","blue-201","red-141","risky","safe","750","bandit-task","19","232177","0.0-3.0-0.15","41","low"
"17","safe","50","blue-201","red-141","risky","safe","934","bandit-task","20","235929","0.0-3.0-0.16","41","low"
"18","risky","62","blue-201","red-141","risky","safe","990","bandit-task","21","240073","0.0-3.0-0.17","41","low"
"19","safe","50","blue-201","red-141","risky","safe","1726","bandit-task","22","244617","0.0-3.0-0.18","41","low"
"20","risky","20","blue-201","red-141","risky","safe","1046","bandit-task","23","248249","0.0-3.0-0.19","41","low"
"21","risky","31","blue-201","red-141","risky","safe","846","bandit-task","24","251977","0.0-3.0-0.20","41","low"
"22","risky","79","blue-201","red-141","risky","safe","1902","bandit-task","25","257281","0.0-3.0-0.21","41","low"
"23","safe","49","blue-201","red-141","risky","safe","1294","bandit-task","26","261646","0.0-3.0-0.22","41","low"
"24","risky","50","blue-201","red-141","risky","safe","1942","bandit-task","27","267414","0.0-3.0-0.23","41","low"
"25","safe","52","blue-201","red-141","risky","safe","2422","bandit-task","28","274614","0.0-3.0-0.24","41","low"
"26","risky","41","blue-201","red-141","risky","safe","1150","bandit-task","29","278766","0.0-3.0-0.25","41","low"
"27","risky","64","blue-201","red-141","risky","safe","1006","bandit-task","30","282270","0.0-3.0-0.26","41","low"
