"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","46","red-165","blue-98","risky","safe","3774","bandit-task","4","175883","0.0-3.0-0.0","82","low"
"2","risky","22","red-165","blue-98","risky","safe","1606","bandit-task","5","180138","0.0-3.0-0.1","82","low"
"3","safe","49","red-165","blue-98","risky","safe","1231","bandit-task","6","184059","0.0-3.0-0.2","82","low"
"4","risky","75","red-165","blue-98","risky","safe","942","bandit-task","7","187706","0.0-3.0-0.3","82","low"
"5","risky","77","red-165","blue-98","risky","safe","1991","bandit-task","8","192258","0.0-3.0-0.4","82","low"
"6","safe","50","red-165","blue-98","risky","safe","926","bandit-task","9","195811","0.0-3.0-0.5","82","low"
"7","safe","50","red-165","blue-98","risky","safe","829","bandit-task","10","199418","0.0-3.0-0.6","82","low"
"8","risky","64","red-165","blue-98","risky","safe","750","bandit-task","11","202754","0.0-3.0-0.7","82","low"
"9","safe","52","red-165","blue-98","risky","safe","870","bandit-task","12","206082","0.0-3.0-0.8","82","low"
"10","safe","51","red-165","blue-98","risky","safe","1014","bandit-task","13","209762","0.0-3.0-0.9","82","low"
"11","risky","78","red-165","blue-98","risky","safe","982","bandit-task","14","213450","0.0-3.0-0.10","82","low"
"12","risky","70","red-165","blue-98","risky","safe","1286","bandit-task","15","217514","0.0-3.0-0.11","82","low"
"13","risky","24","red-165","blue-98","risky","safe","926","bandit-task","16","220794","0.0-3.0-0.12","82","low"
"14","risky","35","red-165","blue-98","risky","safe","942","bandit-task","17","224106","0.0-3.0-0.13","82","low"
"15","safe","51","red-165","blue-98","risky","safe","942","bandit-task","18","227490","0.0-3.0-0.14","82","low"
"16","safe","49","red-165","blue-98","risky","safe","1115","bandit-task","19","231103","0.0-3.0-0.15","82","low"
"17","risky","64","red-165","blue-98","risky","safe","1038","bandit-task","20","234502","0.0-3.0-0.16","82","low"
"18","risky","36","red-165","blue-98","risky","safe","895","bandit-task","21","237774","0.0-3.0-0.17","82","low"
"19","risky","27","red-165","blue-98","risky","safe","903","bandit-task","22","241086","0.0-3.0-0.18","82","low"
"20","risky","29","red-165","blue-98","risky","safe","782","bandit-task","23","244262","0.0-3.0-0.19","82","low"
"21","safe","50","red-165","blue-98","risky","safe","814","bandit-task","24","248238","0.0-3.0-0.20","82","low"
"22","risky","72","red-165","blue-98","risky","safe","1446","bandit-task","25","252118","0.0-3.0-0.21","82","low"
"23","safe","49","red-165","blue-98","risky","safe","726","bandit-task","26","255326","0.0-3.0-0.22","82","low"
"24","risky","27","red-165","blue-98","risky","safe","742","bandit-task","27","258710","0.0-3.0-0.23","82","low"
"25","safe","49","red-165","blue-98","risky","safe","997","bandit-task","28","262190","0.0-3.0-0.24","82","low"
"26","risky","62","red-165","blue-98","risky","safe","726","bandit-task","29","265302","0.0-3.0-0.25","82","low"
"27","safe","50","red-165","blue-98","risky","safe","726","bandit-task","30","268926","0.0-3.0-0.26","82","low"
"28","safe","50","red-165","blue-98","risky","safe","902","bandit-task","31","272246","0.0-3.0-0.27","82","low"
"29","risky","84","red-165","blue-98","risky","safe","590","bandit-task","32","275214","0.0-3.0-0.28","82","low"
"30","safe","51","red-165","blue-98","risky","safe","702","bandit-task","33","278702","0.0-3.0-0.29","82","low"
"31","safe","50","red-165","blue-98","risky","safe","806","bandit-task","34","282526","0.0-3.0-0.30","82","low"
"32","safe","51","red-165","blue-98","risky","safe","1086","bandit-task","35","286054","0.0-3.0-0.31","82","low"
"33","risky","66","red-165","blue-98","risky","safe","758","bandit-task","36","289184","0.0-3.0-0.32","82","low"
"34","safe","49","red-165","blue-98","risky","safe","670","bandit-task","37","292312","0.0-3.0-0.33","82","low"
"35","safe","49","red-165","blue-98","risky","safe","1006","bandit-task","38","296112","0.0-3.0-0.34","82","low"
"36","safe","50","red-165","blue-98","risky","safe","654","bandit-task","39","299856","0.0-3.0-0.35","82","low"
"37","risky","81","red-165","blue-98","risky","safe","806","bandit-task","40","303048","0.0-3.0-0.36","82","low"
"38","risky","48","red-165","blue-98","risky","safe","518","bandit-task","41","305968","0.0-3.0-0.37","82","low"
"39","safe","51","red-165","blue-98","risky","safe","678","bandit-task","42","309584","0.0-3.0-0.38","82","low"
"40","safe","50","red-165","blue-98","risky","safe","1006","bandit-task","43","313400","0.0-3.0-0.39","82","low"
"41","risky","54","red-165","blue-98","risky","safe","598","bandit-task","44","316328","0.0-3.0-0.40","82","low"
"42","risky","79","red-165","blue-98","risky","safe","646","bandit-task","45","319576","0.0-3.0-0.41","82","low"
"43","risky","55","red-165","blue-98","risky","safe","742","bandit-task","46","322712","0.0-3.0-0.42","82","low"
"44","safe","49","red-165","blue-98","risky","safe","582","bandit-task","47","325752","0.0-3.0-0.43","82","low"
"45","safe","49","red-165","blue-98","risky","safe","605","bandit-task","48","329224","0.0-3.0-0.44","82","low"
"46","risky","20","red-165","blue-98","risky","safe","702","bandit-task","49","332648","0.0-3.0-0.45","82","low"
"47","risky","37","red-165","blue-98","risky","safe","478","bandit-task","50","335696","0.0-3.0-0.46","82","low"
"48","safe","50","red-165","blue-98","risky","safe","630","bandit-task","51","339032","0.0-3.0-0.47","82","low"
"49","risky","31","red-165","blue-98","risky","safe","454","bandit-task","52","341863","0.0-3.0-0.48","82","low"
"50","safe","51","red-165","blue-98","risky","safe","583","bandit-task","53","344855","0.0-3.0-0.49","82","low"
"51","safe","48","red-165","blue-98","risky","safe","703","bandit-task","54","348327","0.0-3.0-0.50","82","low"
"52","safe","49","red-165","blue-98","risky","safe","841","bandit-task","55","351770","0.0-3.0-0.51","82","low"
"53","risky","36","red-165","blue-98","risky","safe","542","bandit-task","56","354642","0.0-3.0-0.52","82","low"
"54","risky","69","red-165","blue-98","risky","safe","574","bandit-task","57","357578","0.0-3.0-0.53","82","low"
"55","risky","29","red-165","blue-98","risky","safe","494","bandit-task","58","360626","0.0-3.0-0.54","82","low"
"56","safe","51","red-165","blue-98","risky","safe","446","bandit-task","59","363618","0.0-3.0-0.55","82","low"
"57","safe","51","red-165","blue-98","risky","safe","614","bandit-task","60","366890","0.0-3.0-0.56","82","low"
"58","safe","50","red-165","blue-98","risky","safe","734","bandit-task","61","370457","0.0-3.0-0.57","82","low"
"59","risky","42","red-165","blue-98","risky","safe","710","bandit-task","62","373489","0.0-3.0-0.58","82","low"
"60","risky","66","red-165","blue-98","risky","safe","574","bandit-task","63","376409","0.0-3.0-0.59","82","low"
"61","safe","50","red-165","blue-98","risky","safe","630","bandit-task","64","379785","0.0-3.0-0.60","82","low"
"62","safe","48","red-165","blue-98","risky","safe","503","bandit-task","65","382857","0.0-3.0-0.61","82","low"
"63","safe","51","red-165","blue-98","risky","safe","615","bandit-task","66","386185","0.0-3.0-0.62","82","low"
"64","risky","51","red-165","blue-98","risky","safe","807","bandit-task","67","389882","0.0-3.0-0.63","82","low"
"65","risky","77","red-165","blue-98","risky","safe","510","bandit-task","68","392761","0.0-3.0-0.64","82","low"
"66","safe","49","red-165","blue-98","risky","safe","446","bandit-task","69","395753","0.0-3.0-0.65","82","low"
"67","safe","49","red-165","blue-98","risky","safe","638","bandit-task","70","399137","0.0-3.0-0.66","82","low"
"68","safe","51","red-165","blue-98","risky","safe","446","bandit-task","71","402129","0.0-3.0-0.67","82","low"
"69","risky","21","red-165","blue-98","risky","safe","486","bandit-task","72","405057","0.0-3.0-0.68","82","low"
"70","risky","23","red-165","blue-98","risky","safe","582","bandit-task","73","408105","0.0-3.0-0.69","82","low"
"71","risky","14","red-165","blue-98","risky","safe","614","bandit-task","74","411169","0.0-3.0-0.70","82","low"
"72","risky","86","red-165","blue-98","risky","safe","606","bandit-task","75","414377","0.0-3.0-0.71","82","low"
"73","safe","51","red-165","blue-98","risky","safe","822","bandit-task","76","417705","0.0-3.0-0.72","82","low"
"74","safe","50","red-165","blue-98","risky","safe","566","bandit-task","77","420865","0.0-3.0-0.73","82","low"
"75","safe","52","red-165","blue-98","risky","safe","590","bandit-task","78","424272","0.0-3.0-0.74","82","low"
"76","safe","50","red-165","blue-98","risky","safe","518","bandit-task","79","427360","0.0-3.0-0.75","82","low"
"77","risky","27","red-165","blue-98","risky","safe","599","bandit-task","80","430416","0.0-3.0-0.76","82","low"
"78","risky","61","red-165","blue-98","risky","safe","639","bandit-task","81","433552","0.0-3.0-0.77","82","low"
"79","risky","63","red-165","blue-98","risky","safe","574","bandit-task","82","436512","0.0-3.0-0.78","82","low"
"80","risky","56","red-165","blue-98","risky","safe","614","bandit-task","83","439504","0.0-3.0-0.79","82","low"
"81","safe","52","red-165","blue-98","risky","safe","645","bandit-task","84","442528","0.0-3.0-0.80","82","low"
"82","safe","51","red-165","blue-98","risky","safe","726","bandit-task","85","446000","0.0-3.0-0.81","82","low"
"83","safe","48","red-165","blue-98","risky","safe","758","bandit-task","86","449384","0.0-3.0-0.82","82","low"
"84","safe","50","red-165","blue-98","risky","safe","581","bandit-task","87","452496","0.0-3.0-0.83","82","low"
"85","risky","61","red-165","blue-98","risky","safe","414","bandit-task","88","455248","0.0-3.0-0.84","82","low"
"86","risky","88","red-165","blue-98","risky","safe","582","bandit-task","89","458184","0.0-3.0-0.85","82","low"
"87","risky","42","red-165","blue-98","risky","safe","518","bandit-task","90","461064","0.0-3.0-0.86","82","low"
"88","risky","68","red-165","blue-98","risky","safe","558","bandit-task","91","464024","0.0-3.0-0.87","82","low"
"89","safe","49","red-165","blue-98","risky","safe","518","bandit-task","92","467096","0.0-3.0-0.88","82","low"
"90","risky","73","red-165","blue-98","risky","safe","398","bandit-task","93","470048","0.0-3.0-0.89","82","low"
"91","safe","50","red-165","blue-98","risky","safe","485","bandit-task","94","473180","0.0-3.0-0.90","82","low"
"92","risky","68","red-165","blue-98","risky","safe","574","bandit-task","95","476116","0.0-3.0-0.91","82","low"
"93","risky","62","red-165","blue-98","risky","safe","494","bandit-task","96","479044","0.0-3.0-0.92","82","low"
"94","safe","50","red-165","blue-98","risky","safe","446","bandit-task","97","482068","0.0-3.0-0.93","82","low"
"95","risky","37","red-165","blue-98","risky","safe","645","bandit-task","98","485132","0.0-3.0-0.94","82","low"
"96","risky","40","red-165","blue-98","risky","safe","565","bandit-task","99","488404","0.0-3.0-0.95","82","low"
"97","risky","80","red-165","blue-98","risky","safe","670","bandit-task","100","491988","0.0-3.0-0.96","82","low"
"98","risky","43","red-165","blue-98","risky","safe","726","bandit-task","101","495100","0.0-3.0-0.97","82","low"
"99","safe","48","red-165","blue-98","risky","safe","789","bandit-task","102","498388","0.0-3.0-0.98","82","low"
"100","safe","52","red-165","blue-98","risky","safe","678","bandit-task","103","501812","0.0-3.0-0.99","82","low"
"101","safe","50","red-165","blue-98","risky","safe","701","bandit-task","104","505260","0.0-3.0-0.100","82","low"
"102","risky","20","red-165","blue-98","risky","safe","829","bandit-task","105","508676","0.0-3.0-0.101","82","low"
"103","risky","78","red-165","blue-98","risky","safe","453","bandit-task","106","511788","0.0-3.0-0.102","82","low"
"104","safe","49","red-165","blue-98","risky","safe","685","bandit-task","107","515316","0.0-3.0-0.103","82","low"
"105","risky","90","red-165","blue-98","risky","safe","422","bandit-task","108","518236","0.0-3.0-0.104","82","low"
"106","risky","39","red-165","blue-98","risky","safe","806","bandit-task","109","521428","0.0-3.0-0.105","82","low"
"107","risky","43","red-165","blue-98","risky","safe","557","bandit-task","110","524380","0.0-3.0-0.106","82","low"
"108","risky","43","red-165","blue-98","risky","safe","630","bandit-task","111","527380","0.0-3.0-0.107","82","low"
"109","risky","43","red-165","blue-98","risky","safe","638","bandit-task","112","530388","0.0-3.0-0.108","82","low"
"110","risky","73","red-165","blue-98","risky","safe","638","bandit-task","113","533762","0.0-3.0-0.109","82","low"
