"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","26","blue-145","red-207","risky","safe","2146","bandit-task","7","200057","0.0-3.0-0.0","70","low"
"2","safe","49","blue-145","red-207","risky","safe","2950","bandit-task","8","205696","0.0-3.0-0.1","70","low"
"3","risky","23","blue-145","red-207","risky","safe","831","bandit-task","9","209248","0.0-3.0-0.2","70","low"
"4","safe","49","blue-145","red-207","risky","safe","847","bandit-task","10","212536","0.0-3.0-0.3","70","low"
"5","safe","51","blue-145","red-207","risky","safe","990","bandit-task","11","216291","0.0-3.0-0.4","70","low"
"6","safe","49","blue-145","red-207","risky","safe","2991","bandit-task","12","221715","0.0-3.0-0.5","70","low"
"7","risky","60","blue-145","red-207","risky","safe","655","bandit-task","13","224971","0.0-3.0-0.6","70","low"
"8","risky","82","blue-145","red-207","risky","safe","559","bandit-task","14","228284","0.0-3.0-0.7","70","low"
"9","risky","61","blue-145","red-207","risky","safe","597","bandit-task","15","231419","0.0-3.0-0.8","70","low"
"10","safe","49","blue-145","red-207","risky","safe","543","bandit-task","16","234691","0.0-3.0-0.9","70","low"
"11","risky","46","blue-145","red-207","risky","safe","807","bandit-task","17","238179","0.0-3.0-0.10","70","low"
"12","risky","64","blue-145","red-207","risky","safe","526","bandit-task","18","241307","0.0-3.0-0.11","70","low"
"13","safe","50","blue-145","red-207","risky","safe","750","bandit-task","19","244939","0.0-3.0-0.12","70","low"
"14","risky","14","blue-145","red-207","risky","safe","622","bandit-task","20","248099","0.0-3.0-0.13","70","low"
"15","risky","81","blue-145","red-207","risky","safe","582","bandit-task","21","251171","0.0-3.0-0.14","70","low"
"16","safe","49","blue-145","red-207","risky","safe","550","bandit-task","22","254379","0.0-3.0-0.15","70","low"
"17","risky","36","blue-145","red-207","risky","safe","573","bandit-task","23","258203","0.0-3.0-0.16","70","low"
"18","risky","63","blue-145","red-207","risky","safe","670","bandit-task","24","261283","0.0-3.0-0.17","70","low"
"19","safe","51","blue-145","red-207","risky","safe","590","bandit-task","25","264651","0.0-3.0-0.18","70","low"
"20","risky","31","blue-145","red-207","risky","safe","806","bandit-task","26","267859","0.0-3.0-0.19","70","low"
"21","risky","65","blue-145","red-207","risky","safe","774","bandit-task","27","272147","0.0-3.0-0.20","70","low"
"22","safe","50","blue-145","red-207","risky","safe","534","bandit-task","28","275715","0.0-3.0-0.21","70","low"
"23","risky","30","blue-145","red-207","risky","safe","837","bandit-task","29","279034","0.0-3.0-0.22","70","low"
"24","risky","67","blue-145","red-207","risky","safe","462","bandit-task","30","282418","0.0-3.0-0.23","70","low"
"25","risky","26","blue-145","red-207","risky","safe","527","bandit-task","31","285450","0.0-3.0-0.24","70","low"
"26","safe","50","blue-145","red-207","risky","safe","903","bandit-task","32","289802","0.0-3.0-0.25","70","low"
"27","risky","30","blue-145","red-207","risky","safe","542","bandit-task","33","293298","0.0-3.0-0.26","70","low"
"28","risky","43","blue-145","red-207","risky","safe","559","bandit-task","34","296746","0.0-3.0-0.27","70","low"
"29","safe","51","blue-145","red-207","risky","safe","542","bandit-task","35","300217","0.0-3.0-0.28","70","low"
"30","safe","51","blue-145","red-207","risky","safe","655","bandit-task","36","303418","0.0-3.0-0.29","70","low"
"31","risky","76","blue-145","red-207","risky","safe","446","bandit-task","37","306273","0.0-3.0-0.30","70","low"
"32","risky","75","blue-145","red-207","risky","safe","367","bandit-task","38","309681","0.0-3.0-0.31","70","low"
"33","safe","50","blue-145","red-207","risky","safe","623","bandit-task","39","312834","0.0-3.0-0.32","70","low"
"34","risky","78","blue-145","red-207","risky","safe","431","bandit-task","40","316210","0.0-3.0-0.33","70","low"
"35","safe","49","blue-145","red-207","risky","safe","846","bandit-task","41","319585","0.0-3.0-0.34","70","low"
"36","risky","60","blue-145","red-207","risky","safe","590","bandit-task","42","322770","0.0-3.0-0.35","70","low"
"37","risky","66","blue-145","red-207","risky","safe","598","bandit-task","43","326401","0.0-3.0-0.36","70","low"
"38","safe","49","blue-145","red-207","risky","safe","479","bandit-task","44","329361","0.0-3.0-0.37","70","low"
"39","risky","67","blue-145","red-207","risky","safe","671","bandit-task","45","332761","0.0-3.0-0.38","70","low"
"40","risky","34","blue-145","red-207","risky","safe","727","bandit-task","46","336369","0.0-3.0-0.39","70","low"
"41","safe","49","blue-145","red-207","risky","safe","650","bandit-task","47","339941","0.0-3.0-0.40","70","low"
"42","risky","32","blue-145","red-207","risky","safe","918","bandit-task","48","343470","0.0-3.0-0.41","70","low"
"43","safe","49","blue-145","red-207","risky","safe","942","bandit-task","49","347109","0.0-3.0-0.42","70","low"
"44","risky","39","blue-145","red-207","risky","safe","719","bandit-task","50","351701","0.0-3.0-0.43","70","low"
"45","safe","50","blue-145","red-207","risky","safe","559","bandit-task","51","354861","0.0-3.0-0.44","70","low"
"46","safe","52","blue-145","red-207","risky","safe","438","bandit-task","52","357950","0.0-3.0-0.45","70","low"
"47","risky","28","blue-145","red-207","risky","safe","574","bandit-task","53","360949","0.0-3.0-0.46","70","low"
"48","safe","50","blue-145","red-207","risky","safe","630","bandit-task","54","364261","0.0-3.0-0.47","70","low"
"49","risky","69","blue-145","red-207","risky","safe","510","bandit-task","55","367501","0.0-3.0-0.48","70","low"
"50","risky","37","blue-145","red-207","risky","safe","463","bandit-task","56","370309","0.0-3.0-0.49","70","low"
"51","risky","60","blue-145","red-207","risky","safe","407","bandit-task","57","374013","0.0-3.0-0.50","70","low"
"52","safe","49","blue-145","red-207","risky","safe","662","bandit-task","58","377309","0.0-3.0-0.51","70","low"
"53","risky","33","blue-145","red-207","risky","safe","431","bandit-task","59","380085","0.0-3.0-0.52","70","low"
"54","risky","53","blue-145","red-207","risky","safe","471","bandit-task","60","383349","0.0-3.0-0.53","70","low"
"55","safe","51","blue-145","red-207","risky","safe","478","bandit-task","61","390741","0.0-3.0-0.54","70","low"
"56","safe","50","blue-145","red-207","risky","safe","829","bandit-task","62","398178","0.0-3.0-0.55","70","low"
"57","risky","44","blue-145","red-207","risky","safe","638","bandit-task","63","401570","0.0-3.0-0.56","70","low"
"58","risky","32","blue-145","red-207","risky","safe","550","bandit-task","64","405450","0.0-3.0-0.57","70","low"
"59","safe","49","blue-145","red-207","risky","safe","526","bandit-task","65","408626","0.0-3.0-0.58","70","low"
"60","safe","52","blue-145","red-207","risky","safe","509","bandit-task","66","411634","0.0-3.0-0.59","70","low"
"61","risky","68","blue-145","red-207","risky","safe","534","bandit-task","67","414562","0.0-3.0-0.60","70","low"
"62","risky","81","blue-145","red-207","risky","safe","526","bandit-task","68","417434","0.0-3.0-0.61","70","low"
"63","risky","32","blue-145","red-207","risky","safe","398","bandit-task","69","420162","0.0-3.0-0.62","70","low"
"64","risky","69","blue-145","red-207","risky","safe","478","bandit-task","70","423042","0.0-3.0-0.63","70","low"
"65","risky","28","blue-145","red-207","risky","safe","406","bandit-task","71","425802","0.0-3.0-0.64","70","low"
"66","risky","32","blue-145","red-207","risky","safe","510","bandit-task","72","428634","0.0-3.0-0.65","70","low"
"67","risky","73","blue-145","red-207","risky","safe","341","bandit-task","73","431330","0.0-3.0-0.66","70","low"
"68","safe","51","blue-145","red-207","risky","safe","702","bandit-task","74","434994","0.0-3.0-0.67","70","low"
"69","risky","78","blue-145","red-207","risky","safe","470","bandit-task","75","438026","0.0-3.0-0.68","70","low"
"70","risky","18","blue-145","red-207","risky","safe","486","bandit-task","76","440898","0.0-3.0-0.69","70","low"
"71","safe","51","blue-145","red-207","risky","safe","630","bandit-task","77","444082","0.0-3.0-0.70","70","low"
"72","risky","34","blue-145","red-207","risky","safe","566","bandit-task","78","447386","0.0-3.0-0.71","70","low"
"73","risky","65","blue-145","red-207","risky","safe","1365","bandit-task","79","451186","0.0-3.0-0.72","70","low"
"74","safe","50","blue-145","red-207","risky","safe","582","bandit-task","80","454242","0.0-3.0-0.73","70","low"
