"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","red-218","blue-159","risky","safe","1545","bandit-task","4","63745","0.0-3.0-0.0","17","low"
"2","risky","30","red-218","blue-159","risky","safe","838","bandit-task","5","67072","0.0-3.0-0.1","17","low"
"3","risky","28","red-218","blue-159","risky","safe","639","bandit-task","6","70264","0.0-3.0-0.2","17","low"
"4","safe","48","red-218","blue-159","risky","safe","527","bandit-task","7","73232","0.0-3.0-0.3","17","low"
"5","safe","50","red-218","blue-159","risky","safe","495","bandit-task","8","76112","0.0-3.0-0.4","17","low"
"6","safe","51","red-218","blue-159","risky","safe","535","bandit-task","9","78984","0.0-3.0-0.5","17","low"
"7","safe","49","red-218","blue-159","risky","safe","455","bandit-task","10","81800","0.0-3.0-0.6","17","low"
"8","risky","23","red-218","blue-159","risky","safe","479","bandit-task","11","84649","0.0-3.0-0.7","17","low"
"9","safe","50","red-218","blue-159","risky","safe","518","bandit-task","12","87688","0.0-3.0-0.8","17","low"
"10","safe","49","red-218","blue-159","risky","safe","430","bandit-task","13","90681","0.0-3.0-0.9","17","low"
"11","safe","50","red-218","blue-159","risky","safe","694","bandit-task","14","93720","0.0-3.0-0.10","17","low"
"12","safe","50","red-218","blue-159","risky","safe","486","bandit-task","15","96632","0.0-3.0-0.11","17","low"
"13","safe","50","red-218","blue-159","risky","safe","494","bandit-task","16","99520","0.0-3.0-0.12","17","low"
"14","safe","49","red-218","blue-159","risky","safe","446","bandit-task","17","102536","0.0-3.0-0.13","17","low"
"15","safe","51","red-218","blue-159","risky","safe","422","bandit-task","18","105504","0.0-3.0-0.14","17","low"
"16","safe","53","red-218","blue-159","risky","safe","390","bandit-task","19","108240","0.0-3.0-0.15","17","low"
"17","safe","49","red-218","blue-159","risky","safe","677","bandit-task","20","111496","0.0-3.0-0.16","17","low"
"18","safe","51","red-218","blue-159","risky","safe","622","bandit-task","21","115680","0.0-3.0-0.17","17","low"
"19","safe","50","red-218","blue-159","risky","safe","598","bandit-task","22","118585","0.0-3.0-0.18","17","low"
"20","risky","15","red-218","blue-159","risky","safe","478","bandit-task","23","121506","0.0-3.0-0.19","17","low"
"21","safe","48","red-218","blue-159","risky","safe","414","bandit-task","24","124506","0.0-3.0-0.20","17","low"
"22","safe","49","red-218","blue-159","risky","safe","405","bandit-task","25","127249","0.0-3.0-0.21","17","low"
"23","safe","50","red-218","blue-159","risky","safe","534","bandit-task","26","130170","0.0-3.0-0.22","17","low"
"24","safe","48","red-218","blue-159","risky","safe","414","bandit-task","27","133089","0.0-3.0-0.23","17","low"
"25","safe","51","red-218","blue-159","risky","safe","606","bandit-task","28","136345","0.0-3.0-0.24","17","low"
"26","safe","49","red-218","blue-159","risky","safe","494","bandit-task","29","139401","0.0-3.0-0.25","17","low"
"27","safe","50","red-218","blue-159","risky","safe","502","bandit-task","30","142761","0.0-3.0-0.26","17","low"
"28","safe","49","red-218","blue-159","risky","safe","790","bandit-task","31","146289","0.0-3.0-0.27","17","low"
"29","safe","49","red-218","blue-159","risky","safe","438","bandit-task","32","149193","0.0-3.0-0.28","17","low"
"30","safe","49","red-218","blue-159","risky","safe","429","bandit-task","33","152137","0.0-3.0-0.29","17","low"
"31","safe","51","red-218","blue-159","risky","safe","470","bandit-task","34","154945","0.0-3.0-0.30","17","low"
"32","safe","49","red-218","blue-159","risky","safe","510","bandit-task","35","157889","0.0-3.0-0.31","17","low"
"33","safe","50","red-218","blue-159","risky","safe","478","bandit-task","36","160889","0.0-3.0-0.32","17","low"
"34","safe","50","red-218","blue-159","risky","safe","478","bandit-task","37","163905","0.0-3.0-0.33","17","low"
"35","safe","50","red-218","blue-159","risky","safe","446","bandit-task","38","166737","0.0-3.0-0.34","17","low"
"36","safe","50","red-218","blue-159","risky","safe","398","bandit-task","39","169513","0.0-3.0-0.35","17","low"
"37","risky","41","red-218","blue-159","risky","safe","615","bandit-task","40","172857","0.0-3.0-0.36","17","low"
"38","risky","39","red-218","blue-159","risky","safe","446","bandit-task","41","175713","0.0-3.0-0.37","17","low"
"39","safe","50","red-218","blue-159","risky","safe","695","bandit-task","42","178847","0.0-3.0-0.38","17","low"
"40","safe","51","red-218","blue-159","risky","safe","455","bandit-task","43","181719","0.0-3.0-0.39","17","low"
"41","safe","49","red-218","blue-159","risky","safe","422","bandit-task","44","184487","0.0-3.0-0.40","17","low"
"42","safe","50","red-218","blue-159","risky","safe","679","bandit-task","45","187639","0.0-3.0-0.41","17","low"
"43","safe","51","red-218","blue-159","risky","safe","534","bandit-task","46","190767","0.0-3.0-0.42","17","low"
"44","safe","50","red-218","blue-159","risky","safe","430","bandit-task","47","193599","0.0-3.0-0.43","17","low"
"45","safe","49","red-218","blue-159","risky","safe","829","bandit-task","48","196831","0.0-3.0-0.44","17","low"
"46","safe","50","red-218","blue-159","risky","safe","406","bandit-task","49","199559","0.0-3.0-0.45","17","low"
"47","safe","47","red-218","blue-159","risky","safe","390","bandit-task","50","202431","0.0-3.0-0.46","17","low"
"48","safe","50","red-218","blue-159","risky","safe","710","bandit-task","51","205607","0.0-3.0-0.47","17","low"
"49","safe","52","red-218","blue-159","risky","safe","454","bandit-task","52","208743","0.0-3.0-0.48","17","low"
"50","safe","51","red-218","blue-159","risky","safe","550","bandit-task","53","212223","0.0-3.0-0.49","17","low"
"51","safe","49","red-218","blue-159","risky","safe","502","bandit-task","54","215631","0.0-3.0-0.50","17","low"
"52","safe","49","red-218","blue-159","risky","safe","446","bandit-task","55","218431","0.0-3.0-0.51","17","low"
"53","safe","50","red-218","blue-159","risky","safe","374","bandit-task","56","221175","0.0-3.0-0.52","17","low"
"54","safe","50","red-218","blue-159","risky","safe","462","bandit-task","57","223943","0.0-3.0-0.53","17","low"
"55","safe","51","red-218","blue-159","risky","safe","430","bandit-task","58","226727","0.0-3.0-0.54","17","low"
"56","safe","51","red-218","blue-159","risky","safe","382","bandit-task","59","229511","0.0-3.0-0.55","17","low"
"57","risky","23","red-218","blue-159","risky","safe","558","bandit-task","60","232399","0.0-3.0-0.56","17","low"
"58","safe","49","red-218","blue-159","risky","safe","470","bandit-task","61","235999","0.0-3.0-0.57","17","low"
"59","safe","50","red-218","blue-159","risky","safe","686","bandit-task","62","239309","0.0-3.0-0.58","17","low"
"60","safe","51","red-218","blue-159","risky","safe","358","bandit-task","63","242005","0.0-3.0-0.59","17","low"
"61","safe","51","red-218","blue-159","risky","safe","406","bandit-task","64","244741","0.0-3.0-0.60","17","low"
"62","safe","47","red-218","blue-159","risky","safe","422","bandit-task","65","248101","0.0-3.0-0.61","17","low"
"63","risky","50","red-218","blue-159","risky","safe","382","bandit-task","66","251093","0.0-3.0-0.62","17","low"
"64","risky","63","red-218","blue-159","risky","safe","630","bandit-task","67","254245","0.0-3.0-0.63","17","low"
"65","risky","75","red-218","blue-159","risky","safe","390","bandit-task","68","257141","0.0-3.0-0.64","17","low"
"66","risky","75","red-218","blue-159","risky","safe","374","bandit-task","69","259941","0.0-3.0-0.65","17","low"
"67","risky","55","red-218","blue-159","risky","safe","382","bandit-task","70","262645","0.0-3.0-0.66","17","low"
"68","risky","61","red-218","blue-159","risky","safe","390","bandit-task","71","265613","0.0-3.0-0.67","17","low"
"69","risky","29","red-218","blue-159","risky","safe","374","bandit-task","72","268573","0.0-3.0-0.68","17","low"
"70","risky","36","red-218","blue-159","risky","safe","478","bandit-task","73","271468","0.0-3.0-0.69","17","low"
"71","safe","49","red-218","blue-159","risky","safe","407","bandit-task","74","274349","0.0-3.0-0.70","17","low"
"72","safe","49","red-218","blue-159","risky","safe","374","bandit-task","75","277092","0.0-3.0-0.71","17","low"
"73","safe","51","red-218","blue-159","risky","safe","414","bandit-task","76","279836","0.0-3.0-0.72","17","low"
"74","safe","50","red-218","blue-159","risky","safe","559","bandit-task","77","282916","0.0-3.0-0.73","17","low"
"75","safe","51","red-218","blue-159","risky","safe","670","bandit-task","78","285956","0.0-3.0-0.74","17","low"
"76","safe","51","red-218","blue-159","risky","safe","438","bandit-task","79","289020","0.0-3.0-0.75","17","low"
"77","safe","49","red-218","blue-159","risky","safe","358","bandit-task","80","291876","0.0-3.0-0.76","17","low"
"78","risky","30","red-218","blue-159","risky","safe","415","bandit-task","81","294636","0.0-3.0-0.77","17","low"
"79","risky","41","red-218","blue-159","risky","safe","397","bandit-task","82","297588","0.0-3.0-0.78","17","low"
"80","risky","33","red-218","blue-159","risky","safe","349","bandit-task","83","300243","0.0-3.0-0.79","17","low"
"81","safe","52","red-218","blue-159","risky","safe","398","bandit-task","84","303091","0.0-3.0-0.80","17","low"
"82","safe","49","red-218","blue-159","risky","safe","389","bandit-task","85","306219","0.0-3.0-0.81","17","low"
"83","safe","51","red-218","blue-159","risky","safe","430","bandit-task","86","309067","0.0-3.0-0.82","17","low"
"84","safe","50","red-218","blue-159","risky","safe","438","bandit-task","87","312147","0.0-3.0-0.83","17","low"
"85","safe","46","red-218","blue-159","risky","safe","445","bandit-task","88","314883","0.0-3.0-0.84","17","low"
