"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","29","red-125","blue-77","safe","risky","2989","bandit-task","7","826262","0.0-3.0-0.0","112","high"
"2","safe","50","red-109","blue-168","safe","risky","3006","bandit-task","8","832190","0.0-3.0-0.1","112","high"
"3","safe","50","red-183","blue-68","safe","risky","1387","bandit-task","9","836275","0.0-3.0-0.2","112","high"
"4","safe","52","red-130","blue-138","safe","risky","733","bandit-task","10","839491","0.0-3.0-0.3","112","high"
"5","risky","28","red-119","blue-101","safe","risky","830","bandit-task","11","843083","0.0-3.0-0.4","112","high"
"6","safe","49","red-210","blue-152","safe","risky","646","bandit-task","12","846131","0.0-3.0-0.5","112","high"
"7","safe","50","red-96","blue-52","safe","risky","606","bandit-task","13","849331","0.0-3.0-0.6","112","high"
"8","safe","49","red-160","blue-139","safe","risky","661","bandit-task","14","852499","0.0-3.0-0.7","112","high"
"9","safe","51","red-3","blue-115","safe","risky","638","bandit-task","15","856259","0.0-3.0-0.8","112","high"
"10","safe","50","red-17","blue-12","safe","risky","422","bandit-task","16","859571","0.0-3.0-0.9","112","high"
"11","safe","49","red-7","blue-174","safe","risky","558","bandit-task","17","863019","0.0-3.0-0.10","112","high"
"12","safe","49","red-4","blue-195","safe","risky","502","bandit-task","18","866123","0.0-3.0-0.11","112","high"
"13","safe","51","red-6","blue-117","safe","risky","486","bandit-task","19","868955","0.0-3.0-0.12","112","high"
"14","safe","51","red-14","blue-27","safe","risky","390","bandit-task","20","871779","0.0-3.0-0.13","112","high"
"15","risky","73","red-28","blue-182","safe","risky","1558","bandit-task","21","876531","0.0-3.0-0.14","112","high"
"16","risky","86","red-107","blue-220","safe","risky","646","bandit-task","22","879795","0.0-3.0-0.15","112","high"
"17","risky","29","red-203","blue-136","safe","risky","534","bandit-task","23","883339","0.0-3.0-0.16","112","high"
"18","safe","50","red-163","blue-209","safe","risky","718","bandit-task","24","886491","0.0-3.0-0.17","112","high"
"19","safe","51","red-5","blue-184","safe","risky","886","bandit-task","25","889971","0.0-3.0-0.18","112","high"
"20","safe","48","red-36","blue-129","safe","risky","421","bandit-task","26","893083","0.0-3.0-0.19","112","high"
"21","safe","51","red-84","blue-166","safe","risky","698","bandit-task","27","896271","0.0-3.0-0.20","112","high"
"22","safe","50","red-206","blue-67","safe","risky","406","bandit-task","28","899007","0.0-3.0-0.21","112","high"
"23","safe","50","red-198","blue-216","safe","risky","526","bandit-task","29","902031","0.0-3.0-0.22","112","high"
"24","risky","18","red-53","blue-29","safe","risky","1110","bandit-task","30","906943","0.0-3.0-0.23","112","high"
"25","risky","61","red-197","blue-54","safe","risky","382","bandit-task","31","909871","0.0-3.0-0.24","112","high"
"26","risky","65","red-66","blue-60","safe","risky","438","bandit-task","32","913207","0.0-3.0-0.25","112","high"
"27","risky","28","red-23","blue-218","safe","risky","382","bandit-task","33","916015","0.0-3.0-0.26","112","high"
"28","risky","67","red-123","blue-134","safe","risky","607","bandit-task","34","918967","0.0-3.0-0.27","112","high"
"29","risky","58","red-208","blue-80","safe","risky","454","bandit-task","35","921783","0.0-3.0-0.28","112","high"
"30","risky","79","red-33","blue-219","safe","risky","462","bandit-task","36","924775","0.0-3.0-0.29","112","high"
"31","risky","18","red-118","blue-150","safe","risky","574","bandit-task","37","927823","0.0-3.0-0.30","112","high"
"32","risky","25","red-21","blue-172","safe","risky","542","bandit-task","38","930823","0.0-3.0-0.31","112","high"
"33","risky","26","red-176","blue-18","safe","risky","479","bandit-task","39","933695","0.0-3.0-0.32","112","high"
"34","safe","49","red-145","blue-49","safe","risky","390","bandit-task","40","936511","0.0-3.0-0.33","112","high"
"35","safe","49","red-63","blue-57","safe","risky","390","bandit-task","41","939247","0.0-3.0-0.34","112","high"
"36","safe","50","red-41","blue-92","safe","risky","390","bandit-task","42","942063","0.0-3.0-0.35","112","high"
"37","safe","50","red-204","blue-85","safe","risky","486","bandit-task","43","944919","0.0-3.0-0.36","112","high"
"38","safe","49","red-45","blue-194","safe","risky","478","bandit-task","44","947775","0.0-3.0-0.37","112","high"
"39","safe","50","red-165","blue-185","safe","risky","486","bandit-task","45","950599","0.0-3.0-0.38","112","high"
"40","safe","50","red-187","blue-56","safe","risky","566","bandit-task","46","953688","0.0-3.0-0.39","112","high"
