"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-46","blue-68","risky","safe","1212","bandit-task","4","68592","0.0-3.0-0.0","25","high"
"2","risky","70","red-30","blue-123","risky","safe","814","bandit-task","5","71728","0.0-3.0-0.1","25","high"
"3","risky","34","red-2","blue-74","risky","safe","991","bandit-task","6","75319","0.0-3.0-0.2","25","high"
"4","risky","37","red-73","blue-132","risky","safe","822","bandit-task","7","78743","0.0-3.0-0.3","25","high"
"5","risky","24","red-119","blue-214","risky","safe","799","bandit-task","8","82072","0.0-3.0-0.4","25","high"
"6","safe","50","red-189","blue-121","risky","safe","854","bandit-task","9","85847","0.0-3.0-0.5","25","high"
"7","safe","49","red-157","blue-44","risky","safe","1158","bandit-task","10","89599","0.0-3.0-0.6","25","high"
"8","risky","85","red-8","blue-104","risky","safe","502","bandit-task","11","92616","0.0-3.0-0.7","25","high"
"9","risky","61","red-122","blue-161","risky","safe","566","bandit-task","12","95959","0.0-3.0-0.8","25","high"
"10","risky","83","red-100","blue-96","risky","safe","1847","bandit-task","13","100159","0.0-3.0-0.9","25","high"
"11","risky","33","red-113","blue-186","risky","safe","614","bandit-task","14","103047","0.0-3.0-0.10","25","high"
"12","safe","50","red-219","blue-17","risky","safe","558","bandit-task","15","106087","0.0-3.0-0.11","25","high"
"13","risky","60","red-75","blue-64","risky","safe","494","bandit-task","16","108895","0.0-3.0-0.12","25","high"
"14","risky","32","red-84","blue-137","risky","safe","390","bandit-task","17","111719","0.0-3.0-0.13","25","high"
"15","safe","49","red-25","blue-91","risky","safe","806","bandit-task","18","114919","0.0-3.0-0.14","25","high"
"16","risky","43","red-201","blue-72","risky","safe","478","bandit-task","19","117751","0.0-3.0-0.15","25","high"
"17","safe","48","red-151","blue-215","risky","safe","461","bandit-task","20","120535","0.0-3.0-0.16","25","high"
"18","safe","51","red-66","blue-199","risky","safe","629","bandit-task","21","123670","0.0-3.0-0.17","25","high"
"19","safe","51","red-142","blue-92","risky","safe","438","bandit-task","22","126606","0.0-3.0-0.18","25","high"
"20","safe","50","red-167","blue-133","risky","safe","438","bandit-task","23","129678","0.0-3.0-0.19","25","high"
"21","safe","49","red-118","blue-18","risky","safe","838","bandit-task","24","132902","0.0-3.0-0.20","25","high"
"22","risky","37","red-117","blue-190","risky","safe","846","bandit-task","25","135870","0.0-3.0-0.21","25","high"
"23","safe","50","red-114","blue-179","risky","safe","590","bandit-task","26","139870","0.0-3.0-0.22","25","high"
"24","safe","50","red-116","blue-48","risky","safe","446","bandit-task","27","142654","0.0-3.0-0.23","25","high"
"25","safe","51","red-24","blue-94","risky","safe","886","bandit-task","28","145845","0.0-3.0-0.24","25","high"
"26","risky","73","red-139","blue-177","risky","safe","671","bandit-task","29","149158","0.0-3.0-0.25","25","high"
"27","safe","48","red-198","blue-61","risky","safe","358","bandit-task","30","151886","0.0-3.0-0.26","25","high"
