"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","23","red-104","blue-3","safe","risky","3535","bandit-task","7","275640","0.0-3.0-0.0","107","high"
"2","risky","62","red-123","blue-1","safe","risky","3374","bandit-task","8","282400","0.0-3.0-0.1","107","high"
"3","risky","88","red-141","blue-60","safe","risky","2659","bandit-task","9","288173","0.0-3.0-0.2","107","high"
"4","risky","59","red-203","blue-65","safe","risky","5462","bandit-task","10","297077","0.0-3.0-0.3","107","high"
"5","risky","21","red-170","blue-136","safe","risky","3046","bandit-task","11","303709","0.0-3.0-0.4","107","high"
"6","risky","25","red-51","blue-34","safe","risky","2110","bandit-task","12","308373","0.0-3.0-0.5","107","high"
"7","risky","82","red-139","blue-63","safe","risky","1294","bandit-task","13","312100","0.0-3.0-0.6","107","high"
"8","risky","24","red-70","blue-167","safe","risky","2127","bandit-task","14","316596","0.0-3.0-0.7","107","high"
"9","risky","39","red-107","blue-179","safe","risky","1654","bandit-task","15","321036","0.0-3.0-0.8","107","high"
"10","safe","49","red-200","blue-150","safe","risky","2087","bandit-task","16","325652","0.0-3.0-0.9","107","high"
"11","risky","34","red-35","blue-84","safe","risky","1279","bandit-task","17","329564","0.0-3.0-0.10","107","high"
"12","risky","73","red-32","blue-23","safe","risky","2062","bandit-task","18","334492","0.0-3.0-0.11","107","high"
"13","risky","66","red-178","blue-194","safe","risky","1846","bandit-task","19","338748","0.0-3.0-0.12","107","high"
"14","risky","26","red-53","blue-221","safe","risky","1830","bandit-task","20","342940","0.0-3.0-0.13","107","high"
"15","risky","71","red-181","blue-222","safe","risky","2218","bandit-task","21","347600","0.0-3.0-0.14","107","high"
"16","safe","51","red-5","blue-208","safe","risky","2854","bandit-task","22","353048","0.0-3.0-0.15","107","high"
"17","risky","43","red-111","blue-25","safe","risky","1814","bandit-task","23","357848","0.0-3.0-0.16","107","high"
"18","risky","84","red-21","blue-165","safe","risky","1630","bandit-task","24","361839","0.0-3.0-0.17","107","high"
"19","risky","84","red-145","blue-196","safe","risky","1687","bandit-task","25","365903","0.0-3.0-0.18","107","high"
"20","safe","49","red-75","blue-118","safe","risky","1158","bandit-task","26","369663","0.0-3.0-0.19","107","high"
"21","safe","50","red-83","blue-112","safe","risky","2527","bandit-task","27","374599","0.0-3.0-0.20","107","high"
"22","safe","51","red-96","blue-214","safe","risky","1535","bandit-task","28","378879","0.0-3.0-0.21","107","high"
"23","safe","48","red-114","blue-175","safe","risky","2326","bandit-task","29","383695","0.0-3.0-0.22","107","high"
"24","safe","50","red-185","blue-33","safe","risky","1278","bandit-task","30","387695","0.0-3.0-0.23","107","high"
"25","safe","50","red-190","blue-191","safe","risky","951","bandit-task","31","391215","0.0-3.0-0.24","107","high"
"26","risky","18","red-182","blue-168","safe","risky","2461","bandit-task","32","396863","0.0-3.0-0.25","107","high"
"27","risky","75","red-147","blue-184","safe","risky","1990","bandit-task","33","401359","0.0-3.0-0.26","107","high"
"28","risky","34","red-67","blue-115","safe","risky","1438","bandit-task","34","405194","0.0-3.0-0.27","107","high"
"29","safe","49","red-166","blue-125","safe","risky","1158","bandit-task","35","408738","0.0-3.0-0.28","107","high"
"30","risky","70","red-16","blue-45","safe","risky","2374","bandit-task","36","413682","0.0-3.0-0.29","107","high"
"31","risky","66","red-209","blue-15","safe","risky","1470","bandit-task","37","417538","0.0-3.0-0.30","107","high"
"32","safe","51","red-142","blue-206","safe","risky","1542","bandit-task","38","421498","0.0-3.0-0.31","107","high"
"33","safe","51","red-130","blue-7","safe","risky","2446","bandit-task","39","426306","0.0-3.0-0.32","107","high"
"34","risky","22","red-106","blue-36","safe","risky","6134","bandit-task","40","434793","0.0-3.0-0.33","107","high"
"35","safe","52","red-88","blue-26","safe","risky","1606","bandit-task","41","438746","0.0-3.0-0.34","107","high"
"36","risky","32","red-215","blue-135","safe","risky","1847","bandit-task","42","443025","0.0-3.0-0.35","107","high"
"37","safe","52","red-90","blue-31","safe","risky","1718","bandit-task","43","447465","0.0-3.0-0.36","107","high"
"38","safe","52","red-92","blue-152","safe","risky","1182","bandit-task","44","451057","0.0-3.0-0.37","107","high"
"39","risky","21","red-50","blue-204","safe","risky","2902","bandit-task","45","456337","0.0-3.0-0.38","107","high"
"40","safe","51","red-78","blue-30","safe","risky","1606","bandit-task","46","460465","0.0-3.0-0.39","107","high"
"41","risky","53","red-212","blue-192","safe","risky","1142","bandit-task","47","464737","0.0-3.0-0.40","107","high"
"42","safe","49","red-99","blue-8","safe","risky","2094","bandit-task","48","470242","0.0-3.0-0.41","107","high"
"43","safe","51","red-79","blue-198","safe","risky","1366","bandit-task","49","473986","0.0-3.0-0.42","107","high"
"44","safe","50","red-69","blue-49","safe","risky","918","bandit-task","50","477354","0.0-3.0-0.43","107","high"
"45","risky","32","red-40","blue-48","safe","risky","3022","bandit-task","51","482730","0.0-3.0-0.44","107","high"
"46","safe","50","red-76","blue-41","safe","risky","2758","bandit-task","52","487826","0.0-3.0-0.45","107","high"
"47","risky","18","red-37","blue-62","safe","risky","870","bandit-task","53","491810","0.0-3.0-0.46","107","high"
"48","safe","51","red-46","blue-205","safe","risky","870","bandit-task","54","495034","0.0-3.0-0.47","107","high"
"49","safe","50","red-77","blue-154","safe","risky","1142","bandit-task","55","498521","0.0-3.0-0.48","107","high"
"50","safe","51","red-219","blue-43","safe","risky","1455","bandit-task","56","502761","0.0-3.0-0.49","107","high"
"51","safe","49","red-137","blue-97","safe","risky","1718","bandit-task","57","506881","0.0-3.0-0.50","107","high"
"52","safe","50","red-101","blue-151","safe","risky","1014","bandit-task","58","510249","0.0-3.0-0.51","107","high"
"53","safe","50","red-133","blue-6","safe","risky","1175","bandit-task","59","514081","0.0-3.0-0.52","107","high"
"54","risky","69","red-193","blue-161","safe","risky","2166","bandit-task","60","518577","0.0-3.0-0.53","107","high"
"55","safe","51","red-87","blue-211","safe","risky","1077","bandit-task","61","522217","0.0-3.0-0.54","107","high"
"56","safe","51","red-197","blue-93","safe","risky","4255","bandit-task","62","528750","0.0-3.0-0.55","107","high"
"57","safe","49","red-28","blue-134","safe","risky","2118","bandit-task","63","533238","0.0-3.0-0.56","107","high"
"58","risky","60","red-158","blue-138","safe","risky","1510","bandit-task","64","537064","0.0-3.0-0.57","107","high"
"59","safe","49","red-119","blue-156","safe","risky","852","bandit-task","65","540486","0.0-3.0-0.58","107","high"
"60","safe","50","red-100","blue-105","safe","risky","1654","bandit-task","66","544478","0.0-3.0-0.59","107","high"
"61","safe","50","red-149","blue-116","safe","risky","1414","bandit-task","67","548262","0.0-3.0-0.60","107","high"
"62","risky","28","red-207","blue-103","safe","risky","1334","bandit-task","68","552358","0.0-3.0-0.61","107","high"
"63","risky","29","red-153","blue-57","safe","risky","2302","bandit-task","69","557054","0.0-3.0-0.62","107","high"
"64","safe","49","red-189","blue-162","safe","risky","1358","bandit-task","70","560950","0.0-3.0-0.63","107","high"
"65","risky","16","red-108","blue-74","safe","risky","1142","bandit-task","71","564478","0.0-3.0-0.64","107","high"
"66","safe","50","red-94","blue-176","safe","risky","3901","bandit-task","72","570926","0.0-3.0-0.65","107","high"
"67","safe","50","red-85","blue-113","safe","risky","1118","bandit-task","73","574510","0.0-3.0-0.66","107","high"
"68","risky","83","red-121","blue-58","safe","risky","990","bandit-task","74","577854","0.0-3.0-0.67","107","high"
"69","safe","49","red-17","blue-216","safe","risky","1670","bandit-task","75","581958","0.0-3.0-0.68","107","high"
"70","risky","17","red-174","blue-129","safe","risky","3766","bandit-task","76","587846","0.0-3.0-0.69","107","high"
"71","safe","49","red-177","blue-22","safe","risky","526","bandit-task","77","591220","0.0-3.0-0.70","107","high"
"72","risky","27","red-202","blue-44","safe","risky","1078","bandit-task","78","594612","0.0-3.0-0.71","107","high"
"73","safe","50","red-18","blue-146","safe","risky","686","bandit-task","79","598228","0.0-3.0-0.72","107","high"
"74","safe","50","red-188","blue-171","safe","risky","638","bandit-task","80","601100","0.0-3.0-0.73","107","high"
"75","safe","50","red-187","blue-56","safe","risky","749","bandit-task","81","604356","0.0-3.0-0.74","107","high"
"76","safe","50","red-4","blue-102","safe","risky","550","bandit-task","82","607228","0.0-3.0-0.75","107","high"
"77","risky","83","red-201","blue-72","safe","risky","718","bandit-task","83","610307","0.0-3.0-0.76","107","high"
"78","risky","27","red-11","blue-81","safe","risky","1470","bandit-task","84","614820","0.0-3.0-0.77","107","high"
"79","safe","50","red-160","blue-52","safe","risky","766","bandit-task","85","617764","0.0-3.0-0.78","107","high"
"80","risky","78","red-2","blue-164","safe","risky","1230","bandit-task","86","621364","0.0-3.0-0.79","107","high"
"81","safe","48","red-91","blue-38","safe","risky","670","bandit-task","87","624380","0.0-3.0-0.80","107","high"
"82","risky","73","red-98","blue-13","safe","risky","1542","bandit-task","88","628467","0.0-3.0-0.81","107","high"
"83","safe","51","red-132","blue-144","safe","risky","3838","bandit-task","89","634859","0.0-3.0-0.82","107","high"
"84","safe","51","red-180","blue-155","safe","risky","918","bandit-task","90","638115","0.0-3.0-0.83","107","high"
"85","safe","51","red-82","blue-68","safe","risky","879","bandit-task","91","641315","0.0-3.0-0.84","107","high"
"86","safe","50","red-126","blue-172","safe","risky","942","bandit-task","92","644611","0.0-3.0-0.85","107","high"
"87","safe","52","red-128","blue-131","safe","risky","599","bandit-task","93","647603","0.0-3.0-0.86","107","high"
"88","risky","32","red-140","blue-42","safe","risky","949","bandit-task","94","651083","0.0-3.0-0.87","107","high"
"89","risky","71","red-143","blue-29","safe","risky","1055","bandit-task","95","654517","0.0-3.0-0.88","107","high"
"90","safe","48","red-220","blue-54","safe","risky","630","bandit-task","96","657885","0.0-3.0-0.89","107","high"
"91","safe","49","red-24","blue-80","safe","risky","958","bandit-task","97","661517","0.0-3.0-0.90","107","high"
"92","safe","48","red-218","blue-122","safe","risky","1070","bandit-task","98","665189","0.0-3.0-0.91","107","high"
"93","safe","49","red-159","blue-120","safe","risky","1054","bandit-task","99","668621","0.0-3.0-0.92","107","high"
"94","risky","70","red-210","blue-12","safe","risky","2613","bandit-task","100","673493","0.0-3.0-0.93","107","high"
"95","safe","51","red-157","blue-71","safe","risky","1326","bandit-task","101","677165","0.0-3.0-0.94","107","high"
"96","safe","51","red-14","blue-27","safe","risky","3126","bandit-task","102","682773","0.0-3.0-0.95","107","high"
"97","risky","33","red-213","blue-148","safe","risky","981","bandit-task","103","685988","0.0-3.0-0.96","107","high"
"98","safe","52","red-9","blue-95","safe","risky","950","bandit-task","104","689317","0.0-3.0-0.97","107","high"
"99","safe","51","red-73","blue-39","safe","risky","606","bandit-task","105","692268","0.0-3.0-0.98","107","high"
"100","safe","49","red-117","blue-183","safe","risky","550","bandit-task","106","695237","0.0-3.0-0.99","107","high"
"101","safe","50","red-127","blue-199","safe","risky","950","bandit-task","107","698541","0.0-3.0-0.100","107","high"
"102","safe","51","red-19","blue-61","safe","risky","894","bandit-task","108","701764","0.0-3.0-0.101","107","high"
"103","safe","49","red-169","blue-109","safe","risky","951","bandit-task","109","704925","0.0-3.0-0.102","107","high"
"104","safe","50","red-10","blue-55","safe","risky","606","bandit-task","110","707997","0.0-3.0-0.103","107","high"
