"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","28","blue-156","red-157","risky","safe","1393","bandit-task","7","137010","0.0-3.0-0.0","58","high"
"2","safe","52","blue-216","red-155","risky","safe","1454","bandit-task","8","143034","0.0-3.0-0.1","58","high"
"3","safe","50","blue-213","red-206","risky","safe","3638","bandit-task","9","150098","0.0-3.0-0.2","58","high"
"4","risky","67","blue-33","red-92","risky","safe","1246","bandit-task","10","154098","0.0-3.0-0.3","58","high"
"5","risky","29","blue-7","red-98","risky","safe","598","bandit-task","11","157642","0.0-3.0-0.4","58","high"
"6","safe","50","blue-153","red-64","risky","safe","1926","bandit-task","12","162850","0.0-3.0-0.5","58","high"
"7","safe","50","blue-68","red-93","risky","safe","854","bandit-task","13","166594","0.0-3.0-0.6","58","high"
"8","safe","50","blue-109","red-171","risky","safe","1654","bandit-task","14","171218","0.0-3.0-0.7","58","high"
"9","safe","51","blue-173","red-17","risky","safe","966","bandit-task","15","174737","0.0-3.0-0.8","58","high"
"10","risky","70","blue-165","red-136","risky","safe","543","bandit-task","16","177825","0.0-3.0-0.9","58","high"
"11","safe","50","blue-193","red-110","risky","safe","470","bandit-task","17","180823","0.0-3.0-0.10","58","high"
"12","risky","60","blue-146","red-63","risky","safe","1742","bandit-task","18","185111","0.0-3.0-0.11","58","high"
"13","risky","86","blue-88","red-102","risky","safe","670","bandit-task","19","189071","0.0-3.0-0.12","58","high"
"14","risky","22","blue-211","red-175","risky","safe","662","bandit-task","20","192351","0.0-3.0-0.13","58","high"
"15","safe","48","blue-41","red-89","risky","safe","653","bandit-task","21","195431","0.0-3.0-0.14","58","high"
"16","risky","47","blue-54","red-50","risky","safe","454","bandit-task","22","198288","0.0-3.0-0.15","58","high"
"17","risky","67","blue-25","red-104","risky","safe","1085","bandit-task","23","202423","0.0-3.0-0.16","58","high"
"18","safe","50","blue-18","red-208","risky","safe","870","bandit-task","24","206319","0.0-3.0-0.17","58","high"
"19","risky","82","blue-116","red-180","risky","safe","1750","bandit-task","25","210551","0.0-3.0-0.18","58","high"
"20","safe","48","blue-201","red-97","risky","safe","445","bandit-task","26","213983","0.0-3.0-0.19","58","high"
"21","safe","50","blue-154","red-221","risky","safe","414","bandit-task","27","216815","0.0-3.0-0.20","58","high"
"22","risky","59","blue-184","red-186","risky","safe","518","bandit-task","28","219903","0.0-3.0-0.21","58","high"
"23","safe","49","blue-16","red-87","risky","safe","390","bandit-task","29","222831","0.0-3.0-0.22","58","high"
"24","risky","42","blue-95","red-179","risky","safe","2854","bandit-task","30","228063","0.0-3.0-0.23","58","high"
"25","risky","37","blue-125","red-108","risky","safe","333","bandit-task","31","230991","0.0-3.0-0.24","58","high"
