"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","23","blue-162","red-138","risky","safe","1874","bandit-task","10","624773","0.0-3.0-0.0","104","high"
"2","risky","69","blue-27","red-10","risky","safe","1350","bandit-task","11","629149","0.0-3.0-0.1","104","high"
"3","risky","65","blue-190","red-163","risky","safe","1390","bandit-task","12","633189","0.0-3.0-0.2","104","high"
"4","risky","71","blue-91","red-81","risky","safe","1022","bandit-task","13","636749","0.0-3.0-0.3","104","high"
"5","risky","63","blue-115","red-87","risky","safe","4270","bandit-task","14","643557","0.0-3.0-0.4","104","high"
"6","risky","26","blue-146","red-109","risky","safe","854","bandit-task","15","646845","0.0-3.0-0.5","104","high"
"7","risky","30","blue-180","red-121","risky","safe","1374","bandit-task","16","650645","0.0-3.0-0.6","104","high"
"8","risky","36","blue-169","red-143","risky","safe","1870","bandit-task","17","655437","0.0-3.0-0.7","104","high"
"9","safe","49","blue-30","red-67","risky","safe","1446","bandit-task","18","659485","0.0-3.0-0.8","104","high"
"10","risky","42","blue-161","red-80","risky","safe","1654","bandit-task","19","663613","0.0-3.0-0.9","104","high"
"11","risky","15","blue-153","red-142","risky","safe","3238","bandit-task","20","669805","0.0-3.0-0.10","104","high"
"12","risky","40","blue-25","red-103","risky","safe","1398","bandit-task","21","673925","0.0-3.0-0.11","104","high"
"13","safe","50","blue-167","red-221","risky","safe","1318","bandit-task","22","678017","0.0-3.0-0.12","104","high"
"14","risky","25","blue-219","red-57","risky","safe","1606","bandit-task","23","682169","0.0-3.0-0.13","104","high"
"15","risky","78","blue-45","red-69","risky","safe","1405","bandit-task","24","686129","0.0-3.0-0.14","104","high"
"16","risky","59","blue-123","red-182","risky","safe","1367","bandit-task","25","689960","0.0-3.0-0.15","104","high"
"17","risky","35","blue-58","red-96","risky","safe","2614","bandit-task","26","695264","0.0-3.0-0.16","104","high"
"18","risky","30","blue-148","red-24","risky","safe","1286","bandit-task","27","698872","0.0-3.0-0.17","104","high"
