"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","59","red-92","blue-38","safe","risky","4781","bandit-task","7","185752","0.0-3.0-0.0","22","high"
"2","safe","51","red-17","blue-200","safe","risky","3526","bandit-task","8","192104","0.0-3.0-0.1","22","high"
"3","risky","69","red-104","blue-206","safe","risky","4206","bandit-task","9","198879","0.0-3.0-0.2","22","high"
"4","safe","50","red-37","blue-171","safe","risky","1647","bandit-task","10","203032","0.0-3.0-0.3","22","high"
"5","safe","52","red-60","blue-23","safe","risky","1918","bandit-task","11","207600","0.0-3.0-0.4","22","high"
"6","risky","46","red-46","blue-71","safe","risky","2998","bandit-task","12","213432","0.0-3.0-0.5","22","high"
"7","risky","81","red-68","blue-122","safe","risky","2942","bandit-task","13","219039","0.0-3.0-0.6","22","high"
"8","safe","49","red-118","blue-150","safe","risky","3590","bandit-task","14","225128","0.0-3.0-0.7","22","high"
"9","risky","41","red-199","blue-130","safe","risky","3142","bandit-task","15","230823","0.0-3.0-0.8","22","high"
"10","safe","49","red-21","blue-107","safe","risky","3574","bandit-task","16","237095","0.0-3.0-0.9","22","high"
"11","safe","50","red-202","blue-86","safe","risky","1781","bandit-task","17","241943","0.0-3.0-0.10","22","high"
"12","risky","71","red-124","blue-127","safe","risky","2918","bandit-task","18","247550","0.0-3.0-0.11","22","high"
"13","risky","29","red-181","blue-33","safe","risky","3054","bandit-task","19","253414","0.0-3.0-0.12","22","high"
"14","risky","20","red-75","blue-163","safe","risky","1454","bandit-task","20","257726","0.0-3.0-0.13","22","high"
"15","safe","49","red-30","blue-182","safe","risky","1774","bandit-task","21","262326","0.0-3.0-0.14","22","high"
"16","safe","50","red-40","blue-79","safe","risky","2174","bandit-task","22","267318","0.0-3.0-0.15","22","high"
"17","risky","40","red-207","blue-76","safe","risky","1605","bandit-task","23","271446","0.0-3.0-0.16","22","high"
"18","risky","71","red-117","blue-221","safe","risky","3342","bandit-task","24","277182","0.0-3.0-0.17","22","high"
"19","risky","75","red-36","blue-204","safe","risky","1526","bandit-task","25","281150","0.0-3.0-0.18","22","high"
"20","safe","50","red-109","blue-136","safe","risky","2174","bandit-task","26","285974","0.0-3.0-0.19","22","high"
"21","safe","48","red-215","blue-44","safe","risky","1446","bandit-task","27","289966","0.0-3.0-0.20","22","high"
"22","risky","19","red-170","blue-56","safe","risky","3150","bandit-task","28","295526","0.0-3.0-0.21","22","high"
"23","safe","51","red-16","blue-152","safe","risky","2358","bandit-task","29","301022","0.0-3.0-0.22","22","high"
"24","risky","45","red-1","blue-7","safe","risky","1326","bandit-task","30","304710","0.0-3.0-0.23","22","high"
"25","risky","54","red-219","blue-70","safe","risky","2655","bandit-task","31","310020","0.0-3.0-0.24","22","high"
"26","risky","17","red-158","blue-27","safe","risky","1446","bandit-task","32","314420","0.0-3.0-0.25","22","high"
"27","safe","50","red-72","blue-54","safe","risky","2798","bandit-task","33","320188","0.0-3.0-0.26","22","high"
"28","safe","49","red-2","blue-146","safe","risky","3086","bandit-task","34","326124","0.0-3.0-0.27","22","high"
"29","safe","50","red-143","blue-58","safe","risky","1350","bandit-task","35","329844","0.0-3.0-0.28","22","high"
"30","risky","69","red-50","blue-129","safe","risky","1247","bandit-task","36","333707","0.0-3.0-0.29","22","high"
"31","risky","25","red-9","blue-193","safe","risky","1478","bandit-task","37","337507","0.0-3.0-0.30","22","high"
"32","safe","50","red-5","blue-48","safe","risky","1799","bandit-task","38","341771","0.0-3.0-0.31","22","high"
"33","safe","48","red-34","blue-187","safe","risky","1687","bandit-task","39","346027","0.0-3.0-0.32","22","high"
"34","risky","55","red-133","blue-4","safe","risky","1471","bandit-task","40","349980","0.0-3.0-0.33","22","high"
"35","risky","38","red-102","blue-198","safe","risky","1886","bandit-task","41","354811","0.0-3.0-0.34","22","high"
"36","risky","65","red-213","blue-167","safe","risky","1254","bandit-task","42","358699","0.0-3.0-0.35","22","high"
"37","safe","51","red-195","blue-81","safe","risky","1823","bandit-task","43","363291","0.0-3.0-0.36","22","high"
"38","risky","54","red-77","blue-111","safe","risky","2494","bandit-task","44","368283","0.0-3.0-0.37","22","high"
"39","safe","51","red-62","blue-191","safe","risky","1759","bandit-task","45","372765","0.0-3.0-0.38","22","high"
"40","safe","50","red-83","blue-162","safe","risky","2182","bandit-task","46","377405","0.0-3.0-0.39","22","high"
"41","risky","28","red-183","blue-73","safe","risky","1094","bandit-task","47","380877","0.0-3.0-0.40","22","high"
"42","safe","49","red-222","blue-61","safe","risky","838","bandit-task","48","384413","0.0-3.0-0.41","22","high"
"43","safe","51","red-52","blue-101","safe","risky","1342","bandit-task","49","388748","0.0-3.0-0.42","22","high"
"44","safe","50","red-149","blue-8","safe","risky","2118","bandit-task","50","393324","0.0-3.0-0.43","22","high"
"45","risky","26","red-93","blue-196","safe","risky","2846","bandit-task","51","398564","0.0-3.0-0.44","22","high"
"46","safe","51","red-89","blue-210","safe","risky","1574","bandit-task","52","402692","0.0-3.0-0.45","22","high"
"47","risky","25","red-179","blue-64","safe","risky","1622","bandit-task","53","407116","0.0-3.0-0.46","22","high"
"48","risky","43","red-112","blue-25","safe","risky","2982","bandit-task","54","412644","0.0-3.0-0.47","22","high"
"49","risky","72","red-184","blue-148","safe","risky","1173","bandit-task","55","416204","0.0-3.0-0.48","22","high"
"50","safe","50","red-174","blue-214","safe","risky","1006","bandit-task","56","419956","0.0-3.0-0.49","22","high"
"51","risky","16","red-185","blue-96","safe","risky","1654","bandit-task","57","424252","0.0-3.0-0.50","22","high"
"52","risky","50","red-203","blue-217","safe","risky","1237","bandit-task","58","427804","0.0-3.0-0.51","22","high"
"53","risky","68","red-211","blue-189","safe","risky","1134","bandit-task","59","431839","0.0-3.0-0.52","22","high"
"54","safe","51","red-94","blue-151","safe","risky","1726","bandit-task","60","435903","0.0-3.0-0.53","22","high"
"55","risky","27","red-190","blue-197","safe","risky","774","bandit-task","61","439343","0.0-3.0-0.54","22","high"
"56","safe","50","red-53","blue-160","safe","risky","1110","bandit-task","62","443007","0.0-3.0-0.55","22","high"
"57","risky","32","red-113","blue-22","safe","risky","1326","bandit-task","63","446927","0.0-3.0-0.56","22","high"
"58","safe","50","red-24","blue-15","safe","risky","1966","bandit-task","64","451447","0.0-3.0-0.57","22","high"
"59","safe","50","red-85","blue-220","safe","risky","2750","bandit-task","65","456719","0.0-3.0-0.58","22","high"
"60","risky","87","red-141","blue-115","safe","risky","1310","bandit-task","66","460495","0.0-3.0-0.59","22","high"
"61","risky","28","red-82","blue-128","safe","risky","3350","bandit-task","67","466383","0.0-3.0-0.60","22","high"
"62","safe","50","red-69","blue-131","safe","risky","2086","bandit-task","68","471310","0.0-3.0-0.61","22","high"
"63","risky","80","red-177","blue-32","safe","risky","3414","bandit-task","69","477502","0.0-3.0-0.62","22","high"
"64","risky","73","red-18","blue-119","safe","risky","1606","bandit-task","70","481710","0.0-3.0-0.63","22","high"
"65","safe","50","red-19","blue-99","safe","risky","1390","bandit-task","71","485456","0.0-3.0-0.64","22","high"
"66","risky","71","red-35","blue-205","safe","risky","933","bandit-task","72","488766","0.0-3.0-0.65","22","high"
"67","risky","22","red-39","blue-74","safe","risky","1270","bandit-task","73","492454","0.0-3.0-0.66","22","high"
"68","safe","51","red-161","blue-135","safe","risky","1519","bandit-task","74","496582","0.0-3.0-0.67","22","high"
"69","safe","49","red-169","blue-100","safe","risky","1622","bandit-task","75","500646","0.0-3.0-0.68","22","high"
"70","risky","88","red-47","blue-212","safe","risky","846","bandit-task","76","503974","0.0-3.0-0.69","22","high"
"71","safe","48","red-156","blue-176","safe","risky","871","bandit-task","77","508102","0.0-3.0-0.70","22","high"
"72","risky","49","red-175","blue-13","safe","risky","1141","bandit-task","78","511942","0.0-3.0-0.71","22","high"
"73","risky","28","red-134","blue-31","safe","risky","1534","bandit-task","79","516062","0.0-3.0-0.72","22","high"
"74","risky","53","red-98","blue-153","safe","risky","1406","bandit-task","80","520070","0.0-3.0-0.73","22","high"
"75","risky","73","red-59","blue-154","safe","risky","1134","bandit-task","81","523598","0.0-3.0-0.74","22","high"
"76","safe","49","red-147","blue-144","safe","risky","1453","bandit-task","82","527846","0.0-3.0-0.75","22","high"
"77","risky","78","red-43","blue-126","safe","risky","1365","bandit-task","83","531670","0.0-3.0-0.76","22","high"
"78","risky","20","red-80","blue-66","safe","risky","1126","bandit-task","84","535790","0.0-3.0-0.77","22","high"
"79","risky","30","red-188","blue-95","safe","risky","1613","bandit-task","85","539798","0.0-3.0-0.78","22","high"
"80","safe","50","red-137","blue-172","safe","risky","1270","bandit-task","86","543718","0.0-3.0-0.79","22","high"
"81","risky","31","red-106","blue-114","safe","risky","1182","bandit-task","87","547518","0.0-3.0-0.80","22","high"
"82","safe","50","red-11","blue-103","safe","risky","1526","bandit-task","88","551534","0.0-3.0-0.81","22","high"
"83","safe","50","red-164","blue-105","safe","risky","1296","bandit-task","89","555209","0.0-3.0-0.82","22","high"
"84","risky","35","red-178","blue-57","safe","risky","1134","bandit-task","90","558728","0.0-3.0-0.83","22","high"
"85","risky","23","red-108","blue-28","safe","risky","1910","bandit-task","91","563008","0.0-3.0-0.84","22","high"
"86","risky","72","red-97","blue-45","safe","risky","2142","bandit-task","92","567681","0.0-3.0-0.85","22","high"
"87","safe","49","red-186","blue-157","safe","risky","1478","bandit-task","93","572208","0.0-3.0-0.86","22","high"
"88","risky","54","red-173","blue-166","safe","risky","1518","bandit-task","94","576280","0.0-3.0-0.87","22","high"
"89","safe","50","red-192","blue-14","safe","risky","1430","bandit-task","95","580976","0.0-3.0-0.88","22","high"
"90","safe","50","red-142","blue-55","safe","risky","2206","bandit-task","96","586024","0.0-3.0-0.89","22","high"
"91","risky","64","red-201","blue-125","safe","risky","1110","bandit-task","97","589944","0.0-3.0-0.90","22","high"
"92","risky","32","red-78","blue-20","safe","risky","991","bandit-task","98","593544","0.0-3.0-0.91","22","high"
"93","safe","49","red-180","blue-145","safe","risky","1653","bandit-task","99","598264","0.0-3.0-0.92","22","high"
"94","safe","51","red-26","blue-209","safe","risky","2109","bandit-task","100","603688","0.0-3.0-0.93","22","high"
"95","risky","34","red-138","blue-132","safe","risky","1038","bandit-task","101","608016","0.0-3.0-0.94","22","high"
"96","risky","75","red-90","blue-6","safe","risky","1669","bandit-task","102","612472","0.0-3.0-0.95","22","high"
"97","risky","47","red-84","blue-49","safe","risky","1368","bandit-task","103","616514","0.0-3.0-0.96","22","high"
"98","risky","26","red-140","blue-123","safe","risky","1486","bandit-task","104","620698","0.0-3.0-0.97","22","high"
"99","risky","33","red-139","blue-3","safe","risky","1693","bandit-task","105","625306","0.0-3.0-0.98","22","high"
"100","risky","11","red-67","blue-218","safe","risky","2333","bandit-task","106","630098","0.0-3.0-0.99","22","high"
"101","safe","51","red-159","blue-165","safe","risky","1445","bandit-task","107","633954","0.0-3.0-0.100","22","high"
"102","safe","48","red-194","blue-116","safe","risky","1654","bandit-task","108","638050","0.0-3.0-0.101","22","high"
"103","risky","25","red-42","blue-65","safe","risky","1693","bandit-task","109","642314","0.0-3.0-0.102","22","high"
"104","safe","50","red-10","blue-110","safe","risky","1630","bandit-task","110","646346","0.0-3.0-0.103","22","high"
"105","safe","51","red-168","blue-208","safe","risky","1782","bandit-task","111","650730","0.0-3.0-0.104","22","high"
"106","safe","51","red-51","blue-63","safe","risky","1582","bandit-task","112","654929","0.0-3.0-0.105","22","high"
"107","risky","73","red-91","blue-29","safe","risky","1398","bandit-task","113","658929","0.0-3.0-0.106","22","high"
"108","safe","50","red-12","blue-87","safe","risky","1982","bandit-task","114","663537","0.0-3.0-0.107","22","high"
"109","risky","63","red-155","blue-88","safe","risky","1206","bandit-task","115","667642","0.0-3.0-0.108","22","high"
"110","risky","42","red-216","blue-41","safe","risky","1422","bandit-task","116","671921","0.0-3.0-0.109","22","high"
