"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","20","red-66","blue-101","safe","risky","3337","bandit-task","4","93061","0.0-3.0-0.0","26","low"
"2","risky","26","red-66","blue-101","safe","risky","3358","bandit-task","5","101965","0.0-3.0-0.1","26","low"
"3","risky","80","red-66","blue-101","safe","risky","2070","bandit-task","6","107914","0.0-3.0-0.2","26","low"
"4","safe","51","red-66","blue-101","safe","risky","3342","bandit-task","7","113858","0.0-3.0-0.3","26","low"
"5","risky","73","red-66","blue-101","safe","risky","2302","bandit-task","8","118658","0.0-3.0-0.4","26","low"
"6","safe","49","red-66","blue-101","safe","risky","1070","bandit-task","9","122130","0.0-3.0-0.5","26","low"
"7","risky","79","red-66","blue-101","safe","risky","1982","bandit-task","10","126506","0.0-3.0-0.6","26","low"
"8","risky","51","red-66","blue-101","safe","risky","1622","bandit-task","11","132322","0.0-3.0-0.7","26","low"
"9","risky","70","red-66","blue-101","safe","risky","1735","bandit-task","12","136490","0.0-3.0-0.8","26","low"
"10","risky","23","red-66","blue-101","safe","risky","1391","bandit-task","13","140242","0.0-3.0-0.9","26","low"
"11","safe","48","red-66","blue-101","safe","risky","1215","bandit-task","14","143825","0.0-3.0-0.10","26","low"
"12","risky","64","red-66","blue-101","safe","risky","695","bandit-task","15","146905","0.0-3.0-0.11","26","low"
"13","risky","68","red-66","blue-101","safe","risky","887","bandit-task","16","151041","0.0-3.0-0.12","26","low"
"14","risky","50","red-66","blue-101","safe","risky","1167","bandit-task","17","154673","0.0-3.0-0.13","26","low"
"15","risky","46","red-66","blue-101","safe","risky","767","bandit-task","18","157833","0.0-3.0-0.14","26","low"
"16","safe","50","red-66","blue-101","safe","risky","1911","bandit-task","19","162129","0.0-3.0-0.15","26","low"
"17","risky","70","red-66","blue-101","safe","risky","758","bandit-task","20","165281","0.0-3.0-0.16","26","low"
"18","risky","47","red-66","blue-101","safe","risky","814","bandit-task","21","168436","0.0-3.0-0.17","26","low"
"19","risky","62","red-66","blue-101","safe","risky","942","bandit-task","22","172803","0.0-3.0-0.18","26","low"
"20","risky","25","red-66","blue-101","safe","risky","646","bandit-task","23","175948","0.0-3.0-0.19","26","low"
"21","risky","77","red-66","blue-101","safe","risky","631","bandit-task","24","179172","0.0-3.0-0.20","26","low"
"22","risky","53","red-66","blue-101","safe","risky","1262","bandit-task","25","183723","0.0-3.0-0.21","26","low"
"23","risky","40","red-66","blue-101","safe","risky","1150","bandit-task","26","188363","0.0-3.0-0.22","26","low"
"24","safe","49","red-66","blue-101","safe","risky","1071","bandit-task","27","191819","0.0-3.0-0.23","26","low"
"25","safe","51","red-66","blue-101","safe","risky","815","bandit-task","28","195011","0.0-3.0-0.24","26","low"
"26","risky","59","red-66","blue-101","safe","risky","599","bandit-task","29","197971","0.0-3.0-0.25","26","low"
"27","risky","76","red-66","blue-101","safe","risky","719","bandit-task","30","201147","0.0-3.0-0.26","26","low"
"28","risky","74","red-66","blue-101","safe","risky","686","bandit-task","31","204259","0.0-3.0-0.27","26","low"
"29","risky","10","red-66","blue-101","safe","risky","639","bandit-task","32","207476","0.0-3.0-0.28","26","low"
"30","risky","61","red-66","blue-101","safe","risky","597","bandit-task","33","210443","0.0-3.0-0.29","26","low"
"31","risky","72","red-66","blue-101","safe","risky","590","bandit-task","34","213379","0.0-3.0-0.30","26","low"
"32","risky","65","red-66","blue-101","safe","risky","526","bandit-task","35","216243","0.0-3.0-0.31","26","low"
"33","risky","77","red-66","blue-101","safe","risky","630","bandit-task","36","220259","0.0-3.0-0.32","26","low"
"34","risky","38","red-66","blue-101","safe","risky","494","bandit-task","37","223107","0.0-3.0-0.33","26","low"
"35","risky","35","red-66","blue-101","safe","risky","509","bandit-task","38","225939","0.0-3.0-0.34","26","low"
"36","safe","51","red-66","blue-101","safe","risky","1406","bandit-task","39","229897","0.0-3.0-0.35","26","low"
"37","safe","52","red-66","blue-101","safe","risky","734","bandit-task","40","233337","0.0-3.0-0.36","26","low"
"38","risky","27","red-66","blue-101","safe","risky","590","bandit-task","41","236433","0.0-3.0-0.37","26","low"
"39","safe","48","red-66","blue-101","safe","risky","686","bandit-task","42","239481","0.0-3.0-0.38","26","low"
"40","safe","50","red-66","blue-101","safe","risky","598","bandit-task","43","242409","0.0-3.0-0.39","26","low"
"41","safe","52","red-66","blue-101","safe","risky","638","bandit-task","44","245425","0.0-3.0-0.40","26","low"
"42","risky","75","red-66","blue-101","safe","risky","622","bandit-task","45","248465","0.0-3.0-0.41","26","low"
