"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","51","red-172","blue-147","risky","safe","2281","bandit-task","4","240169","0.0-3.0-0.0","84","high"
"2","risky","33","red-60","blue-111","risky","safe","2421","bandit-task","5","245633","0.0-3.0-0.1","84","high"
"3","safe","48","red-68","blue-167","risky","safe","4022","bandit-task","6","252745","0.0-3.0-0.2","84","high"
"4","risky","88","red-214","blue-197","risky","safe","3126","bandit-task","7","259265","0.0-3.0-0.3","84","high"
"5","safe","50","red-218","blue-212","risky","safe","4326","bandit-task","8","266521","0.0-3.0-0.4","84","high"
"6","risky","34","red-156","blue-65","risky","safe","4294","bandit-task","9","273937","0.0-3.0-0.5","84","high"
"7","risky","39","red-8","blue-37","risky","safe","2757","bandit-task","10","279512","0.0-3.0-0.6","84","high"
"8","safe","50","red-201","blue-205","risky","safe","1710","bandit-task","11","284200","0.0-3.0-0.7","84","high"
"9","safe","51","red-46","blue-11","risky","safe","2262","bandit-task","12","289536","0.0-3.0-0.8","84","high"
"10","safe","51","red-175","blue-58","risky","safe","2102","bandit-task","13","294544","0.0-3.0-0.9","84","high"
"11","risky","35","red-33","blue-210","risky","safe","1750","bandit-task","14","299056","0.0-3.0-0.10","84","high"
"12","safe","50","red-158","blue-208","risky","safe","3382","bandit-task","15","305752","0.0-3.0-0.11","84","high"
"13","safe","48","red-162","blue-30","risky","safe","7462","bandit-task","16","316039","0.0-3.0-0.12","84","high"
"14","safe","48","red-93","blue-85","risky","safe","1190","bandit-task","17","320071","0.0-3.0-0.13","84","high"
"15","safe","53","red-7","blue-139","risky","safe","1214","bandit-task","18","324423","0.0-3.0-0.14","84","high"
"16","safe","48","red-159","blue-78","risky","safe","1470","bandit-task","19","328551","0.0-3.0-0.15","84","high"
"17","risky","86","red-126","blue-88","risky","safe","1471","bandit-task","20","333327","0.0-3.0-0.16","84","high"
"18","risky","68","red-67","blue-110","risky","safe","2918","bandit-task","21","339094","0.0-3.0-0.17","84","high"
"19","safe","50","red-51","blue-5","risky","safe","6030","bandit-task","22","348469","0.0-3.0-0.18","84","high"
"20","risky","43","red-104","blue-62","risky","safe","2654","bandit-task","23","354373","0.0-3.0-0.19","84","high"
"21","safe","49","red-116","blue-191","risky","safe","3518","bandit-task","24","360581","0.0-3.0-0.20","84","high"
"22","risky","55","red-198","blue-80","risky","safe","2015","bandit-task","25","365477","0.0-3.0-0.21","84","high"
"23","safe","51","red-96","blue-127","risky","safe","1557","bandit-task","26","370037","0.0-3.0-0.22","84","high"
"24","safe","49","red-150","blue-71","risky","safe","2510","bandit-task","27","375509","0.0-3.0-0.23","84","high"
"25","risky","67","red-113","blue-95","risky","safe","2494","bandit-task","28","381685","0.0-3.0-0.24","84","high"
"26","safe","50","red-55","blue-35","risky","safe","3302","bandit-task","29","388981","0.0-3.0-0.25","84","high"
"27","safe","49","red-165","blue-6","risky","safe","4670","bandit-task","30","396733","0.0-3.0-0.26","84","high"
"28","safe","51","red-43","blue-179","risky","safe","7039","bandit-task","31","406590","0.0-3.0-0.27","84","high"
