"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","safe","50","red-89","blue-148","safe","risky","2026","bandit-task","10","660770","0.0-3.0-0.0","96","low"
"2","risky","31","red-89","blue-148","safe","risky","886","bandit-task","11","663978","0.0-3.0-0.1","96","low"
"3","safe","52","red-89","blue-148","safe","risky","559","bandit-task","12","666858","0.0-3.0-0.2","96","low"
"4","safe","49","red-89","blue-148","safe","risky","806","bandit-task","13","669954","0.0-3.0-0.3","96","low"
"5","risky","68","red-89","blue-148","safe","risky","622","bandit-task","14","673098","0.0-3.0-0.4","96","low"
"6","safe","50","red-89","blue-148","safe","risky","1494","bandit-task","15","676978","0.0-3.0-0.5","96","low"
"7","risky","83","red-89","blue-148","safe","risky","446","bandit-task","16","679874","0.0-3.0-0.6","96","low"
"8","safe","49","red-89","blue-148","safe","risky","518","bandit-task","17","682687","0.0-3.0-0.7","96","low"
"9","safe","49","red-89","blue-148","safe","risky","902","bandit-task","18","686071","0.0-3.0-0.8","96","low"
"10","risky","25","red-89","blue-148","safe","risky","1230","bandit-task","19","689887","0.0-3.0-0.9","96","low"
"11","safe","51","red-89","blue-148","safe","risky","558","bandit-task","20","692967","0.0-3.0-0.10","96","low"
"12","safe","50","red-89","blue-148","safe","risky","390","bandit-task","21","695663","0.0-3.0-0.11","96","low"
"13","risky","42","red-89","blue-148","safe","risky","510","bandit-task","22","698647","0.0-3.0-0.12","96","low"
"14","safe","49","red-89","blue-148","safe","risky","366","bandit-task","23","701375","0.0-3.0-0.13","96","low"
"15","safe","50","red-89","blue-148","safe","risky","342","bandit-task","24","704022","0.0-3.0-0.14","96","low"
"16","safe","49","red-89","blue-148","safe","risky","335","bandit-task","25","706647","0.0-3.0-0.15","96","low"
"17","safe","48","red-89","blue-148","safe","risky","310","bandit-task","26","709311","0.0-3.0-0.16","96","low"
"18","safe","50","red-89","blue-148","safe","risky","303","bandit-task","27","712063","0.0-3.0-0.17","96","low"
"19","safe","51","red-89","blue-148","safe","risky","438","bandit-task","28","714974","0.0-3.0-0.18","96","low"
"20","risky","47","red-89","blue-148","safe","risky","342","bandit-task","29","717751","0.0-3.0-0.19","96","low"
"21","safe","49","red-89","blue-148","safe","risky","399","bandit-task","30","720575","0.0-3.0-0.20","96","low"
