"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","28","red-8","blue-73","risky","safe","2709","bandit-task","22","495204","0.0-3.0-0.0","88","high"
"2","risky","25","red-146","blue-81","risky","safe","2029","bandit-task","23","499747","0.0-3.0-0.1","88","high"
"3","safe","50","red-207","blue-37","risky","safe","1054","bandit-task","24","503267","0.0-3.0-0.2","88","high"
"4","safe","51","red-14","blue-60","risky","safe","1270","bandit-task","25","506971","0.0-3.0-0.3","88","high"
"5","risky","70","red-13","blue-214","risky","safe","814","bandit-task","26","510187","0.0-3.0-0.4","88","high"
"6","safe","51","red-105","blue-65","risky","safe","1782","bandit-task","27","514370","0.0-3.0-0.5","88","high"
"7","safe","50","red-163","blue-115","risky","safe","1190","bandit-task","28","517962","0.0-3.0-0.6","88","high"
"8","safe","51","red-3","blue-187","risky","safe","1375","bandit-task","29","521954","0.0-3.0-0.7","88","high"
"9","risky","52","red-26","blue-66","risky","safe","1534","bandit-task","30","525874","0.0-3.0-0.8","88","high"
"10","safe","50","red-113","blue-117","risky","safe","1398","bandit-task","31","530211","0.0-3.0-0.9","88","high"
"11","safe","51","red-157","blue-11","risky","safe","2510","bandit-task","32","535242","0.0-3.0-0.10","88","high"
"12","safe","49","red-82","blue-209","risky","safe","1327","bandit-task","33","539058","0.0-3.0-0.11","88","high"
"13","safe","50","red-40","blue-46","risky","safe","1319","bandit-task","34","542906","0.0-3.0-0.12","88","high"
"14","safe","51","red-15","blue-176","risky","safe","926","bandit-task","35","546674","0.0-3.0-0.13","88","high"
"15","safe","51","red-123","blue-171","risky","safe","1111","bandit-task","36","550178","0.0-3.0-0.14","88","high"
"16","safe","51","red-206","blue-42","risky","safe","1222","bandit-task","37","553778","0.0-3.0-0.15","88","high"
"17","safe","51","red-90","blue-47","risky","safe","1437","bandit-task","38","557634","0.0-3.0-0.16","88","high"
"18","risky","69","red-172","blue-155","risky","safe","926","bandit-task","39","560970","0.0-3.0-0.17","88","high"
"19","risky","23","red-87","blue-203","risky","safe","1134","bandit-task","40","564530","0.0-3.0-0.18","88","high"
"20","risky","27","red-70","blue-83","risky","safe","925","bandit-task","41","567818","0.0-3.0-0.19","88","high"
"21","risky","78","red-48","blue-98","risky","safe","998","bandit-task","42","571178","0.0-3.0-0.20","88","high"
"22","risky","28","red-178","blue-217","risky","safe","812","bandit-task","43","574367","0.0-3.0-0.21","88","high"
