"trial","choice","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"1","risky","69","blue-17","red-72","risky","safe","4516","bandit-task","4","106264","0.0-3.0-0.0","8","low"
"2","risky","72","blue-17","red-72","risky","safe","2598","bandit-task","5","112048","0.0-3.0-0.1","8","low"
"3","safe","50","blue-17","red-72","risky","safe","2094","bandit-task","6","117480","0.0-3.0-0.2","8","low"
"4","risky","48","blue-17","red-72","risky","safe","1382","bandit-task","7","121600","0.0-3.0-0.3","8","low"
"5","safe","50","blue-17","red-72","risky","safe","2419","bandit-task","8","127636","0.0-3.0-0.4","8","low"
"6","safe","51","blue-17","red-72","risky","safe","2271","bandit-task","9","132500","0.0-3.0-0.5","8","low"
"7","safe","51","blue-17","red-72","risky","safe","3439","bandit-task","10","138356","0.0-3.0-0.6","8","low"
"8","risky","21","blue-17","red-72","risky","safe","678","bandit-task","11","141452","0.0-3.0-0.7","8","low"
"9","safe","52","blue-17","red-72","risky","safe","1606","bandit-task","12","145428","0.0-3.0-0.8","8","low"
"10","safe","50","blue-17","red-72","risky","safe","933","bandit-task","13","149212","0.0-3.0-0.9","8","low"
"11","safe","50","blue-17","red-72","risky","safe","1086","bandit-task","14","152780","0.0-3.0-0.10","8","low"
"12","safe","50","blue-17","red-72","risky","safe","486","bandit-task","15","155604","0.0-3.0-0.11","8","low"
"13","safe","50","blue-17","red-72","risky","safe","766","bandit-task","16","158724","0.0-3.0-0.12","8","low"
"14","safe","53","blue-17","red-72","risky","safe","878","bandit-task","17","162004","0.0-3.0-0.13","8","low"
"15","safe","49","blue-17","red-72","risky","safe","750","bandit-task","18","165108","0.0-3.0-0.14","8","low"
"16","safe","53","blue-17","red-72","risky","safe","774","bandit-task","19","168244","0.0-3.0-0.15","8","low"
"17","safe","49","blue-17","red-72","risky","safe","718","bandit-task","20","171308","0.0-3.0-0.16","8","low"
"18","safe","51","blue-17","red-72","risky","safe","702","bandit-task","21","174724","0.0-3.0-0.17","8","low"
"19","safe","48","blue-17","red-72","risky","safe","718","bandit-task","22","177972","0.0-3.0-0.18","8","low"
"20","safe","50","blue-17","red-72","risky","safe","886","bandit-task","23","181284","0.0-3.0-0.19","8","low"
"21","safe","49","blue-17","red-72","risky","safe","526","bandit-task","24","184142","0.0-3.0-0.20","8","low"
"22","safe","51","blue-17","red-72","risky","safe","766","bandit-task","25","187309","0.0-3.0-0.21","8","low"
"23","safe","50","blue-17","red-72","risky","safe","575","bandit-task","26","190213","0.0-3.0-0.22","8","low"
"24","safe","50","blue-17","red-72","risky","safe","479","bandit-task","27","193117","0.0-3.0-0.23","8","low"
"25","safe","49","blue-17","red-72","risky","safe","471","bandit-task","28","195966","0.0-3.0-0.24","8","low"
"26","safe","51","blue-17","red-72","risky","safe","486","bandit-task","29","198957","0.0-3.0-0.25","8","low"
"27","safe","49","blue-17","red-72","risky","safe","687","bandit-task","30","202013","0.0-3.0-0.26","8","low"
"28","safe","48","blue-17","red-72","risky","safe","503","bandit-task","31","204885","0.0-3.0-0.27","8","low"
"29","safe","51","blue-17","red-72","risky","safe","646","bandit-task","32","207845","0.0-3.0-0.28","8","low"
"30","safe","51","blue-17","red-72","risky","safe","510","bandit-task","33","210781","0.0-3.0-0.29","8","low"
"31","safe","50","blue-17","red-72","risky","safe","455","bandit-task","34","213709","0.0-3.0-0.30","8","low"
"32","safe","49","blue-17","red-72","risky","safe","446","bandit-task","35","216477","0.0-3.0-0.31","8","low"
"33","safe","52","blue-17","red-72","risky","safe","614","bandit-task","36","219373","0.0-3.0-0.32","8","low"
"34","safe","51","blue-17","red-72","risky","safe","941","bandit-task","37","222653","0.0-3.0-0.33","8","low"
"35","safe","48","blue-17","red-72","risky","safe","975","bandit-task","38","225989","0.0-3.0-0.34","8","low"
"36","safe","50","blue-17","red-72","risky","safe","430","bandit-task","39","228789","0.0-3.0-0.35","8","low"
"37","safe","50","blue-17","red-72","risky","safe","462","bandit-task","40","231613","0.0-3.0-0.36","8","low"
"38","safe","50","blue-17","red-72","risky","safe","462","bandit-task","41","234389","0.0-3.0-0.37","8","low"
"39","safe","50","blue-17","red-72","risky","safe","806","bandit-task","42","237525","0.0-3.0-0.38","8","low"
"40","safe","49","blue-17","red-72","risky","safe","438","bandit-task","43","240309","0.0-3.0-0.39","8","low"
"41","safe","50","blue-17","red-72","risky","safe","406","bandit-task","44","243029","0.0-3.0-0.40","8","low"
"42","safe","50","blue-17","red-72","risky","safe","382","bandit-task","45","245780","0.0-3.0-0.41","8","low"
"43","safe","49","blue-17","red-72","risky","safe","455","bandit-task","46","248588","0.0-3.0-0.42","8","low"
"44","safe","50","blue-17","red-72","risky","safe","453","bandit-task","47","251404","0.0-3.0-0.43","8","low"
"45","safe","50","blue-17","red-72","risky","safe","701","bandit-task","48","254676","0.0-3.0-0.44","8","low"
"46","safe","50","blue-17","red-72","risky","safe","1206","bandit-task","49","258404","0.0-3.0-0.45","8","low"
"47","safe","50","blue-17","red-72","risky","safe","518","bandit-task","50","261284","0.0-3.0-0.46","8","low"
"48","safe","49","blue-17","red-72","risky","safe","518","bandit-task","51","264124","0.0-3.0-0.47","8","low"
"49","safe","48","blue-17","red-72","risky","safe","534","bandit-task","52","267340","0.0-3.0-0.48","8","low"
"50","safe","50","blue-17","red-72","risky","safe","518","bandit-task","53","270148","0.0-3.0-0.49","8","low"
"51","safe","50","blue-17","red-72","risky","safe","982","bandit-task","54","273452","0.0-3.0-0.50","8","low"
"52","safe","51","blue-17","red-72","risky","safe","414","bandit-task","55","276188","0.0-3.0-0.51","8","low"
"53","safe","52","blue-17","red-72","risky","safe","541","bandit-task","56","279044","0.0-3.0-0.52","8","low"
"54","safe","50","blue-17","red-72","risky","safe","790","bandit-task","57","282164","0.0-3.0-0.53","8","low"
"55","safe","49","blue-17","red-72","risky","safe","510","bandit-task","58","284988","0.0-3.0-0.54","8","low"
"56","safe","51","blue-17","red-72","risky","safe","534","bandit-task","59","288084","0.0-3.0-0.55","8","low"
"57","risky","21","blue-17","red-72","risky","safe","2566","bandit-task","60","293564","0.0-3.0-0.56","8","low"
"58","safe","49","blue-17","red-72","risky","safe","422","bandit-task","61","296276","0.0-3.0-0.57","8","low"
"59","safe","48","blue-17","red-72","risky","safe","518","bandit-task","62","299076","0.0-3.0-0.58","8","low"
"60","safe","50","blue-17","red-72","risky","safe","462","bandit-task","63","302332","0.0-3.0-0.59","8","low"
"61","safe","50","blue-17","red-72","risky","safe","438","bandit-task","64","305076","0.0-3.0-0.60","8","low"
"62","safe","49","blue-17","red-72","risky","safe","542","bandit-task","65","307906","0.0-3.0-0.61","8","low"
"63","safe","50","blue-17","red-72","risky","safe","438","bandit-task","66","310594","0.0-3.0-0.62","8","low"
"64","safe","51","blue-17","red-72","risky","safe","590","bandit-task","67","313450","0.0-3.0-0.63","8","low"
"65","safe","50","blue-17","red-72","risky","safe","478","bandit-task","68","316218","0.0-3.0-0.64","8","low"
"66","safe","51","blue-17","red-72","risky","safe","470","bandit-task","69","319050","0.0-3.0-0.65","8","low"
"67","safe","52","blue-17","red-72","risky","safe","590","bandit-task","70","322002","0.0-3.0-0.66","8","low"
"68","safe","51","blue-17","red-72","risky","safe","454","bandit-task","71","324802","0.0-3.0-0.67","8","low"
"69","safe","48","blue-17","red-72","risky","safe","406","bandit-task","72","327562","0.0-3.0-0.68","8","low"
"70","safe","50","blue-17","red-72","risky","safe","702","bandit-task","73","330602","0.0-3.0-0.69","8","low"
"71","safe","51","blue-17","red-72","risky","safe","534","bandit-task","74","333522","0.0-3.0-0.70","8","low"
"72","safe","50","blue-17","red-72","risky","safe","534","bandit-task","75","336386","0.0-3.0-0.71","8","low"
"73","safe","50","blue-17","red-72","risky","safe","382","bandit-task","76","339394","0.0-3.0-0.72","8","low"
"74","safe","50","blue-17","red-72","risky","safe","358","bandit-task","77","342066","0.0-3.0-0.73","8","low"
"75","safe","49","blue-17","red-72","risky","safe","446","bandit-task","78","344850","0.0-3.0-0.74","8","low"
"76","safe","48","blue-17","red-72","risky","safe","366","bandit-task","79","347922","0.0-3.0-0.75","8","low"
"77","safe","50","blue-17","red-72","risky","safe","654","bandit-task","80","351066","0.0-3.0-0.76","8","low"
"78","safe","51","blue-17","red-72","risky","safe","622","bandit-task","81","355138","0.0-3.0-0.77","8","low"
"79","safe","50","blue-17","red-72","risky","safe","502","bandit-task","82","358250","0.0-3.0-0.78","8","low"
"80","safe","50","blue-17","red-72","risky","safe","630","bandit-task","83","361466","0.0-3.0-0.79","8","low"
"81","safe","50","blue-17","red-72","risky","safe","494","bandit-task","84","364258","0.0-3.0-0.80","8","low"
"82","safe","51","blue-17","red-72","risky","safe","414","bandit-task","85","366969","0.0-3.0-0.81","8","low"
"83","safe","50","blue-17","red-72","risky","safe","494","bandit-task","86","369721","0.0-3.0-0.82","8","low"
"84","safe","51","blue-17","red-72","risky","safe","422","bandit-task","87","372881","0.0-3.0-0.83","8","low"
