"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"42670","4","2","0","4","3","A","safe","red","survey-likert","114","475901","0.0-5.0-0.0","10","high"
"38286","4","2","2","1","3","B","safe","red","survey-likert","115","514190","0.0-5.0-1.0","10","high"
"20300","5","5","0","5","0","A","risky","blue","survey-likert","116","534492","0.0-5.0-0.1","10","high"
"26609","0","1","1","0","0","B","risky","blue","survey-likert","117","561103","0.0-5.0-1.1","10","high"
