"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"29337","1","1","1","1","6","A","safe","red","survey-likert","114","408422","0.0-5.0-0.0","99","low"
"33027","5","5","6","4","6","B","safe","red","survey-likert","115","441452","0.0-5.0-1.0","99","low"
"19744","5","5","3","5","2","A","risky","blue","survey-likert","116","461200","0.0-5.0-0.1","99","low"
"23108","3","2","0","3","3","B","risky","blue","survey-likert","117","484310","0.0-5.0-1.1","99","low"
