"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"32330","5","4","3","4","2","A","safe","blue","survey-likert","114","494599","0.0-5.0-0.0","55","high"
"27788","4","5","1","3","2","B","safe","blue","survey-likert","115","522389","0.0-5.0-1.0","55","high"
"15860","5","4","4","3","2","A","risky","red","survey-likert","116","538252","0.0-5.0-0.1","55","high"
"19432","2","2","2","1","1","B","risky","red","survey-likert","117","557686","0.0-5.0-1.1","55","high"
