"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"30177","1","5","1","1","5","A","safe","blue","survey-likert","114","414224","0.0-5.0-0.0","39","high"
"33187","5","4","5","1","4","B","safe","blue","survey-likert","115","447414","0.0-5.0-1.0","39","high"
"27232","5","3","5","5","3","A","risky","red","survey-likert","116","474647","0.0-5.0-0.1","39","high"
"33309","6","1","2","4","5","B","risky","red","survey-likert","117","507958","0.0-5.0-1.1","39","high"
