"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"37705","5","5","3","4","2","A","risky","red","survey-likert","114","631325","0.0-5.0-0.0","90","high"
"50141","4","2","3","2","3","B","risky","red","survey-likert","115","681469","0.0-5.0-1.0","90","high"
"19676","5","5","3","5","2","A","safe","blue","survey-likert","116","701148","0.0-5.0-0.1","90","high"
"37941","2","2","3","3","3","B","safe","blue","survey-likert","117","739091","0.0-5.0-1.1","90","high"
