"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"19467","4","3","1","5","2","A","risky","blue","survey-likert","114","619537","0.0-5.0-0.0","92","high"
"25468","5","4","3","1","2","B","risky","blue","survey-likert","115","645008","0.0-5.0-1.0","92","high"
"20541","5","4","0","5","3","A","safe","red","survey-likert","116","665550","0.0-5.0-0.1","92","high"
"19424","5","2","1","1","1","B","safe","red","survey-likert","117","684978","0.0-5.0-1.1","92","high"
