"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"23193","4","5","4","5","3","A","safe","red","survey-likert","114","504738","0.0-5.0-0.0","46","high"
"37620","2","5","5","5","4","B","safe","red","survey-likert","115","542360","0.0-5.0-1.0","46","high"
"16897","2","2","2","3","5","A","risky","blue","survey-likert","116","559259","0.0-5.0-0.1","46","high"
"20580","5","5","5","3","5","B","risky","blue","survey-likert","117","579842","0.0-5.0-1.1","46","high"
