"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"45904","1","1","0","0","5","A","safe","red","survey-likert","114","508249","0.0-5.0-0.0","111","high"
"21237","5","5","5","4","5","B","safe","red","survey-likert","115","529488","0.0-5.0-1.0","111","high"
"16556","6","6","6","5","1","A","risky","blue","survey-likert","116","546047","0.0-5.0-0.1","111","high"
"19884","4","1","1","4","2","B","risky","blue","survey-likert","117","565934","0.0-5.0-1.1","111","high"
