"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"29687","1","1","1","1","5","A","safe","red","survey-likert","114","422496","0.0-5.0-0.0","80","low"
"26996","3","4","4","4","5","B","safe","red","survey-likert","115","449495","0.0-5.0-1.0","80","low"
"24876","6","6","6","6","1","A","risky","blue","survey-likert","116","474374","0.0-5.0-0.1","80","low"
"33789","1","1","1","1","1","B","risky","blue","survey-likert","117","508166","0.0-5.0-1.1","80","low"
