"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"29806","6","5","5","6","1","A","risky","blue","survey-likert","114","415110","0.0-5.0-0.0","18","low"
"33897","2","1","1","3","2","B","risky","blue","survey-likert","115","449010","0.0-5.0-1.0","18","low"
"29795","1","1","1","1","5","A","safe","red","survey-likert","116","478808","0.0-5.0-0.1","18","low"
"30996","3","4","4","2","5","B","safe","red","survey-likert","117","509807","0.0-5.0-1.1","18","low"
