"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"36791","1","3","2","1","2","A","risky","red","survey-likert","114","541413","0.0-5.0-0.0","63","high"
"30262","4","5","2","2","4","B","risky","red","survey-likert","115","571678","0.0-5.0-1.0","63","high"
"22478","2","1","3","3","1","A","safe","blue","survey-likert","116","594158","0.0-5.0-0.1","63","high"
"43199","3","4","3","4","3","B","safe","blue","survey-likert","117","637359","0.0-5.0-1.1","63","high"
