"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"32821","5","5","5","5","2","A","risky","blue","survey-likert","114","419286","0.0-5.0-0.0","48","low"
"28156","2","2","3","2","2","B","risky","blue","survey-likert","115","447445","0.0-5.0-1.0","48","low"
"19172","4","3","4","4","2","A","safe","red","survey-likert","116","466619","0.0-5.0-0.1","48","low"
"24130","3","2","3","2","4","B","safe","red","survey-likert","117","490752","0.0-5.0-1.1","48","low"
