"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"37501","1","1","2","2","1","A","safe","red","survey-likert","114","413339","0.0-5.0-0.0","52","low"
"41343","3","1","1","1","3","B","safe","red","survey-likert","115","454685","0.0-5.0-1.0","52","low"
"19668","5","5","5","5","1","A","risky","blue","survey-likert","116","474354","0.0-5.0-0.1","52","low"
"24848","3","1","1","1","3","B","risky","blue","survey-likert","117","499204","0.0-5.0-1.1","52","low"
