"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"66952","1","1","1","3","5","A","safe","red","survey-likert","114","687360","0.0-5.0-0.0","16","high"
"60668","5","5","0","5","5","B","safe","red","survey-likert","115","748031","0.0-5.0-1.0","16","high"
"23044","1","1","1","3","5","A","risky","blue","survey-likert","116","771078","0.0-5.0-0.1","16","high"
"25116","5","5","3","5","5","B","risky","blue","survey-likert","117","796197","0.0-5.0-1.1","16","high"
