"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"80103","4","6","5","6","0","A","risky","red","survey-likert","114","549235","0.0-5.0-0.0","100","low"
"55110","5","1","1","3","2","B","risky","red","survey-likert","115","604348","0.0-5.0-1.0","100","low"
"16165","0","0","0","0","6","A","safe","blue","survey-likert","116","620516","0.0-5.0-0.1","100","low"
"17851","6","6","6","1","4","B","safe","blue","survey-likert","117","638369","0.0-5.0-1.1","100","low"
