"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"96433","1","1","1","1","4","A","risky","red","survey-likert","114","827608","0.0-5.0-0.0","118","high"
"68708","1","4","4","4","5","B","risky","red","survey-likert","115","896319","0.0-5.0-1.0","118","high"
"36772","0","1","0","1","4","A","safe","blue","survey-likert","116","933093","0.0-5.0-0.1","118","high"
"24026","1","4","4","4","6","B","safe","blue","survey-likert","117","957121","0.0-5.0-1.1","118","high"
