"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"37726","2","2","2","1","4","A","safe","blue","survey-likert","114","473567","0.0-5.0-0.0","83","high"
"64451","4","3","2","4","4","B","safe","blue","survey-likert","115","538021","0.0-5.0-1.0","83","high"
"25749","4","4","5","4","2","A","risky","red","survey-likert","116","563773","0.0-5.0-0.1","83","high"
"30028","3","2","2","3","2","B","risky","red","survey-likert","117","593803","0.0-5.0-1.1","83","high"
