"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"52295","0","0","1","1","5","A","safe","blue","survey-likert","114","553462","0.0-5.0-0.0","85","high"
"27068","6","6","6","6","6","B","safe","blue","survey-likert","115","580533","0.0-5.0-1.0","85","high"
"14933","6","5","5","6","2","A","risky","red","survey-likert","116","595468","0.0-5.0-0.1","85","high"
"42392","1","3","3","4","3","B","risky","red","survey-likert","117","637862","0.0-5.0-1.1","85","high"
