"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"142119","2","2","2","5","0","A","safe","red","survey-likert","114","636724","0.0-5.0-0.0","119","high"
"79213","4","4","4","4","4","B","safe","red","survey-likert","115","715939","0.0-5.0-1.0","119","high"
"26736","4","5","5","5","1","A","risky","blue","survey-likert","116","742678","0.0-5.0-0.1","119","high"
"45127","2","1","5","1","1","B","risky","blue","survey-likert","117","787806","0.0-5.0-1.1","119","high"
