"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"44816","6","6","4","5","1","A","risky","red","survey-likert","114","728692","0.0-5.0-0.0","4","high"
"41651","1","3","1","2","2","B","risky","red","survey-likert","115","770346","0.0-5.0-1.0","4","high"
"23926","6","6","5","5","1","A","safe","blue","survey-likert","116","794274","0.0-5.0-0.1","4","high"
"33868","3","1","1","1","3","B","safe","blue","survey-likert","117","828144","0.0-5.0-1.1","4","high"
