"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"52219","1","2","4","4","4","A","safe","blue","survey-likert","114","454115","0.0-5.0-0.0","40","low"
"32682","4","3","3","2","4","B","safe","blue","survey-likert","115","486800","0.0-5.0-1.0","40","low"
"14997","5","5","5","5","1","A","risky","red","survey-likert","116","501799","0.0-5.0-0.1","40","low"
"18157","3","3","2","3","4","B","risky","red","survey-likert","117","519959","0.0-5.0-1.1","40","low"
