"rt","Q0","Q1","Q2","Q3","Q4","set","risky","colour","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"24302","2","2","3","2","2","A","risky","blue","survey-likert","114","488311","0.0-5.0-0.0","28","low"
"18557","1","2","1","1","2","B","risky","blue","survey-likert","115","506870","0.0-5.0-1.0","28","low"
"16132","0","1","6","4","2","A","safe","red","survey-likert","116","523005","0.0-5.0-0.1","28","low"
"21405","1","4","2","1","3","B","safe","red","survey-likert","117","544412","0.0-5.0-1.1","28","low"
